"","Year","Cause","Age","Female","Male"
"2470",1990,1,Total,38607,51465
"2470",1990,1,0,6342,8434
"2470",1990,1,1,920,1033
"2470",1990,1,2,287,302
"2470",1990,1,3,188,197
"2470",1990,1,4,122,149
"2470",1990,1,5 - 9,442,609
"2470",1990,1,10 - 14,447,668
"2470",1990,1,15 - 19,585,1530
"2470",1990,1,20 - 24,657,2013
"2470",1990,1,25 - 29,710,1905
"2470",1990,1,30 - 34,817,1815
"2470",1990,1,35 - 39,963,1643
"2470",1990,1,40 - 44,1020,1702
"2470",1990,1,45 - 49,1151,1875
"2470",1990,1,50 - 54,1429,2413
"2470",1990,1,55 - 59,1875,2856
"2470",1990,1,60 - 64,2457,3773
"2470",1990,1,65 - 69,2767,3755
"2470",1990,1,70 - 74,3307,4075
"2470",1990,1,75 - 79,3659,4038
"2470",1990,1,80 - 84,3344,3102
"2470",1990,1,85 - 89,4991,3459
"2470",1990,1,90 - 94,0,0
"2470",1990,1,95+,0,0
"2470",1990,1,UNK,127,119
"2470",1990,2,Total,3634,4579
"2470",1990,2,0,1523,2017
"2470",1990,2,1,351,388
"2470",1990,2,2,74,80
"2470",1990,2,3,25,36
"2470",1990,2,4,21,23
"2470",1990,2,5 - 9,43,51
"2470",1990,2,10 - 14,41,38
"2470",1990,2,15 - 19,33,41
"2470",1990,2,20 - 24,51,46
"2470",1990,2,25 - 29,46,56
"2470",1990,2,30 - 34,55,71
"2470",1990,2,35 - 39,47,71
"2470",1990,2,40 - 44,52,89
"2470",1990,2,45 - 49,56,88
"2470",1990,2,50 - 54,83,117
"2470",1990,2,55 - 59,90,148
"2470",1990,2,60 - 64,149,193
"2470",1990,2,65 - 69,160,179
"2470",1990,2,70 - 74,159,230
"2470",1990,2,75 - 79,168,249
"2470",1990,2,80 - 84,166,162
"2470",1990,2,85 - 89,233,201
"2470",1990,2,90 - 94,0,0
"2470",1990,2,95+,0,0
"2470",1990,2,UNK,8,5
"2470",1990,3,Total,6008,5738
"2470",1990,3,0,20,19
"2470",1990,3,1,15,13
"2470",1990,3,2,15,19
"2470",1990,3,3,26,15
"2470",1990,3,4,5,19
"2470",1990,3,5 - 9,54,85
"2470",1990,3,10 - 14,77,85
"2470",1990,3,15 - 19,50,104
"2470",1990,3,20 - 24,66,87
"2470",1990,3,25 - 29,92,82
"2470",1990,3,30 - 34,192,118
"2470",1990,3,35 - 39,298,128
"2470",1990,3,40 - 44,343,187
"2470",1990,3,45 - 49,418,258
"2470",1990,3,50 - 54,465,392
"2470",1990,3,55 - 59,581,548
"2470",1990,3,60 - 64,648,703
"2470",1990,3,65 - 69,634,685
"2470",1990,3,70 - 74,638,723
"2470",1990,3,75 - 79,620,689
"2470",1990,3,80 - 84,406,419
"2470",1990,3,85 - 89,344,356
"2470",1990,3,90 - 94,0,0
"2470",1990,3,95+,0,0
"2470",1990,3,UNK,1,4
"2470",1990,4,Total,12481,14441
"2470",1990,4,0,69,71
"2470",1990,4,1,10,15
"2470",1990,4,2,5,6
"2470",1990,4,3,5,5
"2470",1990,4,4,3,3
"2470",1990,4,5 - 9,17,13
"2470",1990,4,10 - 14,29,30
"2470",1990,4,15 - 19,43,56
"2470",1990,4,20 - 24,53,97
"2470",1990,4,25 - 29,84,130
"2470",1990,4,30 - 34,123,199
"2470",1990,4,35 - 39,199,286
"2470",1990,4,40 - 44,277,429
"2470",1990,4,45 - 49,321,580
"2470",1990,4,50 - 54,463,919
"2470",1990,4,55 - 59,683,1093
"2470",1990,4,60 - 64,923,1599
"2470",1990,4,65 - 69,1188,1723
"2470",1990,4,70 - 74,1597,1886
"2470",1990,4,75 - 79,1768,1914
"2470",1990,4,80 - 84,1799,1558
"2470",1990,4,85 - 89,2755,1794
"2470",1990,4,90 - 94,0,0
"2470",1990,4,95+,0,0
"2470",1990,4,UNK,67,35
"2470",1990,5,Total,771,900
"2470",1990,5,0,83,107
"2470",1990,5,1,34,29
"2470",1990,5,2,11,6
"2470",1990,5,3,6,4
"2470",1990,5,4,2,2
"2470",1990,5,5 - 9,7,8
"2470",1990,5,10 - 14,9,7
"2470",1990,5,15 - 19,15,12
"2470",1990,5,20 - 24,12,15
"2470",1990,5,25 - 29,3,12
"2470",1990,5,30 - 34,4,17
"2470",1990,5,35 - 39,12,20
"2470",1990,5,40 - 44,11,19
"2470",1990,5,45 - 49,11,19
"2470",1990,5,50 - 54,25,46
"2470",1990,5,55 - 59,25,45
"2470",1990,5,60 - 64,31,55
"2470",1990,5,65 - 69,45,71
"2470",1990,5,70 - 74,45,64
"2470",1990,5,75 - 79,71,71
"2470",1990,5,80 - 84,78,99
"2470",1990,5,85 - 89,226,166
"2470",1990,5,90 - 94,0,0
"2470",1990,5,95+,0,0
"2470",1990,5,UNK,5,6
"2470",1990,6,Total,71,328
"2470",1990,6,0,1,1
"2470",1990,6,1,0,0
"2470",1990,6,2,0,0
"2470",1990,6,3,0,0
"2470",1990,6,4,0,1
"2470",1990,6,5 - 9,0,0
"2470",1990,6,10 - 14,0,1
"2470",1990,6,15 - 19,0,4
"2470",1990,6,20 - 24,2,5
"2470",1990,6,25 - 29,1,11
"2470",1990,6,30 - 34,2,21
"2470",1990,6,35 - 39,3,28
"2470",1990,6,40 - 44,8,28
"2470",1990,6,45 - 49,3,32
"2470",1990,6,50 - 54,2,39
"2470",1990,6,55 - 59,5,37
"2470",1990,6,60 - 64,6,38
"2470",1990,6,65 - 69,3,23
"2470",1990,6,70 - 74,6,21
"2470",1990,6,75 - 79,5,12
"2470",1990,6,80 - 84,7,9
"2470",1990,6,85 - 89,16,15
"2470",1990,6,90 - 94,0,0
"2470",1990,6,95+,0,0
"2470",1990,6,UNK,1,2
"2470",1990,7,Total,831,1101
"2470",1990,7,0,142,233
"2470",1990,7,1,30,64
"2470",1990,7,2,22,23
"2470",1990,7,3,18,17
"2470",1990,7,4,15,8
"2470",1990,7,5 - 9,61,57
"2470",1990,7,10 - 14,49,70
"2470",1990,7,15 - 19,54,82
"2470",1990,7,20 - 24,46,84
"2470",1990,7,25 - 29,42,58
"2470",1990,7,30 - 34,39,59
"2470",1990,7,35 - 39,36,46
"2470",1990,7,40 - 44,33,40
"2470",1990,7,45 - 49,27,29
"2470",1990,7,50 - 54,24,31
"2470",1990,7,55 - 59,24,34
"2470",1990,7,60 - 64,26,37
"2470",1990,7,65 - 69,17,36
"2470",1990,7,70 - 74,31,29
"2470",1990,7,75 - 79,35,25
"2470",1990,7,80 - 84,26,20
"2470",1990,7,85 - 89,33,18
"2470",1990,7,90 - 94,0,0
"2470",1990,7,95+,0,0
"2470",1990,7,UNK,1,1
"2470",1990,8,Total,2541,2574
