"","Year","Cause","Age","Female","Male"
"2120",1990,1,Total,34807,43627
"2120",1990,1,0,2148,2766
"2120",1990,1,1,206,242
"2120",1990,1,2,87,129
"2120",1990,1,3,57,65
"2120",1990,1,4,46,65
"2120",1990,1,5 - 9,143,256
"2120",1990,1,10 - 14,138,249
"2120",1990,1,15 - 19,251,584
"2120",1990,1,20 - 24,277,968
"2120",1990,1,25 - 29,357,1147
"2120",1990,1,30 - 34,439,1151
"2120",1990,1,35 - 39,502,1214
"2120",1990,1,40 - 44,730,1554
"2120",1990,1,45 - 49,990,1981
"2120",1990,1,50 - 54,1281,2351
"2120",1990,1,55 - 59,1777,2948
"2120",1990,1,60 - 64,2511,3985
"2120",1990,1,65 - 69,2889,4307
"2120",1990,1,70 - 74,3778,4777
"2120",1990,1,75 - 79,4858,5142
"2120",1990,1,80 - 84,4941,4158
"2120",1990,1,85 - 89,6401,3585
"2120",1990,1,90 - 94,0,0
"2120",1990,1,95+,0,0
"2120",1990,1,UNK,0,3
"2120",1990,2,Total,1024,1452
"2120",1990,2,0,73,111
"2120",1990,2,1,19,16
"2120",1990,2,2,7,8
"2120",1990,2,3,5,5
"2120",1990,2,4,7,4
"2120",1990,2,5 - 9,10,13
"2120",1990,2,10 - 14,10,9
"2120",1990,2,15 - 19,10,10
"2120",1990,2,20 - 24,12,22
"2120",1990,2,25 - 29,14,34
"2120",1990,2,30 - 34,24,39
"2120",1990,2,35 - 39,22,58
"2120",1990,2,40 - 44,26,80
"2120",1990,2,45 - 49,31,92
"2120",1990,2,50 - 54,38,93
"2120",1990,2,55 - 59,62,110
"2120",1990,2,60 - 64,76,118
"2120",1990,2,65 - 69,73,139
"2120",1990,2,70 - 74,122,149
"2120",1990,2,75 - 79,127,158
"2120",1990,2,80 - 84,112,105
"2120",1990,2,85 - 89,144,79
"2120",1990,2,90 - 94,0,0
"2120",1990,2,95+,0,0
"2120",1990,2,UNK,0,0
"2120",1990,3,Total,7451,7174
"2120",1990,3,0,19,10
"2120",1990,3,1,10,9
"2120",1990,3,2,9,6
"2120",1990,3,3,4,9
"2120",1990,3,4,4,9
"2120",1990,3,5 - 9,29,48
"2120",1990,3,10 - 14,18,33
"2120",1990,3,15 - 19,31,56
"2120",1990,3,20 - 24,31,60
"2120",1990,3,25 - 29,83,79
"2120",1990,3,30 - 34,126,71
"2120",1990,3,35 - 39,163,97
"2120",1990,3,40 - 44,276,170
"2120",1990,3,45 - 49,408,293
"2120",1990,3,50 - 54,504,378
"2120",1990,3,55 - 59,650,647
"2120",1990,3,60 - 64,843,959
"2120",1990,3,65 - 69,902,1055
"2120",1990,3,70 - 74,1002,1064
"2120",1990,3,75 - 79,963,1019
"2120",1990,3,80 - 84,775,705
"2120",1990,3,85 - 89,601,396
"2120",1990,3,90 - 94,0,0
"2120",1990,3,95+,0,0
"2120",1990,3,UNK,0,1
