"","Year","Cause","Age","Female","Male"
"2250",1990,1,Total,33192,40108
"2250",1990,1,0,7663,9256
"2250",1990,1,1,3688,3758
"2250",1990,1,2,1603,1606
"2250",1990,1,3,843,796
"2250",1990,1,4,649,557
"2250",1990,1,5 - 9,1563,1497
"2250",1990,1,10 - 14,793,784
"2250",1990,1,15 - 19,692,978
"2250",1990,1,20 - 24,742,1314
"2250",1990,1,25 - 29,768,1340
"2250",1990,1,30 - 34,684,1359
"2250",1990,1,35 - 39,805,1362
"2250",1990,1,40 - 44,803,1311
"2250",1990,1,45 - 49,759,1257
"2250",1990,1,50 - 54,898,1255
"2250",1990,1,55 - 59,1021,1414
"2250",1990,1,60 - 64,1268,1676
"2250",1990,1,65 - 69,1457,1841
"2250",1990,1,70 - 74,1472,1935
"2250",1990,1,75 - 79,1645,1758
"2250",1990,1,80 - 84,1458,1360
"2250",1990,1,85 - 89,1865,1557
"2250",1990,1,90 - 94,0,0
"2250",1990,1,95+,0,0
"2250",1990,1,UNK,53,137
"2250",1990,2,Total,8720,9150
"2250",1990,2,0,2123,2371
"2250",1990,2,1,1873,1983
"2250",1990,2,2,738,760
"2250",1990,2,3,383,364
"2250",1990,2,4,312,255
"2250",1990,2,5 - 9,679,647
"2250",1990,2,10 - 14,318,245
"2250",1990,2,15 - 19,181,152
"2250",1990,2,20 - 24,178,119
"2250",1990,2,25 - 29,174,124
"2250",1990,2,30 - 34,106,133
"2250",1990,2,35 - 39,134,136
"2250",1990,2,40 - 44,134,173
"2250",1990,2,45 - 49,114,195
"2250",1990,2,50 - 54,131,183
"2250",1990,2,55 - 59,151,195
"2250",1990,2,60 - 64,180,237
"2250",1990,2,65 - 69,199,214
"2250",1990,2,70 - 74,179,239
"2250",1990,2,75 - 79,169,180
"2250",1990,2,80 - 84,133,121
"2250",1990,2,85 - 89,129,116
"2250",1990,2,90 - 94,0,0
"2250",1990,2,95+,0,0
"2250",1990,2,UNK,2,8
"2250",1990,3,Total,1385,1058
"2250",1990,3,0,10,11
"2250",1990,3,1,8,11
"2250",1990,3,2,8,4
"2250",1990,3,3,3,2
"2250",1990,3,4,1,3
"2250",1990,3,5 - 9,29,22
"2250",1990,3,10 - 14,14,18
"2250",1990,3,15 - 19,8,22
"2250",1990,3,20 - 24,20,20
"2250",1990,3,25 - 29,34,28
"2250",1990,3,30 - 34,38,25
"2250",1990,3,35 - 39,44,38
"2250",1990,3,40 - 44,87,27
"2250",1990,3,45 - 49,87,40
"2250",1990,3,50 - 54,124,56
"2250",1990,3,55 - 59,132,86
"2250",1990,3,60 - 64,151,97
"2250",1990,3,65 - 69,136,143
"2250",1990,3,70 - 74,134,130
"2250",1990,3,75 - 79,139,118
"2250",1990,3,80 - 84,91,92
"2250",1990,3,85 - 89,85,63
"2250",1990,3,90 - 94,0,0
"2250",1990,3,95+,0,0
"2250",1990,3,UNK,2,2
"2250",1990,4,Total,2678,2608
"2250",1990,4,0,69,67
"2250",1990,4,1,25,18
"2250",1990,4,2,9,11
"2250",1990,4,3,13,10
"2250",1990,4,4,5,4
"2250",1990,4,5 - 9,21,26
"2250",1990,4,10 - 14,13,18
"2250",1990,4,15 - 19,39,30
"2250",1990,4,20 - 24,45,36
"2250",1990,4,25 - 29,51,43
"2250",1990,4,30 - 34,54,47
"2250",1990,4,35 - 39,68,68
"2250",1990,4,40 - 44,72,80
"2250",1990,4,45 - 49,95,87
"2250",1990,4,50 - 54,107,122
"2250",1990,4,55 - 59,156,180
"2250",1990,4,60 - 64,209,239
"2250",1990,4,65 - 69,255,240
"2250",1990,4,70 - 74,249,358
"2250",1990,4,75 - 79,345,311
"2250",1990,4,80 - 84,337,280
"2250",1990,4,85 - 89,440,326
"2250",1990,4,90 - 94,0,0
"2250",1990,4,95+,0,0
"2250",1990,4,UNK,1,7
"2250",1990,5,Total,4221,4355
"2250",1990,5,0,605,753
