"","Year","Cause","Age","Female","Male"
"2070",1990,1,Total,334738,481696
"2070",1990,1,0,41430,54076
"2070",1990,1,1,4495,5049
"2070",1990,1,2,1878,2092
"2070",1990,1,3,1152,1237
"2070",1990,1,4,840,1083
"2070",1990,1,5 - 9,2912,4210
"2070",1990,1,10 - 14,2595,4574
"2070",1990,1,15 - 19,4164,12216
"2070",1990,1,20 - 24,5037,17768
"2070",1990,1,25 - 29,6048,18942
"2070",1990,1,30 - 34,7080,19519
"2070",1990,1,35 - 39,8424,19925
"2070",1990,1,40 - 44,10064,21208
"2070",1990,1,45 - 49,11965,23170
"2070",1990,1,50 - 54,15400,27832
"2070",1990,1,55 - 59,18592,31280
"2070",1990,1,60 - 64,23800,36587
"2070",1990,1,65 - 69,26858,39114
"2070",1990,1,70 - 74,31893,40062
"2070",1990,1,75 - 79,35521,39206
"2070",1990,1,80 - 84,33785,30877
"2070",1990,1,85 - 89,38474,26064
"2070",1990,1,90 - 94,0,0
"2070",1990,1,95+,0,0
"2070",1990,1,UNK,2331,5605
"2070",1990,2,Total,16918,24719
"2070",1990,2,0,6018,8005
"2070",1990,2,1,857,965
"2070",1990,2,2,320,328
"2070",1990,2,3,179,168
"2070",1990,2,4,116,142
"2070",1990,2,5 - 9,315,367
"2070",1990,2,10 - 14,158,268
"2070",1990,2,15 - 19,251,383
"2070",1990,2,20 - 24,351,499
"2070",1990,2,25 - 29,378,663
"2070",1990,2,30 - 34,442,896
"2070",1990,2,35 - 39,417,1058
"2070",1990,2,40 - 44,467,1138
"2070",1990,2,45 - 49,512,1199
"2070",1990,2,50 - 54,661,1252
"2070",1990,2,55 - 59,617,1315
"2070",1990,2,60 - 64,783,1304
"2070",1990,2,65 - 69,822,1245
"2070",1990,2,70 - 74,823,1132
"2070",1990,2,75 - 79,808,932
"2070",1990,2,80 - 84,737,693
"2070",1990,2,85 - 89,749,487
"2070",1990,2,90 - 94,0,0
"2070",1990,2,95+,0,0
"2070",1990,2,UNK,137,280
"2070",1990,3,Total,38076,44979
"2070",1990,3,0,71,81
"2070",1990,3,1,76,58
"2070",1990,3,2,63,85
"2070",1990,3,3,85,93
"2070",1990,3,4,74,91
"2070",1990,3,5 - 9,273,402
"2070",1990,3,10 - 14,242,334
"2070",1990,3,15 - 19,304,396
"2070",1990,3,20 - 24,320,444
"2070",1990,3,25 - 29,586,543
"2070",1990,3,30 - 34,979,692
"2070",1990,3,35 - 39,1460,1023
"2070",1990,3,40 - 44,2030,1571
"2070",1990,3,45 - 49,2573,2460
"2070",1990,3,50 - 54,3396,3914
"2070",1990,3,55 - 59,4008,5117
"2070",1990,3,60 - 64,4558,6128
"2070",1990,3,65 - 69,4438,6306
"2070",1990,3,70 - 74,4222,5637
"2070",1990,3,75 - 79,3696,4732
"2070",1990,3,80 - 84,2588,2927
"2070",1990,3,85 - 89,1896,1781
"2070",1990,3,90 - 94,0,0
"2070",1990,3,95+,0,0
"2070",1990,3,UNK,138,164
"2070",1990,4,Total,106790,122832
"2070",1990,4,0,261,299
"2070",1990,4,1,84,103
"2070",1990,4,2,55,40
"2070",1990,4,3,25,31
"2070",1990,4,4,23,26
"2070",1990,4,5 - 9,127,131
"2070",1990,4,10 - 14,208,226
"2070",1990,4,15 - 19,349,405
"2070",1990,4,20 - 24,545,665
"2070",1990,4,25 - 29,844,1070
"2070",1990,4,30 - 34,1416,1984
"2070",1990,4,35 - 39,2072,3032
"2070",1990,4,40 - 44,3024,4637
"2070",1990,4,45 - 49,3964,6431
"2070",1990,4,50 - 54,5440,9181
"2070",1990,4,55 - 59,6890,11270
"2070",1990,4,60 - 64,9460,14188
"2070",1990,4,65 - 69,11127,15435
"2070",1990,4,70 - 74,13464,16099
"2070",1990,4,75 - 79,15483,15426
"2070",1990,4,80 - 84,14782,11721
"2070",1990,4,85 - 89,16550,9722
"2070",1990,4,90 - 94,0,0
"2070",1990,4,95+,0,0
"2070",1990,4,UNK,597,710
"2070",1990,5,Total,64543,83782
"2070",1990,5,0,8161,10246
"2070",1990,5,1,1486,1612
"2070",1990,5,2,507,510
"2070",1990,5,3,269,258
"2070",1990,5,4,156,158
"2070",1990,5,5 - 9,460,559
"2070",1990,5,10 - 14,329,500
"2070",1990,5,15 - 19,525,803
"2070",1990,5,20 - 24,628,1254
"2070",1990,5,25 - 29,804,1774
"2070",1990,5,30 - 34,970,2188
"2070",1990,5,35 - 39,1252,2693
"2070",1990,5,40 - 44,1490,3066
"2070",1990,5,45 - 49,1834,3592
"2070",1990,5,50 - 54,2258,4174
"2070",1990,5,55 - 59,2712,4571
"2070",1990,5,60 - 64,3440,5514
"2070",1990,5,65 - 69,4165,6499
"2070",1990,5,70 - 74,6036,7660
"2070",1990,5,75 - 79,7488,8902
"2070",1990,5,80 - 84,8282,8206
"2070",1990,5,85 - 89,10678,7895
"2070",1990,5,90 - 94,0,0
"2070",1990,5,95+,0,0
"2070",1990,5,UNK,613,1148
"2070",1990,6,Total,575,3080
"2070",1990,6,0,1,1
"2070",1990,6,1,0,1
"2070",1990,6,2,0,1
"2070",1990,6,3,0,1
"2070",1990,6,4,0,1
"2070",1990,6,5 - 9,3,2
"2070",1990,6,10 - 14,2,5
"2070",1990,6,15 - 19,7,16
"2070",1990,6,20 - 24,14,57
"2070",1990,6,25 - 29,25,192
"2070",1990,6,30 - 34,46,351
"2070",1990,6,35 - 39,64,436
"2070",1990,6,40 - 44,49,441
"2070",1990,6,45 - 49,63,409
"2070",1990,6,50 - 54,49,351
"2070",1990,6,55 - 59,43,289
"2070",1990,6,60 - 64,29,179
"2070",1990,6,65 - 69,27,120
"2070",1990,6,70 - 74,32,82
"2070",1990,6,75 - 79,38,45
"2070",1990,6,80 - 84,33,30
"2070",1990,6,85 - 89,37,30
"2070",1990,6,90 - 94,0,0
"2070",1990,6,95+,0,0
"2070",1990,6,UNK,13,40
"2070",1990,7,Total,3758,5370
"2070",1990,7,0,654,953
"2070",1990,7,1,196,256
"2070",1990,7,2,98,137
"2070",1990,7,3,80,82
"2070",1990,7,4,62,77
"2070",1990,7,5 - 9,214,214
"2070",1990,7,10 - 14,160,257
"2070",1990,7,15 - 19,178,289
"2070",1990,7,20 - 24,172,262
"2070",1990,7,25 - 29,167,254
"2070",1990,7,30 - 34,158,294
"2070",1990,7,35 - 39,155,260
"2070",1990,7,40 - 44,133,254
"2070",1990,7,45 - 49,142,224
"2070",1990,7,50 - 54,129,216
"2070",1990,7,55 - 59,141,215
"2070",1990,7,60 - 64,140,199
"2070",1990,7,65 - 69,165,226
"2070",1990,7,70 - 74,157,217
"2070",1990,7,75 - 79,184,216
"2070",1990,7,80 - 84,132,137
"2070",1990,7,85 - 89,120,93
"2070",1990,7,90 - 94,0,0
"2070",1990,7,95+,0,0
"2070",1990,7,UNK,21,38
"2070",1990,8,Total,16587,17749
"2070",1990,8,0,1436,1928
"2070",1990,8,1,271,297
"2070",1990,8,2,80,86
"2070",1990,8,3,38,40
"2070",1990,8,4,33,30
"2070",1990,8,5 - 9,80,92
"2070",1990,8,10 - 14,68,77
"2070",1990,8,15 - 19,142,169
"2070",1990,8,20 - 24,222,644
"2070",1990,8,25 - 29,327,1038
"2070",1990,8,30 - 34,314,1262
"2070",1990,8,35 - 39,331,1158
"2070",1990,8,40 - 44,393,1010
"2070",1990,8,45 - 49,526,888
"2070",1990,8,50 - 54,758,953
"2070",1990,8,55 - 59,1116,1088
"2070",1990,8,60 - 64,1544,1336
"2070",1990,8,65 - 69,1825,1405
"2070",1990,8,70 - 74,2049,1353
"2070",1990,8,75 - 79,1940,1173
"2070",1990,8,80 - 84,1525,930
"2070",1990,8,85 - 89,1461,669
"2070",1990,8,90 - 94,0,0
"2070",1990,8,95+,0,0
"2070",1990,8,UNK,108,123
"2070",1990,9,Total,10509,21139
"2070",1990,9,0,193,294
"2070",1990,9,1,36,54
"2070",1990,9,2,26,32
"2070",1990,9,3,23,21
"2070",1990,9,4,18,20
"2070",1990,9,5 - 9,66,62
"2070",1990,9,10 - 14,62,91
"2070",1990,9,15 - 19,118,134
"2070",1990,9,20 - 24,154,293
"2070",1990,9,25 - 29,254,671
"2070",1990,9,30 - 34,317,1133
"2070",1990,9,35 - 39,429,1613
"2070",1990,9,40 - 44,520,1963
"2070",1990,9,45 - 49,604,2069
