"","Year","Cause","Age","Female","Male"
"2310",1990,1,Total,182696,239040
"2310",1990,1,0,28399,36766
"2310",1990,1,1,4809,5397
"2310",1990,1,2,2313,2539
"2310",1990,1,3,1395,1570
"2310",1990,1,4,945,1116
"2310",1990,1,5 - 9,2864,3598
"2310",1990,1,10 - 14,2142,3268
"2310",1990,1,15 - 19,2888,6677
"2310",1990,1,20 - 24,3110,8575
"2310",1990,1,25 - 29,3184,8818
"2310",1990,1,30 - 34,3347,8509
"2310",1990,1,35 - 39,4175,8998
"2310",1990,1,40 - 44,4486,8776
"2310",1990,1,45 - 49,5527,10204
"2310",1990,1,50 - 54,6704,10737
"2310",1990,1,55 - 59,8693,12719
"2310",1990,1,60 - 64,10550,13830
"2310",1990,1,65 - 69,12401,15442
"2310",1990,1,70 - 74,12665,14796
"2310",1990,1,75 - 79,15306,16832
"2310",1990,1,80 - 84,16144,15385
"2310",1990,1,85 - 89,29650,22777
"2310",1990,1,90 - 94,0,0
"2310",1990,1,95+,0,0
"2310",1990,1,UNK,999,1711
"2310",1990,2,Total,18776,22121
"2310",1990,2,0,5813,7149
"2310",1990,2,1,2119,2297
"2310",1990,2,2,902,918
"2310",1990,2,3,518,543
"2310",1990,2,4,336,350
"2310",1990,2,5 - 9,847,848
"2310",1990,2,10 - 14,464,444
"2310",1990,2,15 - 19,385,364
"2310",1990,2,20 - 24,383,394
"2310",1990,2,25 - 29,356,419
"2310",1990,2,30 - 34,337,456
"2310",1990,2,35 - 39,353,470
"2310",1990,2,40 - 44,358,512
"2310",1990,2,45 - 49,361,595
"2310",1990,2,50 - 54,355,593
"2310",1990,2,55 - 59,454,691
"2310",1990,2,60 - 64,488,723
"2310",1990,2,65 - 69,583,730
"2310",1990,2,70 - 74,577,746
"2310",1990,2,75 - 79,726,861
"2310",1990,2,80 - 84,701,820
"2310",1990,2,85 - 89,1272,1106
"2310",1990,2,90 - 94,0,0
"2310",1990,2,95+,0,0
"2310",1990,2,UNK,88,92
"2310",1990,3,Total,22397,20160
"2310",1990,3,0,98,79
"2310",1990,3,1,44,67
"2310",1990,3,2,58,68
"2310",1990,3,3,56,80
"2310",1990,3,4,61,67
"2310",1990,3,5 - 9,250,271
"2310",1990,3,10 - 14,225,273
"2310",1990,3,15 - 19,255,376
"2310",1990,3,20 - 24,244,364
"2310",1990,3,25 - 29,364,337
"2310",1990,3,30 - 34,589,404
"2310",1990,3,35 - 39,938,459
"2310",1990,3,40 - 44,1212,503
"2310",1990,3,45 - 49,1566,736
"2310",1990,3,50 - 54,1775,1110
"2310",1990,3,55 - 59,2065,1643
"2310",1990,3,60 - 64,2270,2086
"2310",1990,3,65 - 69,2391,2594
"2310",1990,3,70 - 74,2186,2452
"2310",1990,3,75 - 79,2178,2478
"2310",1990,3,80 - 84,1676,1890
"2310",1990,3,85 - 89,1804,1768
"2310",1990,3,90 - 94,0,0
"2310",1990,3,95+,0,0
"2310",1990,3,UNK,92,55
"2310",1990,4,Total,42579,41113
"2310",1990,4,0,335,436
"2310",1990,4,1,85,102
"2310",1990,4,2,55,53
"2310",1990,4,3,35,28
"2310",1990,4,4,17,29
"2310",1990,4,5 - 9,111,99
"2310",1990,4,10 - 14,114,122
"2310",1990,4,15 - 19,219,218
"2310",1990,4,20 - 24,294,290
"2310",1990,4,25 - 29,389,420
"2310",1990,4,30 - 34,450,536
"2310",1990,4,35 - 39,616,725
"2310",1990,4,40 - 44,715,975
"2310",1990,4,45 - 49,1047,1503
"2310",1990,4,50 - 54,1425,1968
"2310",1990,4,55 - 59,1892,2674
"2310",1990,4,60 - 64,2673,3391
"2310",1990,4,65 - 69,3502,4175
"2310",1990,4,70 - 74,4044,4322
"2310",1990,4,75 - 79,5400,5349
"2310",1990,4,80 - 84,6307,5055
"2310",1990,4,85 - 89,12609,8401
"2310",1990,4,90 - 94,0,0
"2310",1990,4,95+,0,0
"2310",1990,4,UNK,245,242
"2310",1990,5,Total,4634,5036
"2310",1990,5,0,689,967
"2310",1990,5,1,166,192
"2310",1990,5,2,91,104
"2310",1990,5,3,70,66
"2310",1990,5,4,39,42
"2310",1990,5,5 - 9,100,119
"2310",1990,5,10 - 14,56,67
"2310",1990,5,15 - 19,71,88
"2310",1990,5,20 - 24,69,101
"2310",1990,5,25 - 29,92,102
"2310",1990,5,30 - 34,75,99
"2310",1990,5,35 - 39,100,104
"2310",1990,5,40 - 44,71,108
"2310",1990,5,45 - 49,69,104
"2310",1990,5,50 - 54,78,129
"2310",1990,5,55 - 59,107,130
"2310",1990,5,60 - 64,139,167
"2310",1990,5,65 - 69,151,168
"2310",1990,5,70 - 74,216,224
"2310",1990,5,75 - 79,269,318
"2310",1990,5,80 - 84,390,414
"2310",1990,5,85 - 89,1462,1139
"2310",1990,5,90 - 94,0,0
"2310",1990,5,95+,0,0
"2310",1990,5,UNK,64,84
"2310",1990,6,Total,476,4422
"2310",1990,6,0,2,2
"2310",1990,6,1,0,3
"2310",1990,6,2,0,2
"2310",1990,6,3,0,1
"2310",1990,6,4,2,2
"2310",1990,6,5 - 9,0,7
"2310",1990,6,10 - 14,4,3
"2310",1990,6,15 - 19,7,37
"2310",1990,6,20 - 24,6,93
"2310",1990,6,25 - 29,9,235
"2310",1990,6,30 - 34,20,342
"2310",1990,6,35 - 39,35,465
"2310",1990,6,40 - 44,27,455
"2310",1990,6,45 - 49,50,514
"2310",1990,6,50 - 54,26,478
"2310",1990,6,55 - 59,30,463
"2310",1990,6,60 - 64,28,318
"2310",1990,6,65 - 69,28,291
"2310",1990,6,70 - 74,31,194
"2310",1990,6,75 - 79,37,199
"2310",1990,6,80 - 84,49,107
"2310",1990,6,85 - 89,84,128
"2310",1990,6,90 - 94,0,0
"2310",1990,6,95+,0,0
"2310",1990,6,UNK,1,83
"2310",1990,7,Total,2745,3489
"2310",1990,7,0,380,488
"2310",1990,7,1,107,154
"2310",1990,7,2,69,98
"2310",1990,7,3,60,49
"2310",1990,7,4,45,47
"2310",1990,7,5 - 9,152,144
"2310",1990,7,10 - 14,144,170
