"","Year","Cause","Age","Female","Male"
"2280",1990,1,Total,7349,9734
"2280",1990,1,0,732,895
"2280",1990,1,1,341,359
"2280",1990,1,2,203,175
"2280",1990,1,3,100,120
"2280",1990,1,4,79,66
"2280",1990,1,5 - 9,285,321
"2280",1990,1,10 - 14,201,196
"2280",1990,1,15 - 19,217,343
"2280",1990,1,20 - 24,312,607
"2280",1990,1,25 - 29,286,606
"2280",1990,1,30 - 34,274,591
"2280",1990,1,35 - 39,289,473
"2280",1990,1,40 - 44,266,439
"2280",1990,1,45 - 49,247,357
"2280",1990,1,50 - 54,255,396
"2280",1990,1,55 - 59,273,412
"2280",1990,1,60 - 64,362,482
"2280",1990,1,65 - 69,453,531
"2280",1990,1,70 - 74,479,565
"2280",1990,1,75 - 79,543,521
"2280",1990,1,80 - 84,436,511
"2280",1990,1,85 - 89,345,379
"2280",1990,1,90 - 94,166,182
"2280",1990,1,95+,205,207
"2280",1990,1,UNK,0,0
"2280",1990,2,Total,929,1068
"2280",1990,2,0,195,236
"2280",1990,2,1,119,125
"2280",1990,2,2,57,54
"2280",1990,2,3,24,42
"2280",1990,2,4,16,19
"2280",1990,2,5 - 9,75,86
"2280",1990,2,10 - 14,64,52
"2280",1990,2,15 - 19,44,38
"2280",1990,2,20 - 24,47,38
"2280",1990,2,25 - 29,32,32
"2280",1990,2,30 - 34,23,37
"2280",1990,2,35 - 39,29,28
"2280",1990,2,40 - 44,23,21
"2280",1990,2,45 - 49,14,16
"2280",1990,2,50 - 54,11,18
"2280",1990,2,55 - 59,9,23
"2280",1990,2,60 - 64,19,32
"2280",1990,2,65 - 69,24,34
"2280",1990,2,70 - 74,23,28
"2280",1990,2,75 - 79,29,35
"2280",1990,2,80 - 84,23,30
"2280",1990,2,85 - 89,13,21
"2280",1990,2,90 - 94,4,13
"2280",1990,2,95+,12,10
"2280",1990,2,UNK,0,0
"2280",1990,3,Total,614,448
"2280",1990,3,0,3,3
"2280",1990,3,1,4,0
"2280",1990,3,2,2,0
"2280",1990,3,3,1,1
"2280",1990,3,4,0,2
"2280",1990,3,5 - 9,8,13
"2280",1990,3,10 - 14,11,6
"2280",1990,3,15 - 19,6,9
"2280",1990,3,20 - 24,12,24
"2280",1990,3,25 - 29,20,22
"2280",1990,3,30 - 34,39,26
"2280",1990,3,35 - 39,41,17
"2280",1990,3,40 - 44,41,15
"2280",1990,3,45 - 49,54,20
"2280",1990,3,50 - 54,57,35
"2280",1990,3,55 - 59,49,34
"2280",1990,3,60 - 64,46,39
"2280",1990,3,65 - 69,67,49
"2280",1990,3,70 - 74,55,51
"2280",1990,3,75 - 79,42,31
"2280",1990,3,80 - 84,28,25
"2280",1990,3,85 - 89,10,19
"2280",1990,3,90 - 94,8,2
"2280",1990,3,95+,10,5
"2280",1990,3,UNK,0,0
"2280",1990,4,Total,1590,1804
"2280",1990,4,0,50,67
"2280",1990,4,1,20,17
"2280",1990,4,2,11,12
"2280",1990,4,3,9,9
"2280",1990,4,4,5,4
"2280",1990,4,5 - 9,20,19
"2280",1990,4,10 - 14,17,15
"2280",1990,4,15 - 19,39,31
"2280",1990,4,20 - 24,41,59
"2280",1990,4,25 - 29,57,68
"2280",1990,4,30 - 34,55,69
"2280",1990,4,35 - 39,79,61
"2280",1990,4,40 - 44,57,81
"2280",1990,4,45 - 49,64,63
"2280",1990,4,50 - 54,68,83
"2280",1990,4,55 - 59,76,115
"2280",1990,4,60 - 64,102,148
"2280",1990,4,65 - 69,136,166
"2280",1990,4,70 - 74,144,180
"2280",1990,4,75 - 79,173,151
"2280",1990,4,80 - 84,141,162
"2280",1990,4,85 - 89,122,112
"2280",1990,4,90 - 94,49,60
"2280",1990,4,95+,55,52
"2280",1990,4,UNK,0,0
"2280",1990,5,Total,1854,2048
"2280",1990,5,0,264,318
"2280",1990,5,1,81,99
"2280",1990,5,2,56,49
"2280",1990,5,3,30,38
"2280",1990,5,4,25,22
"2280",1990,5,5 - 9,70,80
"2280",1990,5,10 - 14,39,35
"2280",1990,5,15 - 19,30,48
"2280",1990,5,20 - 24,56,72
"2280",1990,5,25 - 29,49,69
"2280",1990,5,30 - 34,40,77
"2280",1990,5,35 - 39,45,54
"2280",1990,5,40 - 44,41,57
"2280",1990,5,45 - 49,48,51
"2280",1990,5,50 - 54,37,56
"2280",1990,5,55 - 59,50,69
"2280",1990,5,60 - 64,75,81
"2280",1990,5,65 - 69,103,101
"2280",1990,5,70 - 74,121,131
"2280",1990,5,75 - 79,160,130
"2280",1990,5,80 - 84,136,136
"2280",1990,5,85 - 89,129,121
"2280",1990,5,90 - 94,75,79
"2280",1990,5,95+,94,75
"2280",1990,5,UNK,0,0
"2280",1990,6,Total,7,108
"2280",1990,6,0,0,0
"2280",1990,6,1,0,2
"2280",1990,6,2,0,0
"2280",1990,6,3,0,0
"2280",1990,6,4,0,0
"2280",1990,6,5 - 9,0,0
"2280",1990,6,10 - 14,0,1
"2280",1990,6,15 - 19,0,0
"2280",1990,6,20 - 24,0,8
"2280",1990,6,25 - 29,0,3
"2280",1990,6,30 - 34,2,6
"2280",1990,6,35 - 39,1,13
"2280",1990,6,40 - 44,0,13
"2280",1990,6,45 - 49,0,16
"2280",1990,6,50 - 54,0,10
"2280",1990,6,55 - 59,1,12
"2280",1990,6,60 - 64,2,8
"2280",1990,6,65 - 69,1,7
"2280",1990,6,70 - 74,0,4
"2280",1990,6,75 - 79,0,1
