"","Year","Cause","Age","Female","Male"
"2380",1990,1,Total,10812,15334
"2380",1990,1,0,379,511
"2380",1990,1,1,24,31
"2380",1990,1,2,10,17
"2380",1990,1,3,6,11
"2380",1990,1,4,7,11
"2380",1990,1,5 - 9,39,42
"2380",1990,1,10 - 14,24,47
"2380",1990,1,15 - 19,55,192
"2380",1990,1,20 - 24,99,306
"2380",1990,1,25 - 29,150,446
"2380",1990,1,30 - 34,166,559
"2380",1990,1,35 - 39,168,647
"2380",1990,1,40 - 44,224,617
"2380",1990,1,45 - 49,238,603
"2380",1990,1,50 - 54,321,677
"2380",1990,1,55 - 59,438,859
"2380",1990,1,60 - 64,626,1133
"2380",1990,1,65 - 69,928,1390
"2380",1990,1,70 - 74,1198,1606
"2380",1990,1,75 - 79,1469,1811
"2380",1990,1,80 - 84,1500,1653
"2380",1990,1,85 - 89,2737,2110
"2380",1990,1,90 - 94,0,0
"2380",1990,1,95+,0,0
"2380",1990,1,UNK,6,55
"2380",1990,2,Total,264,357
"2380",1990,2,0,9,10
"2380",1990,2,1,5,0
"2380",1990,2,2,1,1
"2380",1990,2,3,1,0
"2380",1990,2,4,1,1
"2380",1990,2,5 - 9,1,3
"2380",1990,2,10 - 14,0,1
"2380",1990,2,15 - 19,1,2
"2380",1990,2,20 - 24,2,4
"2380",1990,2,25 - 29,6,9
"2380",1990,2,30 - 34,11,15
"2380",1990,2,35 - 39,3,20
"2380",1990,2,40 - 44,7,20
"2380",1990,2,45 - 49,4,10
"2380",1990,2,50 - 54,6,9
"2380",1990,2,55 - 59,5,22
"2380",1990,2,60 - 64,15,25
"2380",1990,2,65 - 69,27,29
"2380",1990,2,70 - 74,20,33
"2380",1990,2,75 - 79,31,46
"2380",1990,2,80 - 84,34,44
"2380",1990,2,85 - 89,73,53
"2380",1990,2,90 - 94,0,0
"2380",1990,2,95+,0,0
"2380",1990,2,UNK,1,0
"2380",1990,3,Total,1752,2435
"2380",1990,3,0,0,0
"2380",1990,3,1,0,4
"2380",1990,3,2,0,1
"2380",1990,3,3,0,1
"2380",1990,3,4,0,2
"2380",1990,3,5 - 9,6,6
"2380",1990,3,10 - 14,5,6
"2380",1990,3,15 - 19,9,5
"2380",1990,3,20 - 24,8,7
"2380",1990,3,25 - 29,11,15
"2380",1990,3,30 - 34,24,11
"2380",1990,3,35 - 39,32,25
"2380",1990,3,40 - 44,73,53
"2380",1990,3,45 - 49,80,71
"2380",1990,3,50 - 54,94,139
"2380",1990,3,55 - 59,133,173
"2380",1990,3,60 - 64,157,252
"2380",1990,3,65 - 69,209,316
"2380",1990,3,70 - 74,226,371
"2380",1990,3,75 - 79,248,381
"2380",1990,3,80 - 84,200,296
"2380",1990,3,85 - 89,237,300
"2380",1990,3,90 - 94,0,0
"2380",1990,3,95+,0,0
"2380",1990,3,UNK,0,0
"2380",1990,4,Total,4160,4660
"2380",1990,4,0,14,28
