"","Year","Cause","Age","Female","Male"
"2180",1990,1,Total,22437,27780
"2180",1990,1,0,3612,4365
"2180",1990,1,1,1634,1736
"2180",1990,1,2,0,0
"2180",1990,1,3,0,0
"2180",1990,1,4,0,0
"2180",1990,1,5 - 9,406,531
"2180",1990,1,10 - 14,344,489
"2180",1990,1,15 - 19,452,771
"2180",1990,1,20 - 24,524,1056
"2180",1990,1,25 - 29,442,954
"2180",1990,1,30 - 34,496,952
"2180",1990,1,35 - 39,549,980
"2180",1990,1,40 - 44,590,947
"2180",1990,1,45 - 49,619,1017
"2180",1990,1,50 - 54,757,1142
"2180",1990,1,55 - 59,906,1251
"2180",1990,1,60 - 64,1118,1515
"2180",1990,1,65 - 69,1221,1687
"2180",1990,1,70 - 74,1539,1859
"2180",1990,1,75 - 79,1694,2080
"2180",1990,1,80 - 84,1877,1855
"2180",1990,1,85 - 89,3529,2448
"2180",1990,1,90 - 94,0,0
"2180",1990,1,95+,0,0
"2180",1990,1,UNK,128,145
"2180",1990,2,Total,2192,2703
"2180",1990,2,0,591,784
"2180",1990,2,1,510,522
"2180",1990,2,2,0,0
"2180",1990,2,3,0,0
"2180",1990,2,4,0,0
"2180",1990,2,5 - 9,74,85
"2180",1990,2,10 - 14,49,54
"2180",1990,2,15 - 19,63,49
"2180",1990,2,20 - 24,79,65
"2180",1990,2,25 - 29,52,84
"2180",1990,2,30 - 34,63,85
"2180",1990,2,35 - 39,52,86
"2180",1990,2,40 - 44,62,80
"2180",1990,2,45 - 49,39,82
"2180",1990,2,50 - 54,55,83
"2180",1990,2,55 - 59,46,92
"2180",1990,2,60 - 64,73,85
"2180",1990,2,65 - 69,64,107
"2180",1990,2,70 - 74,68,91
"2180",1990,2,75 - 79,85,104
"2180",1990,2,80 - 84,64,75
"2180",1990,2,85 - 89,93,77
"2180",1990,2,90 - 94,0,0
"2180",1990,2,95+,0,0
"2180",1990,2,UNK,10,13
"2180",1990,3,Total,2809,2520
"2180",1990,3,0,5,8
"2180",1990,3,1,24,46
"2180",1990,3,2,0,0
"2180",1990,3,3,0,0
"2180",1990,3,4,0,0
"2180",1990,3,5 - 9,19,30
"2180",1990,3,10 - 14,32,27
"2180",1990,3,15 - 19,34,47
"2180",1990,3,20 - 24,38,45
"2180",1990,3,25 - 29,34,32
"2180",1990,3,30 - 34,70,44
"2180",1990,3,35 - 39,106,55
"2180",1990,3,40 - 44,138,79
"2180",1990,3,45 - 49,165,98
"2180",1990,3,50 - 54,201,130
"2180",1990,3,55 - 59,249,189
"2180",1990,3,60 - 64,285,239
"2180",1990,3,65 - 69,287,297
"2180",1990,3,70 - 74,312,343
"2180",1990,3,75 - 79,276,341
"2180",1990,3,80 - 84,247,237
"2180",1990,3,85 - 89,268,219
"2180",1990,3,90 - 94,0,0
"2180",1990,3,95+,0,0
"2180",1990,3,UNK,19,14
"2180",1990,4,Total,4372,4542
"2180",1990,4,0,25,34
"2180",1990,4,1,17,22
"2180",1990,4,2,0,0
"2180",1990,4,3,0,0
"2180",1990,4,4,0,0
"2180",1990,4,5 - 9,10,19
"2180",1990,4,10 - 14,25,22
"2180",1990,4,15 - 19,37,58
"2180",1990,4,20 - 24,31,63
"2180",1990,4,25 - 29,52,70
"2180",1990,4,30 - 34,53,77
"2180",1990,4,35 - 39,74,92
"2180",1990,4,40 - 44,90,133
"2180",1990,4,45 - 49,113,163
"2180",1990,4,50 - 54,162,204
"2180",1990,4,55 - 59,207,293
"2180",1990,4,60 - 64,262,345
"2180",1990,4,65 - 69,329,441
"2180",1990,4,70 - 74,453,510
"2180",1990,4,75 - 79,541,594
"2180",1990,4,80 - 84,654,600
"2180",1990,4,85 - 89,1216,784
"2180",1990,4,90 - 94,0,0
"2180",1990,4,95+,0,0
"2180",1990,4,UNK,21,18
"2180",1990,5,Total,3600,3573
"2180",1990,5,0,391,424
"2180",1990,5,1,213,202
"2180",1990,5,2,0,0
"2180",1990,5,3,0,0
"2180",1990,5,4,0,0
"2180",1990,5,5 - 9,68,80
"2180",1990,5,10 - 14,37,40
"2180",1990,5,15 - 19,52,69
"2180",1990,5,20 - 24,61,68
"2180",1990,5,25 - 29,61,51
"2180",1990,5,30 - 34,54,101
"2180",1990,5,35 - 39,74,90
"2180",1990,5,40 - 44,66,115
"2180",1990,5,45 - 49,100,104
"2180",1990,5,50 - 54,100,133
"2180",1990,5,55 - 59,127,130
"2180",1990,5,60 - 64,156,210
"2180",1990,5,65 - 69,172,225
"2180",1990,5,70 - 74,248,278
"2180",1990,5,75 - 79,279,329
"2180",1990,5,80 - 84,365,310
"2180",1990,5,85 - 89,949,590
"2180",1990,5,90 - 94,0,0
"2180",1990,5,95+,0,0
"2180",1990,5,UNK,27,24
"2180",1990,6,Total,103,459
"2180",1990,6,0,1,0
"2180",1990,6,1,0,0
"2180",1990,6,2,0,0
"2180",1990,6,3,0,0
"2180",1990,6,4,0,0
"2180",1990,6,5 - 9,0,0
"2180",1990,6,10 - 14,0,0
"2180",1990,6,15 - 19,0,4
"2180",1990,6,20 - 24,1,5
"2180",1990,6,25 - 29,3,21
"2180",1990,6,30 - 34,2,29
"2180",1990,6,35 - 39,4,37
"2180",1990,6,40 - 44,11,36
"2180",1990,6,45 - 49,7,61
"2180",1990,6,50 - 54,8,55
"2180",1990,6,55 - 59,8,47
"2180",1990,6,60 - 64,7,46
"2180",1990,6,65 - 69,7,35
"2180",1990,6,70 - 74,8,27
"2180",1990,6,75 - 79,9,26
"2180",1990,6,80 - 84,8,11
"2180",1990,6,85 - 89,17,12
"2180",1990,6,90 - 94,0,0
"2180",1990,6,95+,0,0
"2180",1990,6,UNK,2,7
"2180",1990,7,Total,352,519
"2180",1990,7,0,57,69
"2180",1990,7,1,39,49
"2180",1990,7,2,0,0
"2180",1990,7,3,0,0
"2180",1990,7,4,0,0
"2180",1990,7,5 - 9,20,29
"2180",1990,7,10 - 14,19,40
"2180",1990,7,15 - 19,23,35
"2180",1990,7,20 - 24,23,38
"2180",1990,7,25 - 29,22,30
"2180",1990,7,30 - 34,20,25
"2180",1990,7,35 - 39,15,33
"2180",1990,7,40 - 44,11,19
"2180",1990,7,45 - 49,5,29
"2180",1990,7,50 - 54,12,21
"2180",1990,7,55 - 59,9,16
"2180",1990,7,60 - 64,14,10
"2180",1990,7,65 - 69,12,18
"2180",1990,7,70 - 74,13,16
"2180",1990,7,75 - 79,17,18
"2180",1990,7,80 - 84,9,10
"2180",1990,7,85 - 89,11,12
"2180",1990,7,90 - 94,0,0
"2180",1990,7,95+,0,0
"2180",1990,7,UNK,1,2
"2180",1990,8,Total,1246,1027
"2180",1990,8,0,195,200
"2180",1990,8,1,134,148
"2180",1990,8,2,0,0
"2180",1990,8,3,0,0
"2180",1990,8,4,0,0
"2180",1990,8,5 - 9,14,10
"2180",1990,8,10 - 14,5,6
"2180",1990,8,15 - 19,4,5
"2180",1990,8,20 - 24,8,15
"2180",1990,8,25 - 29,6,8
"2180",1990,8,30 - 34,9,7
"2180",1990,8,35 - 39,10,11
"2180",1990,8,40 - 44,17,16
"2180",1990,8,45 - 49,31,19
"2180",1990,8,50 - 54,53,46
"2180",1990,8,55 - 59,65,55
"2180",1990,8,60 - 64,96,75
"2180",1990,8,65 - 69,105,67
"2180",1990,8,70 - 74,107,68
"2180",1990,8,75 - 79,103,93
"2180",1990,8,80 - 84,100,74
"2180",1990,8,85 - 89,180,101
"2180",1990,8,90 - 94,0,0
"2180",1990,8,95+,0,0
"2180",1990,8,UNK,4,3
"2180",1990,9,Total,961,1655
"2180",1990,9,0,42,43
"2180",1990,9,1,36,33
"2180",1990,9,2,0,0
"2180",1990,9,3,0,0
"2180",1990,9,4,0,0
"2180",1990,9,5 - 9,6,16
"2180",1990,9,10 - 14,10,16
"2180",1990,9,15 - 19,11,19
"2180",1990,9,20 - 24,24,25
"2180",1990,9,25 - 29,30,35
"2180",1990,9,30 - 34,24,68
"2180",1990,9,35 - 39,36,64
"2180",1990,9,40 - 44,35,111
"2180",1990,9,45 - 49,40,115
"2180",1990,9,50 - 54,43,131
"2180",1990,9,55 - 59,65,128
"2180",1990,9,60 - 64,73,160
"2180",1990,9,65 - 69,76,154
"2180",1990,9,70 - 74,86,164
"2180",1990,9,75 - 79,104,131
"2180",1990,9,80 - 84,84,130
"2180",1990,9,85 - 89,129,104
"2180",1990,9,90 - 94,0,0
"2180",1990,9,95+,0,0
"2180",1990,9,UNK,7,8
"2180",1990,10,Total,523,549
"2180",1990,10,0,11,14
"2180",1990,10,1,17,22
"2180",1990,10,2,0,0
"2180",1990,10,3,0,0
"2180",1990,10,4,0,0
"2180",1990,10,5 - 9,8,8
"2180",1990,10,10 - 14,12,5
"2180",1990,10,15 - 19,12,12
"2180",1990,10,20 - 24,19,13
"2180",1990,10,25 - 29,13,6
"2180",1990,10,30 - 34,17,10
"2180",1990,10,35 - 39,22,19
"2180",1990,10,40 - 44,26,19
"2180",1990,10,45 - 49,22,20
"2180",1990,10,50 - 54,21,25
"2180",1990,10,55 - 59,28,27
"2180",1990,10,60 - 64,30,36
"2180",1990,10,65 - 69,30,41
"2180",1990,10,70 - 74,39,51
"2180",1990,10,75 - 79,39,67
"2180",1990,10,80 - 84,62,60
"2180",1990,10,85 - 89,91,92
"2180",1990,10,90 - 94,0,0
"2180",1990,10,95+,0,0
"2180",1990,10,UNK,4,2
"2180",1990,11,Total,1465,1881
"2180",1990,11,0,1390,1786
"2180",1990,11,1,35,52
"2180",1990,11,2,0,0
"2180",1990,11,3,0,0
"2180",1990,11,4,0,0
"2180",1990,11,5 - 9,12,10
"2180",1990,11,10 - 14,4,12
"2180",1990,11,15 - 19,6,6
"2180",1990,11,20 - 24,7,4
"2180",1990,11,25 - 29,3,3
"2180",1990,11,30 - 34,1,4
"2180",1990,11,35 - 39,5,3
"2180",1990,11,40 - 44,0,1
"2180",1990,11,45 - 49,0,0
"2180",1990,11,50 - 54,1,0
"2180",1990,11,55 - 59,0,0
"2180",1990,11,60 - 64,0,0
"2180",1990,11,65 - 69,1,0
"2180",1990,11,70 - 74,0,0
"2180",1990,11,75 - 79,0,0
"2180",1990,11,80 - 84,0,0
"2180",1990,11,85 - 89,0,0
"2180",1990,11,90 - 94,0,0
"2180",1990,11,95+,0,0
"2180",1990,11,UNK,0,0
"2180",1990,12,Total,2554,2852
"2180",1990,12,0,827,916
"2180",1990,12,1,418,375
"2180",1990,12,2,0,0
"2180",1990,12,3,0,0
"2180",1990,12,4,0,0
"2180",1990,12,5 - 9,51,60
"2180",1990,12,10 - 14,38,40
"2180",1990,12,15 - 19,23,22
"2180",1990,12,20 - 24,28,25
"2180",1990,12,25 - 29,22,27
"2180",1990,12,30 - 34,14,24
"2180",1990,12,35 - 39,16,34
"2180",1990,12,40 - 44,22,34
"2180",1990,12,45 - 49,26,38
"2180",1990,12,50 - 54,29,42
"2180",1990,12,55 - 59,37,55
"2180",1990,12,60 - 64,58,94
"2180",1990,12,65 - 69,65,114
"2180",1990,12,70 - 74,121,146
"2180",1990,12,75 - 79,154,220
"2180",1990,12,80 - 84,183,220
"2180",1990,12,85 - 89,404,351
"2180",1990,12,90 - 94,0,0
"2180",1990,12,95+,0,0
"2180",1990,12,UNK,18,15
"2180",1990,13,Total,1385,4173
"2180",1990,13,0,50,64
"2180",1990,13,1,158,226
"2180",1990,13,2,0,0
"2180",1990,13,3,0,0
"2180",1990,13,4,0,0
"2180",1990,13,5 - 9,107,166
"2180",1990,13,10 - 14,98,211
"2180",1990,13,15 - 19,123,340
"2180",1990,13,20 - 24,111,489
"2180",1990,13,25 - 29,81,403
"2180",1990,13,30 - 34,69,351
"2180",1990,13,35 - 39,59,331
"2180",1990,13,40 - 44,62,235
"2180",1990,13,45 - 49,42,236
"2180",1990,13,50 - 54,53,214
