"","Year","Cause","Age","Female","Male"
"2170",1990,1,Total,10206,13945
"2170",1990,1,0,1706,2115
"2170",1990,1,1,303,357
"2170",1990,1,2,117,164
"2170",1990,1,3,82,101
"2170",1990,1,4,60,54
"2170",1990,1,5 - 9,139,172
"2170",1990,1,10 - 14,103,142
"2170",1990,1,15 - 19,171,285
"2170",1990,1,20 - 24,245,480
"2170",1990,1,25 - 29,250,519
"2170",1990,1,30 - 34,266,506
"2170",1990,1,35 - 39,226,475
"2170",1990,1,40 - 44,278,436
"2170",1990,1,45 - 49,280,472
"2170",1990,1,50 - 54,428,632
"2170",1990,1,55 - 59,434,642
"2170",1990,1,60 - 64,603,971
"2170",1990,1,65 - 69,537,831
"2170",1990,1,70 - 74,689,1075
"2170",1990,1,75 - 79,637,882
"2170",1990,1,80 - 84,785,943
"2170",1990,1,85 - 89,1491,1172
"2170",1990,1,90 - 94,0,0
"2170",1990,1,95+,0,0
"2170",1990,1,UNK,376,519
"2170",1990,2,Total,1036,1400
"2170",1990,2,0,489,588
"2170",1990,2,1,84,109
"2170",1990,2,2,27,50
"2170",1990,2,3,19,16
"2170",1990,2,4,13,6
"2170",1990,2,5 - 9,23,23
"2170",1990,2,10 - 14,10,15
"2170",1990,2,15 - 19,18,18
"2170",1990,2,20 - 24,32,40
"2170",1990,2,25 - 29,31,62
"2170",1990,2,30 - 34,28,44
"2170",1990,2,35 - 39,26,29
"2170",1990,2,40 - 44,20,39
"2170",1990,2,45 - 49,12,36
"2170",1990,2,50 - 54,20,46
"2170",1990,2,55 - 59,13,21
"2170",1990,2,60 - 64,27,44
"2170",1990,2,65 - 69,15,34
"2170",1990,2,70 - 74,17,47
"2170",1990,2,75 - 79,16,29
"2170",1990,2,80 - 84,24,34
"2170",1990,2,85 - 89,52,40
"2170",1990,2,90 - 94,0,0
"2170",1990,2,95+,0,0
"2170",1990,2,UNK,20,30
"2170",1990,3,Total,951,1076
"2170",1990,3,0,7,4
"2170",1990,3,1,2,3
"2170",1990,3,2,2,5
"2170",1990,3,3,1,4
"2170",1990,3,4,0,1
"2170",1990,3,5 - 9,5,11
"2170",1990,3,10 - 14,6,5
"2170",1990,3,15 - 19,8,14
"2170",1990,3,20 - 24,12,17
"2170",1990,3,25 - 29,18,15
"2170",1990,3,30 - 34,35,22
"2170",1990,3,35 - 39,35,23
"2170",1990,3,40 - 44,65,25
"2170",1990,3,45 - 49,73,38
"2170",1990,3,50 - 54,78,60
"2170",1990,3,55 - 59,84,89
"2170",1990,3,60 - 64,99,136
"2170",1990,3,65 - 69,77,119
"2170",1990,3,70 - 74,92,152
"2170",1990,3,75 - 79,88,115
"2170",1990,3,80 - 84,63,107
"2170",1990,3,85 - 89,67,75
"2170",1990,3,90 - 94,0,0
"2170",1990,3,95+,0,0
"2170",1990,3,UNK,34,36
"2170",1990,4,Total,2780,3205
"2170",1990,4,0,47,62
"2170",1990,4,1,14,14
"2170",1990,4,2,7,4
"2170",1990,4,3,6,3
"2170",1990,4,4,1,0
"2170",1990,4,5 - 9,12,5
"2170",1990,4,10 - 14,7,10
"2170",1990,4,15 - 19,17,22
"2170",1990,4,20 - 24,34,34
"2170",1990,4,25 - 29,34,37
"2170",1990,4,30 - 34,47,58
"2170",1990,4,35 - 39,41,81
"2170",1990,4,40 - 44,69,76
"2170",1990,4,45 - 49,79,129
"2170",1990,4,50 - 54,150,190
"2170",1990,4,55 - 59,145,202
"2170",1990,4,60 - 64,221,333
"2170",1990,4,65 - 69,220,298
"2170",1990,4,70 - 74,277,410
"2170",1990,4,75 - 79,287,327
"2170",1990,4,80 - 84,329,333
