"","Year","Cause","Age","Female","Male"
"2130",1990,1,Total,61703,92982
"2130",1990,1,0,5648,7405
"2130",1990,1,1,977,1155
"2130",1990,1,2,450,544
"2130",1990,1,3,264,338
"2130",1990,1,4,227,245
"2130",1990,1,5 - 9,669,987
"2130",1990,1,10 - 14,632,1019
"2130",1990,1,15 - 19,1125,4024
"2130",1990,1,20 - 24,1371,6744
"2130",1990,1,25 - 29,1364,6575
"2130",1990,1,30 - 34,1382,5254
"2130",1990,1,35 - 39,1524,4403
"2130",1990,1,40 - 44,1674,3536
"2130",1990,1,45 - 49,1946,3315
"2130",1990,1,50 - 54,2702,3784
"2130",1990,1,55 - 59,3340,4445
"2130",1990,1,60 - 64,4575,6007
"2130",1990,1,65 - 69,5036,6356
"2130",1990,1,70 - 74,6123,7030
"2130",1990,1,75 - 79,6410,6999
"2130",1990,1,80 - 84,5697,5399
"2130",1990,1,85 - 89,7861,5698
"2130",1990,1,90 - 94,0,0
"2130",1990,1,95+,0,0
"2130",1990,1,UNK,706,1720
"2130",1990,2,Total,2602,3475
"2130",1990,2,0,771,1012
"2130",1990,2,1,252,300
"2130",1990,2,2,86,84
"2130",1990,2,3,49,47
"2130",1990,2,4,26,30
"2130",1990,2,5 - 9,55,77
"2130",1990,2,10 - 14,40,57
"2130",1990,2,15 - 19,47,63
"2130",1990,2,20 - 24,72,88
"2130",1990,2,25 - 29,57,108
"2130",1990,2,30 - 34,65,110
"2130",1990,2,35 - 39,66,125
"2130",1990,2,40 - 44,52,108
"2130",1990,2,45 - 49,71,108
"2130",1990,2,50 - 54,79,115
"2130",1990,2,55 - 59,77,129
"2130",1990,2,60 - 64,97,163
"2130",1990,2,65 - 69,109,166
"2130",1990,2,70 - 74,97,166
"2130",1990,2,75 - 79,129,156
"2130",1990,2,80 - 84,115,117
"2130",1990,2,85 - 89,160,98
"2130",1990,2,90 - 94,0,0
"2130",1990,2,95+,0,0
"2130",1990,2,UNK,30,48
"2130",1990,3,Total,10462,9788
"2130",1990,3,0,20,29
"2130",1990,3,1,13,18
"2130",1990,3,2,24,17
"2130",1990,3,3,20,30
"2130",1990,3,4,18,35
"2130",1990,3,5 - 9,83,99
"2130",1990,3,10 - 14,69,106
"2130",1990,3,15 - 19,99,135
"2130",1990,3,20 - 24,118,145
"2130",1990,3,25 - 29,133,137
"2130",1990,3,30 - 34,242,144
"2130",1990,3,35 - 39,335,213
"2130",1990,3,40 - 44,519,268
"2130",1990,3,45 - 49,650,384
"2130",1990,3,50 - 54,890,646
"2130",1990,3,55 - 59,1035,778
"2130",1990,3,60 - 64,1229,1174
"2130",1990,3,65 - 69,1198,1322
"2130",1990,3,70 - 74,1286,1359
"2130",1990,3,75 - 79,1009,1222
"2130",1990,3,80 - 84,704,792
"2130",1990,3,85 - 89,673,636
"2130",1990,3,90 - 94,0,0
"2130",1990,3,95+,0,0
"2130",1990,3,UNK,95,99
"2130",1990,4,Total,22535,23364
"2130",1990,4,0,124,110
"2130",1990,4,1,21,27
"2130",1990,4,2,16,13
"2130",1990,4,3,6,6
"2130",1990,4,4,7,7
"2130",1990,4,5 - 9,33,36
"2130",1990,4,10 - 14,60,47
"2130",1990,4,15 - 19,102,114
"2130",1990,4,20 - 24,123,156
"2130",1990,4,25 - 29,175,193
"2130",1990,4,30 - 34,222,238
"2130",1990,4,35 - 39,340,391
"2130",1990,4,40 - 44,446,572
"2130",1990,4,45 - 49,615,739
"2130",1990,4,50 - 54,943,1172
"2130",1990,4,55 - 59,1293,1739
"2130",1990,4,60 - 64,1891,2525
"2130",1990,4,65 - 69,2240,2848
