"","Year","Cause","Age","Female","Male"
"2030",1993,1,Total,629,812
"2030",1993,1,0,31,45
"2030",1993,1,1,5,4
"2030",1993,1,2,3,3
"2030",1993,1,3,3,4
"2030",1993,1,4,3,0
"2030",1993,1,5 - 9,3,1
"2030",1993,1,10 - 14,1,5
"2030",1993,1,15 - 19,7,20
"2030",1993,1,20 - 24,14,20
"2030",1993,1,25 - 29,24,46
"2030",1993,1,30 - 34,35,51
"2030",1993,1,35 - 39,32,54
"2030",1993,1,40 - 44,23,40
"2030",1993,1,45 - 49,21,71
"2030",1993,1,50 - 54,29,59
"2030",1993,1,55 - 59,39,64
"2030",1993,1,60 - 64,29,48
"2030",1993,1,65 - 69,42,60
"2030",1993,1,70 - 74,63,53
"2030",1993,1,75 - 79,72,69
"2030",1993,1,80 - 84,57,56
"2030",1993,1,85 - 89,93,39
"2030",1993,1,90 - 94,0,0
"2030",1993,1,95+,0,0
"2030",1993,1,UNK,0,0
"2030",1993,2,Total,14,15
"2030",1993,2,0,0,1
"2030",1993,2,1,0,0
"2030",1993,2,2,0,0
"2030",1993,2,3,0,0
"2030",1993,2,4,2,0
"2030",1993,2,5 - 9,1,0
"2030",1993,2,10 - 14,0,1
"2030",1993,2,15 - 19,0,0
"2030",1993,2,20 - 24,2,0
"2030",1993,2,25 - 29,0,0
"2030",1993,2,30 - 34,0,0
"2030",1993,2,35 - 39,1,3
"2030",1993,2,40 - 44,3,0
"2030",1993,2,45 - 49,1,2
"2030",1993,2,50 - 54,0,2
"2030",1993,2,55 - 59,1,1
"2030",1993,2,60 - 64,0,1
"2030",1993,2,65 - 69,0,1
"2030",1993,2,70 - 74,1,1
"2030",1993,2,75 - 79,1,0
"2030",1993,2,80 - 84,1,1
"2030",1993,2,85 - 89,0,1
"2030",1993,2,90 - 94,0,0
"2030",1993,2,95+,0,0
"2030",1993,2,UNK,0,0
"2030",1993,3,Total,93,116
"2030",1993,3,0,0,1
"2030",1993,3,1,0,0
"2030",1993,3,2,0,0
"2030",1993,3,3,0,1
"2030",1993,3,4,0,0
"2030",1993,3,5 - 9,0,0
"2030",1993,3,10 - 14,0,0
