"","Year","Cause","Age","Female","Male"
"4050",1994,1,Total,30563,30536
"4050",1994,1,0,161,219
"4050",1994,1,1,18,22
"4050",1994,1,2,8,12
"4050",1994,1,3,9,8
"4050",1994,1,4,7,7
"4050",1994,1,5 - 9,24,29
"4050",1994,1,10 - 14,16,20
"4050",1994,1,15 - 19,35,96
"4050",1994,1,20 - 24,66,176
"4050",1994,1,25 - 29,80,218
"4050",1994,1,30 - 34,123,292
"4050",1994,1,35 - 39,178,401
"4050",1994,1,40 - 44,311,605
"4050",1994,1,45 - 49,622,883
"4050",1994,1,50 - 54,771,1156
"4050",1994,1,55 - 59,998,1474
"4050",1994,1,60 - 64,1457,2231
"4050",1994,1,65 - 69,2314,3238
"4050",1994,1,70 - 74,3324,4477
"4050",1994,1,75 - 79,4220,4807
"4050",1994,1,80 - 84,5580,4977
"4050",1994,1,85 - 89,5528,3314
"4050",1994,1,90 - 94,3473,1458
"4050",1994,1,95+,1240,416
"4050",1994,1,UNK,0,0
"4050",1994,2,Total,185,328
"4050",1994,2,0,1,5
"4050",1994,2,1,0,2
"4050",1994,2,2,1,1
"4050",1994,2,3,1,0
"4050",1994,2,4,0,1
"4050",1994,2,5 - 9,0,1
"4050",1994,2,10 - 14,0,2
"4050",1994,2,15 - 19,1,1
"4050",1994,2,20 - 24,3,5
"4050",1994,2,25 - 29,4,21
"4050",1994,2,30 - 34,12,33
"4050",1994,2,35 - 39,3,48
"4050",1994,2,40 - 44,4,32
"4050",1994,2,45 - 49,5,31
"4050",1994,2,50 - 54,3,26
"4050",1994,2,55 - 59,5,15
"4050",1994,2,60 - 64,5,14
"4050",1994,2,65 - 69,15,9
"4050",1994,2,70 - 74,22,13
"4050",1994,2,75 - 79,17,28
"4050",1994,2,80 - 84,29,14
"4050",1994,2,85 - 89,38,16
"4050",1994,2,90 - 94,12,9
"4050",1994,2,95+,4,1
"4050",1994,2,UNK,0,0
"4050",1994,3,Total,7856,8243
"4050",1994,3,0,2,3
"4050",1994,3,1,3,4
"4050",1994,3,2,2,1
"4050",1994,3,3,2,1
"4050",1994,3,4,3,0
"4050",1994,3,5 - 9,8,11
"4050",1994,3,10 - 14,2,2
"4050",1994,3,15 - 19,6,2
"4050",1994,3,20 - 24,14,12
"4050",1994,3,25 - 29,15,22
"4050",1994,3,30 - 34,24,25
"4050",1994,3,35 - 39,60,42
"4050",1994,3,40 - 44,138,95
"4050",1994,3,45 - 49,307,238
"4050",1994,3,50 - 54,430,368
"4050",1994,3,55 - 59,528,511
"4050",1994,3,60 - 64,685,820
"4050",1994,3,65 - 69,996,1175
"4050",1994,3,70 - 74,1232,1494
"4050",1994,3,75 - 79,1168,1398
"4050",1994,3,80 - 84,1102,1183
"4050",1994,3,85 - 89,754,641
"4050",1994,3,90 - 94,305,175
"4050",1994,3,95+,70,20
"4050",1994,3,UNK,0,0
"4050",1994,4,Total,12563,11965
"4050",1994,4,0,1,0
"4050",1994,4,1,1,0
"4050",1994,4,2,0,0
"4050",1994,4,3,0,0
"4050",1994,4,4,0,0
"4050",1994,4,5 - 9,0,1
"4050",1994,4,10 - 14,0,2
"4050",1994,4,15 - 19,2,4
"4050",1994,4,20 - 24,3,5
"4050",1994,4,25 - 29,13,6
"4050",1994,4,30 - 34,13,18
"4050",1994,4,35 - 39,18,36
"4050",1994,4,40 - 44,40,93
"4050",1994,4,45 - 49,66,179
"4050",1994,4,50 - 54,89,298
"4050",1994,4,55 - 59,167,456
"4050",1994,4,60 - 64,304,775
"4050",1994,4,65 - 69,615,1180
"4050",1994,4,70 - 74,1127,1798
"4050",1994,4,75 - 79,1730,2108
"4050",1994,4,80 - 84,2772,2383
"4050",1994,4,85 - 89,2973,1627
"4050",1994,4,90 - 94,1955,764
"4050",1994,4,95+,674,232
"4050",1994,4,UNK,0,0
"4050",1994,5,Total,2481,2156
"4050",1994,5,0,4,25
"4050",1994,5,1,3,1
"4050",1994,5,2,0,1
"4050",1994,5,3,0,0
"4050",1994,5,4,0,1
"4050",1994,5,5 - 9,2,1
"4050",1994,5,10 - 14,1,1
"4050",1994,5,15 - 19,4,4
"4050",1994,5,20 - 24,5,13
"4050",1994,5,25 - 29,5,18
"4050",1994,5,30 - 34,10,20
"4050",1994,5,35 - 39,14,36
"4050",1994,5,40 - 44,12,73
"4050",1994,5,45 - 49,38,89
"4050",1994,5,50 - 54,49,105
"4050",1994,5,55 - 59,55,132
"4050",1994,5,60 - 64,107,157
"4050",1994,5,65 - 69,134,229
"4050",1994,5,70 - 74,199,268
"4050",1994,5,75 - 79,274,260
"4050",1994,5,80 - 84,425,262
"4050",1994,5,85 - 89,481,241
"4050",1994,5,90 - 94,429,153
"4050",1994,5,95+,230,66
"4050",1994,5,UNK,0,0
"4050",1994,6,Total,385,343
"4050",1994,6,0,0,0
"4050",1994,6,1,0,0
"4050",1994,6,2,0,0
"4050",1994,6,3,0,0
"4050",1994,6,4,0,0
"4050",1994,6,5 - 9,0,0
"4050",1994,6,10 - 14,0,1
"4050",1994,6,15 - 19,0,0
"4050",1994,6,20 - 24,0,0
"4050",1994,6,25 - 29,0,2
"4050",1994,6,30 - 34,0,2
"4050",1994,6,35 - 39,2,10
"4050",1994,6,40 - 44,10,22
"4050",1994,6,45 - 49,13,24
"4050",1994,6,50 - 54,11,27
"4050",1994,6,55 - 59,6,19
"4050",1994,6,60 - 64,8,32
"4050",1994,6,65 - 69,9,31
"4050",1994,6,70 - 74,22,34
"4050",1994,6,75 - 79,33,29
"4050",1994,6,80 - 84,69,49
"4050",1994,6,85 - 89,112,32
"4050",1994,6,90 - 94,66,23
"4050",1994,6,95+,24,6
"4050",1994,6,UNK,0,0
"4050",1994,7,Total,407,358
"4050",1994,7,0,7,4
"4050",1994,7,1,0,3
"4050",1994,7,2,0,3
"4050",1994,7,3,2,2
"4050",1994,7,4,0,0
"4050",1994,7,5 - 9,2,2
"4050",1994,7,10 - 14,1,0
"4050",1994,7,15 - 19,2,5
"4050",1994,7,20 - 24,3,5
"4050",1994,7,25 - 29,5,4
"4050",1994,7,30 - 34,3,6
"4050",1994,7,35 - 39,4,12
"4050",1994,7,40 - 44,7,12
"4050",1994,7,45 - 49,17,12
"4050",1994,7,50 - 54,22,20
"4050",1994,7,55 - 59,15,24
"4050",1994,7,60 - 64,29,23
"4050",1994,7,65 - 69,42,22
"4050",1994,7,70 - 74,57,48
"4050",1994,7,75 - 79,72,59
"4050",1994,7,80 - 84,67,55
"4050",1994,7,85 - 89,32,28
"4050",1994,7,90 - 94,15,8
"4050",1994,7,95+,3,1
"4050",1994,7,UNK,0,0
"4050",1994,8,Total,584,526
"4050",1994,8,0,1,1
"4050",1994,8,1,2,0
"4050",1994,8,2,0,1
"4050",1994,8,3,1,1
"4050",1994,8,4,0,0
"4050",1994,8,5 - 9,0,0
"4050",1994,8,10 - 14,2,0
"4050",1994,8,15 - 19,2,2
"4050",1994,8,20 - 24,0,3
"4050",1994,8,25 - 29,5,8
"4050",1994,8,30 - 34,1,7
"4050",1994,8,35 - 39,4,8
"4050",1994,8,40 - 44,5,16
"4050",1994,8,45 - 49,13,25
"4050",1994,8,50 - 54,12,24
"4050",1994,8,55 - 59,27,40
"4050",1994,8,60 - 64,37,58
"4050",1994,8,65 - 69,44,68
"4050",1994,8,70 - 74,60,57
"4050",1994,8,75 - 79,106,79
"4050",1994,8,80 - 84,109,56
"4050",1994,8,85 - 89,91,53
"4050",1994,8,90 - 94,51,14
"4050",1994,8,95+,11,5
"4050",1994,8,UNK,0,0
"4050",1994,9,Total,1410,1210
"4050",1994,9,0,0,1
"4050",1994,9,1,0,1
"4050",1994,9,2,0,0
"4050",1994,9,3,1,0
"4050",1994,9,4,0,0
"4050",1994,9,5 - 9,0,0
"4050",1994,9,10 - 14,0,1
"4050",1994,9,15 - 19,0,0
"4050",1994,9,20 - 24,0,1
"4050",1994,9,25 - 29,1,2
"4050",1994,9,30 - 34,4,9
"4050",1994,9,35 - 39,18,37
"4050",1994,9,40 - 44,28,58
"4050",1994,9,45 - 49,55,92
"4050",1994,9,50 - 54,57,104
"4050",1994,9,55 - 59,57,97
"4050",1994,9,60 - 64,68,101
"4050",1994,9,65 - 69,90,144
"4050",1994,9,70 - 74,126,145
"4050",1994,9,75 - 79,180,125
"4050",1994,9,80 - 84,270,133
"4050",1994,9,85 - 89,264,105
"4050",1994,9,90 - 94,142,43
"4050",1994,9,95+,49,11
"4050",1994,9,UNK,0,0
"4050",1994,10,Total,303,360
"4050",1994,10,0,0,0
"4050",1994,10,1,0,0
"4050",1994,10,2,0,0
"4050",1994,10,3,0,0
"4050",1994,10,4,0,0
"4050",1994,10,5 - 9,1,0
"4050",1994,10,10 - 14,0,0
"4050",1994,10,15 - 19,0,0
"4050",1994,10,20 - 24,1,0
"4050",1994,10,25 - 29,0,0
"4050",1994,10,30 - 34,0,1
"4050",1994,10,35 - 39,0,0
"4050",1994,10,40 - 44,4,4
"4050",1994,10,45 - 49,2,1
"4050",1994,10,50 - 54,6,7
"4050",1994,10,55 - 59,8,10
"4050",1994,10,60 - 64,14,12
"4050",1994,10,65 - 69,25,23
"4050",1994,10,70 - 74,25,46
"4050",1994,10,75 - 79,53,74
"4050",1994,10,80 - 84,61,81
"4050",1994,10,85 - 89,60,67
"4050",1994,10,90 - 94,33,23
"4050",1994,10,95+,10,11
"4050",1994,10,UNK,0,0
"4050",1994,11,Total,189,235
"4050",1994,11,0,141,172
"4050",1994,11,1,5,8
"4050",1994,11,2,3,2
"4050",1994,11,3,0,1
"4050",1994,11,4,2,2
"4050",1994,11,5 - 9,3,3
"4050",1994,11,10 - 14,2,1
"4050",1994,11,15 - 19,3,4
"4050",1994,11,20 - 24,3,5
"4050",1994,11,25 - 29,2,6
"4050",1994,11,30 - 34,1,4
"4050",1994,11,35 - 39,3,2
"4050",1994,11,40 - 44,1,5
"4050",1994,11,45 - 49,4,4
"4050",1994,11,50 - 54,1,0
"4050",1994,11,55 - 59,2,2
"4050",1994,11,60 - 64,4,2
"4050",1994,11,65 - 69,3,1
"4050",1994,11,70 - 74,3,5
"4050",1994,11,75 - 79,2,2
"4050",1994,11,80 - 84,0,2
"4050",1994,11,85 - 89,1,1
"4050",1994,11,90 - 94,0,1
"4050",1994,11,95+,0,0
"4050",1994,11,UNK,0,0
"4050",1994,12,Total,2432,2541
"4050",1994,12,0,1,2
"4050",1994,12,1,2,1
"4050",1994,12,2,0,0
"4050",1994,12,3,0,0
"4050",1994,12,4,0,0
"4050",1994,12,5 - 9,0,0
"4050",1994,12,10 - 14,0,0
"4050",1994,12,15 - 19,0,1
"4050",1994,12,20 - 24,1,0
"4050",1994,12,25 - 29,5,1
"4050",1994,12,30 - 34,3,5
"4050",1994,12,35 - 39,4,5
"4050",1994,12,40 - 44,3,10
"4050",1994,12,45 - 49,13,16
"4050",1994,12,50 - 54,26,27
"4050",1994,12,55 - 59,68,57
"4050",1994,12,60 - 64,146,142
"4050",1994,12,65 - 69,248,249
"4050",1994,12,70 - 74,324,416
"4050",1994,12,75 - 79,395,478
"4050",1994,12,80 - 84,402,551
"4050",1994,12,85 - 89,418,365
"4050",1994,12,90 - 94,265,168
"4050",1994,12,95+,108,47
"4050",1994,12,UNK,0,0
"4050",1994,13,Total,1501,2113
"4050",1994,13,0,1,3
"4050",1994,13,1,2,1
"4050",1994,13,2,2,2
"4050",1994,13,3,2,2
"4050",1994,13,4,1,1
"4050",1994,13,5 - 9,8,10
"4050",1994,13,10 - 14,8,10
"4050",1994,13,15 - 19,13,73
"4050",1994,13,20 - 24,27,123
"4050",1994,13,25 - 29,23,124
"4050",1994,13,30 - 34,45,147
"4050",1994,13,35 - 39,43,162
"4050",1994,13,40 - 44,55,176
"4050",1994,13,45 - 49,83,163
"4050",1994,13,50 - 54,60,141
"4050",1994,13,55 - 59,54,108
"4050",1994,13,60 - 64,45,87
"4050",1994,13,65 - 69,79,93
"4050",1994,13,70 - 74,90,138
"4050",1994,13,75 - 79,148,153
"4050",1994,13,80 - 84,225,185
"4050",1994,13,85 - 89,260,123
"4050",1994,13,90 - 94,178,73
"4050",1994,13,95+,49,15
"4050",1994,13,UNK,0,0
"4050",1994,14,Total,25,45
"4050",1994,14,0,0,2
"4050",1994,14,1,0,1
"4050",1994,14,2,0,0
"4050",1994,14,3,0,1
"4050",1994,14,4,1,1
"4050",1994,14,5 - 9,0,0
"4050",1994,14,10 - 14,0,0
"4050",1994,14,15 - 19,1,0
"4050",1994,14,20 - 24,3,3
"4050",1994,14,25 - 29,1,4
"4050",1994,14,30 - 34,6,14
"4050",1994,14,35 - 39,3,2
"4050",1994,14,40 - 44,3,8
"4050",1994,14,45 - 49,2,4
"4050",1994,14,50 - 54,2,1
"4050",1994,14,55 - 59,0,0
"4050",1994,14,60 - 64,0,2
"4050",1994,14,65 - 69,0,2
"4050",1994,14,70 - 74,0,0
"4050",1994,14,75 - 79,0,0
"4050",1994,14,80 - 84,3,0
"4050",1994,14,85 - 89,0,0
"4050",1994,14,90 - 94,0,0
"4050",1994,14,95+,0,0
"4050",1994,14,UNK,0,0
"4050",1995,1,Total,31751,31064
"4050",1995,1,0,153,200
"4050",1995,1,1,15,21
"4050",1995,1,2,8,8
"4050",1995,1,3,5,10
"4050",1995,1,4,3,12
"4050",1995,1,5 - 9,19,26
"4050",1995,1,10 - 14,18,28
"4050",1995,1,15 - 19,38,113
"4050",1995,1,20 - 24,63,151
"4050",1995,1,25 - 29,79,246
"4050",1995,1,30 - 34,119,280
"4050",1995,1,35 - 39,210,364
"4050",1995,1,40 - 44,333,537
"4050",1995,1,45 - 49,568,834
"4050",1995,1,50 - 54,810,1109
"4050",1995,1,55 - 59,1013,1502
"4050",1995,1,60 - 64,1539,2244
"4050",1995,1,65 - 69,2350,3187
"4050",1995,1,70 - 74,3366,4585
"4050",1995,1,75 - 79,4346,5056
"4050",1995,1,80 - 84,5738,4991
"4050",1995,1,85 - 89,5799,3547
"4050",1995,1,90 - 94,3722,1599
"4050",1995,1,95+,1437,414
"4050",1995,1,UNK,0,0
"4050",1995,2,Total,252,385
"4050",1995,2,0,3,1
"4050",1995,2,1,0,2
"4050",1995,2,2,1,1
"4050",1995,2,3,0,0
