"","Year","Cause","Age","Female","Male"
"4010",2002,1,Total,40965,35166
"4010",2002,1,0,129,189
"4010",2002,1,1,14,18
"4010",2002,1,2,3,7
"4010",2002,1,3,1,9
"4010",2002,1,4,6,5
"4010",2002,1,5 - 9,16,31
"4010",2002,1,10 - 14,29,30
"4010",2002,1,15 - 19,69,179
"4010",2002,1,20 - 24,73,232
"4010",2002,1,25 - 29,83,244
"4010",2002,1,30 - 34,122,303
"4010",2002,1,35 - 39,240,460
"4010",2002,1,40 - 44,360,719
"4010",2002,1,45 - 49,489,943
"4010",2002,1,50 - 54,731,1527
"4010",2002,1,55 - 59,1003,1997
"4010",2002,1,60 - 64,1444,2938
"4010",2002,1,65 - 69,1782,3119
"4010",2002,1,70 - 74,3238,4892
"4010",2002,1,75 - 79,6331,5621
"4010",2002,1,80 - 84,7579,4905
"4010",2002,1,85 - 89,8229,3824
"4010",2002,1,90 - 94,6693,2416
"4010",2002,1,95+,2301,558
"4010",2002,1,UNK,0,0
"4010",2002,2,Total,223,267
"4010",2002,2,0,0,0
"4010",2002,2,1,0,1
"4010",2002,2,2,0,0
"4010",2002,2,3,0,0
"4010",2002,2,4,0,0
"4010",2002,2,5 - 9,1,0
"4010",2002,2,10 - 14,1,3
"4010",2002,2,15 - 19,0,3
"4010",2002,2,20 - 24,1,0
"4010",2002,2,25 - 29,5,6
"4010",2002,2,30 - 34,5,13
"4010",2002,2,35 - 39,3,13
"4010",2002,2,40 - 44,5,18
"4010",2002,2,45 - 49,6,22
"4010",2002,2,50 - 54,7,28
"4010",2002,2,55 - 59,6,20
"4010",2002,2,60 - 64,14,14
"4010",2002,2,65 - 69,12,24
"4010",2002,2,70 - 74,31,25
"4010",2002,2,75 - 79,44,28
"4010",2002,2,80 - 84,40,27
"4010",2002,2,85 - 89,24,16
"4010",2002,2,90 - 94,15,6
"4010",2002,2,95+,3,0
"4010",2002,2,UNK,0,0
"4010",2002,3,Total,9157,9949
"4010",2002,3,0,3,3
"4010",2002,3,1,0,2
"4010",2002,3,2,1,0
"4010",2002,3,3,0,2
"4010",2002,3,4,2,1
"4010",2002,3,5 - 9,3,7
"4010",2002,3,10 - 14,8,3
"4010",2002,3,15 - 19,6,8
"4010",2002,3,20 - 24,7,11
"4010",2002,3,25 - 29,14,24
"4010",2002,3,30 - 34,32,27
"4010",2002,3,35 - 39,94,63
"4010",2002,3,40 - 44,155,143
"4010",2002,3,45 - 49,229,250
"4010",2002,3,50 - 54,396,524
"4010",2002,3,55 - 59,526,810
