"","Year","Cause","Age","Female","Male"
"4290",1997,1,Total,46629,46720
"4290",1997,1,0,138,190
"4290",1997,1,1,24,20
"4290",1997,1,2,11,4
"4290",1997,1,3,7,13
"4290",1997,1,4,1,14
"4290",1997,1,5 - 9,22,53
"4290",1997,1,10 - 14,31,28
"4290",1997,1,15 - 19,60,77
"4290",1997,1,20 - 24,85,199
"4290",1997,1,25 - 29,77,201
"4290",1997,1,30 - 34,144,264
"4290",1997,1,35 - 39,175,374
"4290",1997,1,40 - 44,295,519
"4290",1997,1,45 - 49,492,836
"4290",1997,1,50 - 54,906,1457
"4290",1997,1,55 - 59,1002,1696
"4290",1997,1,60 - 64,1365,2427
"4290",1997,1,65 - 69,2226,3774
"4290",1997,1,70 - 74,3948,5934
"4290",1997,1,75 - 79,6357,8373
"4290",1997,1,80 - 84,9130,8891
"4290",1997,1,85 - 89,10345,7225
"4290",1997,1,90 - 94,7077,3312
"4290",1997,1,95+,2711,839
"4290",1997,1,UNK,0,0
"4290",1997,2,Total,448,413
"4290",1997,2,0,3,3
"4290",1997,2,1,2,1
"4290",1997,2,2,1,1
"4290",1997,2,3,0,1
"4290",1997,2,4,0,1
"4290",1997,2,5 - 9,2,3
"4290",1997,2,10 - 14,0,0
"4290",1997,2,15 - 19,1,1
"4290",1997,2,20 - 24,0,0
"4290",1997,2,25 - 29,2,3
"4290",1997,2,30 - 34,5,5
"4290",1997,2,35 - 39,2,10
"4290",1997,2,40 - 44,5,11
"4290",1997,2,45 - 49,3,17
"4290",1997,2,50 - 54,4,16
"4290",1997,2,55 - 59,5,13
"4290",1997,2,60 - 64,10,16
"4290",1997,2,65 - 69,13,20
"4290",1997,2,70 - 74,39,37
"4290",1997,2,75 - 79,72,52
"4290",1997,2,80 - 84,80,83
"4290",1997,2,85 - 89,109,62
"4290",1997,2,90 - 94,65,47
"4290",1997,2,95+,25,10
"4290",1997,2,UNK,0,0
"4290",1997,3,Total,10507,11561
"4290",1997,3,0,1,5
"4290",1997,3,1,2,2
"4290",1997,3,2,1,1
"4290",1997,3,3,3,2
"4290",1997,3,4,0,3
"4290",1997,3,5 - 9,3,12
"4290",1997,3,10 - 14,8,3
"4290",1997,3,15 - 19,10,9
"4290",1997,3,20 - 24,10,17
"4290",1997,3,25 - 29,12,23
"4290",1997,3,30 - 34,44,32
"4290",1997,3,35 - 39,75,44
"4290",1997,3,40 - 44,136,107
"4290",1997,3,45 - 49,266,212
"4290",1997,3,50 - 54,507,475
"4290",1997,3,55 - 59,572,521
"4290",1997,3,60 - 64,725,856
"4290",1997,3,65 - 69,1066,1342
"4290",1997,3,70 - 74,1508,1880
"4290",1997,3,75 - 79,1768,2340
"4290",1997,3,80 - 84,1739,1964
"4290",1997,3,85 - 89,1345,1238
"4290",1997,3,90 - 94,578,411
"4290",1997,3,95+,128,62
"4290",1997,3,UNK,0,0
"4290",1997,4,Total,22778,22239
"4290",1997,4,0,3,2
"4290",1997,4,1,0,0
"4290",1997,4,2,0,1
"4290",1997,4,3,0,2
"4290",1997,4,4,0,0
"4290",1997,4,5 - 9,2,3
"4290",1997,4,10 - 14,1,2
"4290",1997,4,15 - 19,4,5
"4290",1997,4,20 - 24,7,14
"4290",1997,4,25 - 29,7,10
"4290",1997,4,30 - 34,15,20
"4290",1997,4,35 - 39,19,40
"4290",1997,4,40 - 44,34,100
"4290",1997,4,45 - 49,69,230
"4290",1997,4,50 - 54,146,465
"4290",1997,4,55 - 59,192,627
"4290",1997,4,60 - 64,339,998
"4290",1997,4,65 - 69,709,1690
"4290",1997,4,70 - 74,1555,2880
"4290",1997,4,75 - 79,3052,4271
"4290",1997,4,80 - 84,4953,4755
"4290",1997,4,85 - 89,6059,3911
"4290",1997,4,90 - 94,4126,1774
"4290",1997,4,95+,1486,439
"4290",1997,4,UNK,0,0
"4290",1997,5,Total,1293,765
"4290",1997,5,0,20,22
"4290",1997,5,1,1,4
"4290",1997,5,2,1,0
