"","Year","Cause","Age","Female","Male"
"4308",2001,1,Total,316454,287939
"4308",2001,1,0,1639,2052
"4308",2001,1,1,113,143
"4308",2001,1,2,71,91
"4308",2001,1,3,63,62
"4308",2001,1,4,52,62
"4308",2001,1,5 - 9,218,230
"4308",2001,1,10 - 14,200,369
"4308",2001,1,15 - 19,447,1106
"4308",2001,1,20 - 24,557,1518
"4308",2001,1,25 - 29,714,1864
"4308",2001,1,30 - 34,1181,2595
"4308",2001,1,35 - 39,1846,3206
"4308",2001,1,40 - 44,2629,4069
"4308",2001,1,45 - 49,3827,5931
"4308",2001,1,50 - 54,6528,9736
"4308",2001,1,55 - 59,8548,13363
"4308",2001,1,60 - 64,11931,18772
"4308",2001,1,65 - 69,17769,26928
"4308",2001,1,70 - 74,29370,39328
"4308",2001,1,75 - 79,45282,50922
"4308",2001,1,80 - 84,55853,47119
"4308",2001,1,85 - 89,62364,36856
"4308",2001,1,90 - 94,45196,17340
"4308",2001,1,95+,20056,4277
"4308",2001,1,UNK,0,0
"4308",2001,2,Total,2608,2324
"4308",2001,2,0,40,62
"4308",2001,2,1,5,20
"4308",2001,2,2,5,11
"4308",2001,2,3,4,0
"4308",2001,2,4,5,5
"4308",2001,2,5 - 9,10,13
"4308",2001,2,10 - 14,10,9
"4308",2001,2,15 - 19,20,12
"4308",2001,2,20 - 24,16,27
"4308",2001,2,25 - 29,31,32
"4308",2001,2,30 - 34,39,66
"4308",2001,2,35 - 39,36,84
"4308",2001,2,40 - 44,38,88
"4308",2001,2,45 - 49,40,95
"4308",2001,2,50 - 54,59,82
"4308",2001,2,55 - 59,74,97
"4308",2001,2,60 - 64,84,106
"4308",2001,2,65 - 69,153,163
"4308",2001,2,70 - 74,242,252
"4308",2001,2,75 - 79,391,341
"4308",2001,2,80 - 84,418,335
"4308",2001,2,85 - 89,464,261
"4308",2001,2,90 - 94,315,128
"4308",2001,2,95+,109,35
"4308",2001,2,UNK,0,0
"4308",2001,3,Total,76667,82119
"4308",2001,3,0,10,11
"4308",2001,3,1,9,10
"4308",2001,3,2,5,12
"4308",2001,3,3,15,11
"4308",2001,3,4,8,17
"4308",2001,3,5 - 9,57,58
"4308",2001,3,10 - 14,53,62
"4308",2001,3,15 - 19,62,92
"4308",2001,3,20 - 24,76,116
"4308",2001,3,25 - 29,166,148
"4308",2001,3,30 - 34,364,298
"4308",2001,3,35 - 39,700,472
"4308",2001,3,40 - 44,1155,787
"4308",2001,3,45 - 49,1855,1551
"4308",2001,3,50 - 54,3516,3347
"4308",2001,3,55 - 59,4628,5161
"4308",2001,3,60 - 64,5889,7540
"4308",2001,3,65 - 69,7736,10302
"4308",2001,3,70 - 74,10822,13770
"4308",2001,3,75 - 79,12962,15589
"4308",2001,3,80 - 84,11685,12043
"4308",2001,3,85 - 89,9102,7492
"4308",2001,3,90 - 94,4445,2768
"4308",2001,3,95+,1347,462
"4308",2001,3,UNK,0,0
"4308",2001,4,Total,126097,114690
"4308",2001,4,0,23,33
"4308",2001,4,1,9,3
"4308",2001,4,2,4,5
"4308",2001,4,3,6,1
"4308",2001,4,4,1,1
"4308",2001,4,5 - 9,12,9
"4308",2001,4,10 - 14,13,25
"4308",2001,4,15 - 19,25,44
"4308",2001,4,20 - 24,41,63
"4308",2001,4,25 - 29,57,120
"4308",2001,4,30 - 34,110,260
"4308",2001,4,35 - 39,267,528
"4308",2001,4,40 - 44,414,1002
"4308",2001,4,45 - 49,662,1872
"4308",2001,4,50 - 54,1132,3297
"4308",2001,4,55 - 59,1767,4803
"4308",2001,4,60 - 64,3112,7141
"4308",2001,4,65 - 69,5614,10936
"4308",2001,4,70 - 74,10835,16547
"4308",2001,4,75 - 79,19070,22080
"4308",2001,4,80 - 84,25648,21073
"4308",2001,4,85 - 89,29478,16194
"4308",2001,4,90 - 94,20336,7107
"4308",2001,4,95+,7461,1546
"4308",2001,4,UNK,0,0
"4308",2001,5,Total,10655,3208
"4308",2001,5,0,156,205
"4308",2001,5,1,6,13
"4308",2001,5,2,3,1
"4308",2001,5,3,2,2
"4308",2001,5,4,1,0
"4308",2001,5,5 - 9,3,3
"4308",2001,5,10 - 14,1,3
"4308",2001,5,15 - 19,5,11
"4308",2001,5,20 - 24,14,30
"4308",2001,5,25 - 29,13,34
"4308",2001,5,30 - 34,12,48
"4308",2001,5,35 - 39,19,44
"4308",2001,5,40 - 44,19,60
"4308",2001,5,45 - 49,30,57
"4308",2001,5,50 - 54,24,77
"4308",2001,5,55 - 59,46,55
"4308",2001,5,60 - 64,29,55
"4308",2001,5,65 - 69,29,48
"4308",2001,5,70 - 74,55,62
"4308",2001,5,75 - 79,179,122
"4308",2001,5,80 - 84,820,329
"4308",2001,5,85 - 89,2237,626
"4308",2001,5,90 - 94,3514,847
"4308",2001,5,95+,3438,476
"4308",2001,5,UNK,0,0
"4308",2001,6,Total,11150,5932
"4308",2001,6,0,0,0
"4308",2001,6,1,1,0
"4308",2001,6,2,0,0
"4308",2001,6,3,0,0
"4308",2001,6,4,1,0
"4308",2001,6,5 - 9,0,0
"4308",2001,6,10 - 14,4,6
"4308",2001,6,15 - 19,19,53
"4308",2001,6,20 - 24,31,152
"4308",2001,6,25 - 29,43,235
"4308",2001,6,30 - 34,52,272
"4308",2001,6,35 - 39,46,200
"4308",2001,6,40 - 44,53,156
"4308",2001,6,45 - 49,50,151
"4308",2001,6,50 - 54,61,134
"4308",2001,6,55 - 59,58,108
"4308",2001,6,60 - 64,57,112
"4308",2001,6,65 - 69,105,180
"4308",2001,6,70 - 74,272,315
"4308",2001,6,75 - 79,969,752
"4308",2001,6,80 - 84,2044,1043
"4308",2001,6,85 - 89,3297,1221
"4308",2001,6,90 - 94,2833,689
"4308",2001,6,95+,1154,153
"4308",2001,6,UNK,0,0
"4308",2001,7,Total,8793,7315
"4308",2001,7,0,40,62
"4308",2001,7,1,22,21
"4308",2001,7,2,10,13
"4308",2001,7,3,7,16
"4308",2001,7,4,7,8
"4308",2001,7,5 - 9,36,23
"4308",2001,7,10 - 14,21,55
"4308",2001,7,15 - 19,49,95
"4308",2001,7,20 - 24,46,58
"4308",2001,7,25 - 29,46,73
"4308",2001,7,30 - 34,84,110
"4308",2001,7,35 - 39,93,136
"4308",2001,7,40 - 44,110,156
"4308",2001,7,45 - 49,157,160
"4308",2001,7,50 - 54,213,237
"4308",2001,7,55 - 59,264,268
"4308",2001,7,60 - 64,316,332
"4308",2001,7,65 - 69,431,505
"4308",2001,7,70 - 74,742,783
"4308",2001,7,75 - 79,1247,1318
"4308",2001,7,80 - 84,1615,1347
"4308",2001,7,85 - 89,1792,1032
"4308",2001,7,90 - 94,1090,433
"4308",2001,7,95+,355,74
"4308",2001,7,UNK,0,0
"4308",2001,8,Total,4789,4070
"4308",2001,8,0,30,24
"4308",2001,8,1,8,5
"4308",2001,8,2,6,4
"4308",2001,8,3,7,1
"4308",2001,8,4,3,3
"4308",2001,8,5 - 9,11,14
"4308",2001,8,10 - 14,9,16
"4308",2001,8,15 - 19,23,19
"4308",2001,8,20 - 24,22,34
"4308",2001,8,25 - 29,15,28
"4308",2001,8,30 - 34,28,39
"4308",2001,8,35 - 39,41,67
"4308",2001,8,40 - 44,45,73
"4308",2001,8,45 - 49,49,85
"4308",2001,8,50 - 54,88,152
"4308",2001,8,55 - 59,105,168
"4308",2001,8,60 - 64,208,295
"4308",2001,8,65 - 69,315,432
"4308",2001,8,70 - 74,481,614
"4308",2001,8,75 - 79,683,680
"4308",2001,8,80 - 84,901,620
"4308",2001,8,85 - 89,914,468
"4308",2001,8,90 - 94,585,190
"4308",2001,8,95+,212,39
"4308",2001,8,UNK,0,0
"4308",2001,9,Total,14652,12415
"4308",2001,9,0,17,18
"4308",2001,9,1,5,4
"4308",2001,9,2,1,5
"4308",2001,9,3,3,3
"4308",2001,9,4,1,2
"4308",2001,9,5 - 9,7,5
"4308",2001,9,10 - 14,4,6
"4308",2001,9,15 - 19,5,7
"4308",2001,9,20 - 24,17,23
"4308",2001,9,25 - 29,30,43
"4308",2001,9,30 - 34,100,157
"4308",2001,9,35 - 39,160,300
"4308",2001,9,40 - 44,275,533
"4308",2001,9,45 - 49,422,720
"4308",2001,9,50 - 54,551,991
"4308",2001,9,55 - 59,552,952
"4308",2001,9,60 - 64,665,977
"4308",2001,9,65 - 69,911,1089
"4308",2001,9,70 - 74,1317,1404
"4308",2001,9,75 - 79,2090,1695
"4308",2001,9,80 - 84,2521,1586
"4308",2001,9,85 - 89,2603,1179
"4308",2001,9,90 - 94,1766,584
"4308",2001,9,95+,629,132
"4308",2001,9,UNK,0,0
"4308",2001,10,Total,5138,3805
"4308",2001,10,0,4,2
"4308",2001,10,1,0,0
"4308",2001,10,2,0,0
"4308",2001,10,3,1,0
"4308",2001,10,4,0,1
"4308",2001,10,5 - 9,1,1
"4308",2001,10,10 - 14,1,2
"4308",2001,10,15 - 19,2,6
"4308",2001,10,20 - 24,7,4
"4308",2001,10,25 - 29,7,7
"4308",2001,10,30 - 34,6,9
"4308",2001,10,35 - 39,14,17
"4308",2001,10,40 - 44,26,8
"4308",2001,10,45 - 49,34,42
"4308",2001,10,50 - 54,43,46
"4308",2001,10,55 - 59,69,72
"4308",2001,10,60 - 64,121,122
"4308",2001,10,65 - 69,185,228
"4308",2001,10,70 - 74,347,374
"4308",2001,10,75 - 79,615,683
"4308",2001,10,80 - 84,1022,774
"4308",2001,10,85 - 89,1192,826
"4308",2001,10,90 - 94,1027,455
"4308",2001,10,95+,414,126
"4308",2001,10,UNK,0,0
"4308",2001,11,Total,1830,2137
"4308",2001,11,0,1232,1518
"4308",2001,11,1,23,30
"4308",2001,11,2,5,15
"4308",2001,11,3,3,7
"4308",2001,11,4,6,7
"4308",2001,11,5 - 9,24,19
"4308",2001,11,10 - 14,20,28
"4308",2001,11,15 - 19,20,46
"4308",2001,11,20 - 24,21,25
"4308",2001,11,25 - 29,26,26
"4308",2001,11,30 - 34,26,33
"4308",2001,11,35 - 39,26,38
"4308",2001,11,40 - 44,32,38
"4308",2001,11,45 - 49,24,29
"4308",2001,11,50 - 54,52,37
"4308",2001,11,55 - 59,59,55
"4308",2001,11,60 - 64,42,59
"4308",2001,11,65 - 69,42,27
"4308",2001,11,70 - 74,41,34
"4308",2001,11,75 - 79,40,28
"4308",2001,11,80 - 84,29,23
"4308",2001,11,85 - 89,23,9
"4308",2001,11,90 - 94,10,5
"4308",2001,11,95+,4,1
"4308",2001,11,UNK,0,0
"4308",2001,12,Total,41042,34922
"4308",2001,12,0,34,56
"4308",2001,12,1,9,11
"4308",2001,12,2,8,7
"4308",2001,12,3,7,5
"4308",2001,12,4,6,6
"4308",2001,12,5 - 9,19,10
"4308",2001,12,10 - 14,11,9
"4308",2001,12,15 - 19,22,19
"4308",2001,12,20 - 24,23,26
"4308",2001,12,25 - 29,36,40
"4308",2001,12,30 - 34,31,63
"4308",2001,12,35 - 39,70,130
"4308",2001,12,40 - 44,118,143
"4308",2001,12,45 - 49,179,256
"4308",2001,12,50 - 54,387,470
"4308",2001,12,55 - 59,565,864
"4308",2001,12,60 - 64,1014,1387
"4308",2001,12,65 - 69,1769,2358
"4308",2001,12,70 - 74,3411,4367
"4308",2001,12,75 - 79,5674,6584
"4308",2001,12,80 - 84,7262,6907
"4308",2001,12,85 - 89,8959,6575
"4308",2001,12,90 - 94,7338,3540
"4308",2001,12,95+,4090,1089
"4308",2001,12,UNK,0,0
"4308",2001,13,Total,7552,12552
"4308",2001,13,0,42,48
"4308",2001,13,1,12,20
"4308",2001,13,2,20,16
"4308",2001,13,3,7,13
"4308",2001,13,4,11,10
"4308",2001,13,5 - 9,31,65
"4308",2001,13,10 - 14,43,132
"4308",2001,13,15 - 19,185,681
"4308",2001,13,20 - 24,218,922
"4308",2001,13,25 - 29,211,1051
"4308",2001,13,30 - 34,280,1202
"4308",2001,13,35 - 39,333,1146
"4308",2001,13,40 - 44,309,977
"4308",2001,13,45 - 49,279,869
"4308",2001,13,50 - 54,321,785
"4308",2001,13,55 - 59,267,681
"4308",2001,13,60 - 64,251,516
"4308",2001,13,65 - 69,256,484
"4308",2001,13,70 - 74,408,564
"4308",2001,13,75 - 79,640,679
"4308",2001,13,80 - 84,904,676
"4308",2001,13,85 - 89,1158,585
"4308",2001,13,90 - 94,954,347
"4308",2001,13,95+,412,83
"4308",2001,13,UNK,0,0
"4308",2001,14,Total,74,161
"4308",2001,14,0,4,4
"4308",2001,14,1,0,3
"4308",2001,14,2,1,0
"4308",2001,14,3,0,2
"4308",2001,14,4,0,2
"4308",2001,14,5 - 9,2,6
"4308",2001,14,10 - 14,4,4
"4308",2001,14,15 - 19,3,11
"4308",2001,14,20 - 24,6,25
"4308",2001,14,25 - 29,8,14
"4308",2001,14,30 - 34,10,16
"4308",2001,14,35 - 39,5,16
"4308",2001,14,40 - 44,8,24
"4308",2001,14,45 - 49,5,9
"4308",2001,14,50 - 54,3,8
"4308",2001,14,55 - 59,2,7
"4308",2001,14,60 - 64,1,4
"4308",2001,14,65 - 69,1,1
"4308",2001,14,70 - 74,3,1
"4308",2001,14,75 - 79,5,1
"4308",2001,14,80 - 84,3,1
"4308",2001,14,85 - 89,0,1
"4308",2001,14,90 - 94,0,1
"4308",2001,14,95+,0,0
"4308",2001,14,UNK,0,0
"4308",2002,1,Total,318964,289081
"4308",2002,1,0,1488,2050
"4308",2002,1,1,119,160
"4308",2002,1,2,63,97
"4308",2002,1,3,43,58
"4308",2002,1,4,55,67
"4308",2002,1,5 - 9,181,224
"4308",2002,1,10 - 14,229,327
"4308",2002,1,15 - 19,456,1071
"4308",2002,1,20 - 24,556,1575
"4308",2002,1,25 - 29,671,1846
"4308",2002,1,30 - 34,1167,2499
"4308",2002,1,35 - 39,1785,3190
"4308",2002,1,40 - 44,2595,4172
"4308",2002,1,45 - 49,3983,5949
"4308",2002,1,50 - 54,6098,9272
"4308",2002,1,55 - 59,8889,13862
"4308",2002,1,60 - 64,11818,18647
"4308",2002,1,65 - 69,17476,26733
"4308",2002,1,70 - 74,28618,38407
"4308",2002,1,75 - 79,44408,49764
"4308",2002,1,80 - 84,58096,49622
"4308",2002,1,85 - 89,61968,36517
"4308",2002,1,90 - 94,47259,18186
"4308",2002,1,95+,20942,4785
"4308",2002,1,UNK,1,1
"4308",2002,2,Total,2702,2399
"4308",2002,2,0,31,37
"4308",2002,2,1,8,21
"4308",2002,2,2,7,15
"4308",2002,2,3,1,2
"4308",2002,2,4,2,2
"4308",2002,2,5 - 9,8,8
"4308",2002,2,10 - 14,7,6
"4308",2002,2,15 - 19,14,15
"4308",2002,2,20 - 24,18,15
"4308",2002,2,25 - 29,16,27
"4308",2002,2,30 - 34,33,50
"4308",2002,2,35 - 39,42,82
"4308",2002,2,40 - 44,36,90
"4308",2002,2,45 - 49,44,91
"4308",2002,2,50 - 54,44,109
"4308",2002,2,55 - 59,78,116
"4308",2002,2,60 - 64,113,119
"4308",2002,2,65 - 69,140,168
"4308",2002,2,70 - 74,223,235
"4308",2002,2,75 - 79,368,356
"4308",2002,2,80 - 84,469,361
"4308",2002,2,85 - 89,520,296
"4308",2002,2,90 - 94,351,135
"4308",2002,2,95+,129,43
"4308",2002,2,UNK,0,0
"4308",2002,3,Total,76847,82728
"4308",2002,3,0,10,9
"4308",2002,3,1,19,15
"4308",2002,3,2,7,16
"4308",2002,3,3,14,9
"4308",2002,3,4,10,16
"4308",2002,3,5 - 9,46,64
"4308",2002,3,10 - 14,50,82
"4308",2002,3,15 - 19,74,106
"4308",2002,3,20 - 24,79,125
"4308",2002,3,25 - 29,135,144
"4308",2002,3,30 - 34,362,265
"4308",2002,3,35 - 39,672,461
"4308",2002,3,40 - 44,1128,826
"4308",2002,3,45 - 49,1870,1547
"4308",2002,3,50 - 54,3250,3080
"4308",2002,3,55 - 59,4841,5400
"4308",2002,3,60 - 64,5886,7600
"4308",2002,3,65 - 69,7711,10528
"4308",2002,3,70 - 74,10526,13714
"4308",2002,3,75 - 79,12742,15356
"4308",2002,3,80 - 84,12278,12547
"4308",2002,3,85 - 89,9055,7481
"4308",2002,3,90 - 94,4706,2822
"4308",2002,3,95+,1376,515
"4308",2002,3,UNK,0,0
"4308",2002,4,Total,125140,113197
"4308",2002,4,0,23,31
"4308",2002,4,1,4,11
"4308",2002,4,2,2,4
"4308",2002,4,3,2,2
"4308",2002,4,4,3,0
"4308",2002,4,5 - 9,11,7
"4308",2002,4,10 - 14,13,16
"4308",2002,4,15 - 19,31,37
"4308",2002,4,20 - 24,54,66
"4308",2002,4,25 - 29,63,122
"4308",2002,4,30 - 34,119,260
"4308",2002,4,35 - 39,242,548
"4308",2002,4,40 - 44,424,1083
"4308",2002,4,45 - 49,760,1833
"4308",2002,4,50 - 54,1087,3163
"4308",2002,4,55 - 59,1764,4844
"4308",2002,4,60 - 64,3011,6849
"4308",2002,4,65 - 69,5295,10391
"4308",2002,4,70 - 74,10147,15705
"4308",2002,4,75 - 79,18236,21030
"4308",2002,4,80 - 84,26248,21834
"4308",2002,4,85 - 89,28713,16022
"4308",2002,4,90 - 94,21020,7614
"4308",2002,4,95+,7868,1725
"4308",2002,4,UNK,0,0
"4308",2002,5,Total,10513,3119
"4308",2002,5,0,114,187
"4308",2002,5,1,10,12
"4308",2002,5,2,1,3
"4308",2002,5,3,0,1
"4308",2002,5,4,1,1
"4308",2002,5,5 - 9,0,2
"4308",2002,5,10 - 14,5,2
"4308",2002,5,15 - 19,3,16
"4308",2002,5,20 - 24,5,27
"4308",2002,5,25 - 29,14,33
"4308",2002,5,30 - 34,24,52
"4308",2002,5,35 - 39,19,61
"4308",2002,5,40 - 44,21,68
"4308",2002,5,45 - 49,34,73
"4308",2002,5,50 - 54,29,78
"4308",2002,5,55 - 59,30,69
"4308",2002,5,60 - 64,34,59
"4308",2002,5,65 - 69,28,60
"4308",2002,5,70 - 74,71,60
"4308",2002,5,75 - 79,210,125
"4308",2002,5,80 - 84,864,287
"4308",2002,5,85 - 89,2063,557
