"","Year","Cause","Age","Female","Male"
"4308",1990,1,Total,327198,314601
"4308",1990,1,0,2658,3614
"4308",1990,1,1,227,273
"4308",1990,1,2,100,175
"4308",1990,1,3,98,126
"4308",1990,1,4,64,100
"4308",1990,1,5 - 9,249,376
"4308",1990,1,10 - 14,273,406
"4308",1990,1,15 - 19,534,1487
"4308",1990,1,20 - 24,700,2197
"4308",1990,1,25 - 29,901,2262
"4308",1990,1,30 - 34,1066,2092
"4308",1990,1,35 - 39,1663,2692
"4308",1990,1,40 - 44,2800,4299
"4308",1990,1,45 - 49,3866,6034
"4308",1990,1,50 - 54,5852,9473
"4308",1990,1,55 - 59,9598,15575
"4308",1990,1,60 - 64,16752,26408
"4308",1990,1,65 - 69,27439,42157
"4308",1990,1,70 - 74,34580,46301
"4308",1990,1,75 - 79,52577,57541
"4308",1990,1,80 - 84,63780,49910
"4308",1990,1,85 - 89,101421,41103
"4308",1990,1,90 - 94,0,0
"4308",1990,1,95+,0,0
"4308",1990,1,UNK,0,0
"4308",1990,2,Total,1353,1432
"4308",1990,2,0,49,74
"4308",1990,2,1,17,28
"4308",1990,2,2,5,14
"4308",1990,2,3,8,8
"4308",1990,2,4,4,1
"4308",1990,2,5 - 9,14,15
"4308",1990,2,10 - 14,5,9
"4308",1990,2,15 - 19,16,22
"4308",1990,2,20 - 24,18,20
"4308",1990,2,25 - 29,15,22
"4308",1990,2,30 - 34,17,32
"4308",1990,2,35 - 39,15,42
"4308",1990,2,40 - 44,19,44
"4308",1990,2,45 - 49,23,57
"4308",1990,2,50 - 54,40,50
"4308",1990,2,55 - 59,67,78
"4308",1990,2,60 - 64,81,109
"4308",1990,2,65 - 69,123,159
"4308",1990,2,70 - 74,104,171
"4308",1990,2,75 - 79,186,188
"4308",1990,2,80 - 84,220,144
"4308",1990,2,85 - 89,307,145
"4308",1990,2,90 - 94,0,0
"4308",1990,2,95+,0,0
"4308",1990,2,UNK,0,0
"4308",1990,3,Total,78180,85068
"4308",1990,3,0,16,15
"4308",1990,3,1,14,17
"4308",1990,3,2,9,23
"4308",1990,3,3,18,14
"4308",1990,3,4,12,19
"4308",1990,3,5 - 9,72,84
"4308",1990,3,10 - 14,59,78
"4308",1990,3,15 - 19,72,118
"4308",1990,3,20 - 24,101,170
"4308",1990,3,25 - 29,220,240
"4308",1990,3,30 - 34,412,296
"4308",1990,3,35 - 39,821,479
"4308",1990,3,40 - 44,1538,1029
"4308",1990,3,45 - 49,2155,1764
"4308",1990,3,50 - 54,3275,3121
"4308",1990,3,55 - 59,4957,5361
"4308",1990,3,60 - 64,7500,9512
"4308",1990,3,65 - 69,10736,14340
"4308",1990,3,70 - 74,10755,14382
"4308",1990,3,75 - 79,12589,15623
"4308",1990,3,80 - 84,11480,11487
"4308",1990,3,85 - 89,11369,6896
"4308",1990,3,90 - 94,0,0
"4308",1990,3,95+,0,0
"4308",1990,3,UNK,0,0
"4308",1990,4,Total,153054,142773
"4308",1990,4,0,34,47
"4308",1990,4,1,6,10
"4308",1990,4,2,10,12
"4308",1990,4,3,6,5
"4308",1990,4,4,1,3
"4308",1990,4,5 - 9,13,9
"4308",1990,4,10 - 14,15,13
"4308",1990,4,15 - 19,32,54
"4308",1990,4,20 - 24,61,83
"4308",1990,4,25 - 29,88,131
"4308",1990,4,30 - 34,115,246
"4308",1990,4,35 - 39,208,606
"4308",1990,4,40 - 44,416,1403
"4308",1990,4,45 - 49,721,2394
"4308",1990,4,50 - 54,1346,4192
"4308",1990,4,55 - 59,2645,7334
"4308",1990,4,60 - 64,5759,12449
"4308",1990,4,65 - 69,11051,20303
"4308",1990,4,70 - 74,16260,22718
"4308",1990,4,75 - 79,27255,28174
"4308",1990,4,80 - 84,34240,23880
"4308",1990,4,85 - 89,52772,18707
"4308",1990,4,90 - 94,0,0
"4308",1990,4,95+,0,0
"4308",1990,4,UNK,0,0
"4308",1990,5,Total,3584,1815
"4308",1990,5,0,515,775
"4308",1990,5,1,11,22
"4308",1990,5,2,3,5
"4308",1990,5,3,0,2
"4308",1990,5,4,1,0
"4308",1990,5,5 - 9,0,1
"4308",1990,5,10 - 14,0,0
"4308",1990,5,15 - 19,0,4
"4308",1990,5,20 - 24,4,18
"4308",1990,5,25 - 29,7,15
"4308",1990,5,30 - 34,5,20
"4308",1990,5,35 - 39,4,21
"4308",1990,5,40 - 44,3,22
"4308",1990,5,45 - 49,9,36
"4308",1990,5,50 - 54,11,27
"4308",1990,5,55 - 59,17,26
"4308",1990,5,60 - 64,21,35
"4308",1990,5,65 - 69,22,46
