"","Year","Cause","Age","Female","Male"
"4190",1998,1,Total,1863,1880
"4190",1998,1,0,10,16
"4190",1998,1,1,5,3
"4190",1998,1,2,0,0
"4190",1998,1,3,0,0
"4190",1998,1,4,0,0
"4190",1998,1,5 - 9,1,2
"4190",1998,1,10 - 14,1,3
"4190",1998,1,15 - 19,3,4
"4190",1998,1,20 - 24,0,10
"4190",1998,1,25 - 29,7,16
"4190",1998,1,30 - 34,7,28
"4190",1998,1,35 - 39,12,32
"4190",1998,1,40 - 44,22,50
"4190",1998,1,45 - 49,28,57
"4190",1998,1,50 - 54,42,88
"4190",1998,1,55 - 59,45,110
"4190",1998,1,60 - 64,80,160
"4190",1998,1,65 - 69,124,226
"4190",1998,1,70 - 74,202,242
"4190",1998,1,75 - 79,271,246
"4190",1998,1,80 - 84,305,279
"4190",1998,1,85 - 89,698,308
"4190",1998,1,90 - 94,0,0
"4190",1998,1,95+,0,0
"4190",1998,1,UNK,0,0
"4190",1998,2,Total,17,24
"4190",1998,2,0,0,0
"4190",1998,2,1,1,0
"4190",1998,2,2,0,0
"4190",1998,2,3,0,0
"4190",1998,2,4,0,0
"4190",1998,2,5 - 9,0,0
"4190",1998,2,10 - 14,0,0
"4190",1998,2,15 - 19,0,0
"4190",1998,2,20 - 24,0,0
"4190",1998,2,25 - 29,0,0
"4190",1998,2,30 - 34,0,1
"4190",1998,2,35 - 39,0,0
"4190",1998,2,40 - 44,0,2
"4190",1998,2,45 - 49,0,3
"4190",1998,2,50 - 54,1,0
"4190",1998,2,55 - 59,1,1
"4190",1998,2,60 - 64,1,2
"4190",1998,2,65 - 69,1,4
"4190",1998,2,70 - 74,0,4
"4190",1998,2,75 - 79,3,0
"4190",1998,2,80 - 84,3,3
"4190",1998,2,85 - 89,6,4
"4190",1998,2,90 - 94,0,0
"4190",1998,2,95+,0,0
"4190",1998,2,UNK,0,0
"4190",1998,3,Total,450,554
"4190",1998,3,0,0,0
"4190",1998,3,1,1,0
"4190",1998,3,2,0,0
"4190",1998,3,3,0,0
"4190",1998,3,4,0,0
"4190",1998,3,5 - 9,0,0
"4190",1998,3,10 - 14,0,1
"4190",1998,3,15 - 19,0,0
"4190",1998,3,20 - 24,0,0
"4190",1998,3,25 - 29,0,0
"4190",1998,3,30 - 34,3,2
"4190",1998,3,35 - 39,3,2
"4190",1998,3,40 - 44,10,11
"4190",1998,3,45 - 49,12,19
"4190",1998,3,50 - 54,16,36
"4190",1998,3,55 - 59,20,51
"4190",1998,3,60 - 64,35,64
"4190",1998,3,65 - 69,56,89
"4190",1998,3,70 - 74,68,76
