"","Year","Cause","Age","Female","Male"
"4190",1990,1,Total,1920,1913
"4190",1990,1,0,14,21
"4190",1990,1,1,1,3
"4190",1990,1,2,1,1
"4190",1990,1,3,1,0
"4190",1990,1,4,1,0
"4190",1990,1,5 - 9,4,1
"4190",1990,1,10 - 14,3,2
"4190",1990,1,15 - 19,1,18
"4190",1990,1,20 - 24,6,23
"4190",1990,1,25 - 29,6,20
"4190",1990,1,30 - 34,13,19
"4190",1990,1,35 - 39,19,32
"4190",1990,1,40 - 44,20,43
"4190",1990,1,45 - 49,25,64
"4190",1990,1,50 - 54,57,77
"4190",1990,1,55 - 59,70,113
"4190",1990,1,60 - 64,94,189
"4190",1990,1,65 - 69,158,209
"4190",1990,1,70 - 74,172,240
"4190",1990,1,75 - 79,298,296
"4190",1990,1,80 - 84,401,291
"4190",1990,1,85 - 89,555,251
"4190",1990,1,90 - 94,0,0
"4190",1990,1,95+,0,0
"4190",1990,1,UNK,0,0
"4190",1990,2,Total,9,10
"4190",1990,2,0,0,0
"4190",1990,2,1,0,0
"4190",1990,2,2,0,0
"4190",1990,2,3,0,0
"4190",1990,2,4,0,0
"4190",1990,2,5 - 9,0,0
"4190",1990,2,10 - 14,0,0
"4190",1990,2,15 - 19,0,0
"4190",1990,2,20 - 24,0,0
"4190",1990,2,25 - 29,0,0
"4190",1990,2,30 - 34,1,0
"4190",1990,2,35 - 39,0,1
"4190",1990,2,40 - 44,0,0
"4190",1990,2,45 - 49,0,1
"4190",1990,2,50 - 54,0,1
"4190",1990,2,55 - 59,0,0
"4190",1990,2,60 - 64,0,1
"4190",1990,2,65 - 69,1,1
"4190",1990,2,70 - 74,0,0
"4190",1990,2,75 - 79,3,0
"4190",1990,2,80 - 84,3,4
"4190",1990,2,85 - 89,1,1
"4190",1990,2,90 - 94,0,0
"4190",1990,2,95+,0,0
"4190",1990,2,UNK,0,0
"4190",1990,3,Total,445,528
"4190",1990,3,0,0,0
"4190",1990,3,1,0,0
"4190",1990,3,2,0,0
"4190",1990,3,3,0,0
"4190",1990,3,4,0,0
"4190",1990,3,5 - 9,1,0
"4190",1990,3,10 - 14,1,1
"4190",1990,3,15 - 19,0,1
"4190",1990,3,20 - 24,0,0
"4190",1990,3,25 - 29,1,0
"4190",1990,3,30 - 34,4,0
"4190",1990,3,35 - 39,7,4
"4190",1990,3,40 - 44,5,16
"4190",1990,3,45 - 49,11,22
"4190",1990,3,50 - 54,30,28
"4190",1990,3,55 - 59,35,41
"4190",1990,3,60 - 64,46,66
"4190",1990,3,65 - 69,71,81
"4190",1990,3,70 - 74,42,79
"4190",1990,3,75 - 79,65,72
"4190",1990,3,80 - 84,68,64
"4190",1990,3,85 - 89,58,53
"4190",1990,3,90 - 94,0,0
"4190",1990,3,95+,0,0
"4190",1990,3,UNK,0,0
"4190",1990,4,Total,985,794
"4190",1990,4,0,0,0
"4190",1990,4,1,0,0
"4190",1990,4,2,0,0
"4190",1990,4,3,0,0
"4190",1990,4,4,0,0
"4190",1990,4,5 - 9,0,0
"4190",1990,4,10 - 14,1,0
"4190",1990,4,15 - 19,0,0
"4190",1990,4,20 - 24,0,2
"4190",1990,4,25 - 29,1,1
"4190",1990,4,30 - 34,1,1
"4190",1990,4,35 - 39,2,3
"4190",1990,4,40 - 44,3,4
"4190",1990,4,45 - 49,4,17
"4190",1990,4,50 - 54,8,27
"4190",1990,4,55 - 59,17,36
"4190",1990,4,60 - 64,26,77
"4190",1990,4,65 - 69,53,76
"4190",1990,4,70 - 74,84,116
"4190",1990,4,75 - 79,184,144
"4190",1990,4,80 - 84,242,163
"4190",1990,4,85 - 89,359,127
"4190",1990,4,90 - 94,0,0
"4190",1990,4,95+,0,0
"4190",1990,4,UNK,0,0
"4190",1990,5,Total,79,60
"4190",1990,5,0,7,4
"4190",1990,5,1,0,0
"4190",1990,5,2,0,0
"4190",1990,5,3,0,0
"4190",1990,5,4,0,0
"4190",1990,5,5 - 9,0,0
"4190",1990,5,10 - 14,0,0
"4190",1990,5,15 - 19,0,0
"4190",1990,5,20 - 24,1,0
"4190",1990,5,25 - 29,0,0
"4190",1990,5,30 - 34,0,2
"4190",1990,5,35 - 39,0,0
"4190",1990,5,40 - 44,1,5
"4190",1990,5,45 - 49,2,2
"4190",1990,5,50 - 54,3,0
"4190",1990,5,55 - 59,0,2
"4190",1990,5,60 - 64,3,7
"4190",1990,5,65 - 69,4,4
"4190",1990,5,70 - 74,6,6
"4190",1990,5,75 - 79,13,14
"4190",1990,5,80 - 84,16,7
"4190",1990,5,85 - 89,23,7
"4190",1990,5,90 - 94,0,0
"4190",1990,5,95+,0,0
"4190",1990,5,UNK,0,0
"4190",1990,6,Total,38,41
"4190",1990,6,0,0,0
"4190",1990,6,1,0,0
"4190",1990,6,2,0,0
"4190",1990,6,3,0,0
"4190",1990,6,4,0,0
"4190",1990,6,5 - 9,0,0
"4190",1990,6,10 - 14,0,0
"4190",1990,6,15 - 19,0,0
"4190",1990,6,20 - 24,0,0
"4190",1990,6,25 - 29,0,0
"4190",1990,6,30 - 34,0,0
"4190",1990,6,35 - 39,0,1
"4190",1990,6,40 - 44,1,0
"4190",1990,6,45 - 49,0,0
"4190",1990,6,50 - 54,0,0
"4190",1990,6,55 - 59,1,2
"4190",1990,6,60 - 64,0,3
"4190",1990,6,65 - 69,3,4
"4190",1990,6,70 - 74,1,4
"4190",1990,6,75 - 79,6,9
"4190",1990,6,80 - 84,11,9
"4190",1990,6,85 - 89,15,9
"4190",1990,6,90 - 94,0,0
"4190",1990,6,95+,0,0
"4190",1990,6,UNK,0,0
"4190",1990,7,Total,40,18
"4190",1990,7,0,0,0
"4190",1990,7,1,0,0
"4190",1990,7,2,1,0
"4190",1990,7,3,0,0
"4190",1990,7,4,0,0
"4190",1990,7,5 - 9,1,0
"4190",1990,7,10 - 14,1,0
"4190",1990,7,15 - 19,0,1
"4190",1990,7,20 - 24,0,0
"4190",1990,7,25 - 29,0,0
"4190",1990,7,30 - 34,0,0
"4190",1990,7,35 - 39,2,0
"4190",1990,7,40 - 44,1,2
"4190",1990,7,45 - 49,0,0
"4190",1990,7,50 - 54,1,0
"4190",1990,7,55 - 59,2,2
"4190",1990,7,60 - 64,1,2
"4190",1990,7,65 - 69,2,3
"4190",1990,7,70 - 74,3,3
"4190",1990,7,75 - 79,8,4
"4190",1990,7,80 - 84,8,0
"4190",1990,7,85 - 89,9,1
"4190",1990,7,90 - 94,0,0
"4190",1990,7,95+,0,0
"4190",1990,7,UNK,0,0
"4190",1990,8,Total,35,27
"4190",1990,8,0,0,0
"4190",1990,8,1,0,0
"4190",1990,8,2,0,0
"4190",1990,8,3,0,0
"4190",1990,8,4,0,0
"4190",1990,8,5 - 9,0,0
"4190",1990,8,10 - 14,0,0
"4190",1990,8,15 - 19,0,0
"4190",1990,8,20 - 24,0,0
"4190",1990,8,25 - 29,0,3
"4190",1990,8,30 - 34,0,1
"4190",1990,8,35 - 39,0,2
"4190",1990,8,40 - 44,0,1
"4190",1990,8,45 - 49,1,0
"4190",1990,8,50 - 54,0,0
"4190",1990,8,55 - 59,2,2
"4190",1990,8,60 - 64,0,4
