"","Year","Cause","Age","Female","Male"
"4085",1990,1,Total,496352,425093
"4085",1990,1,0,2665,3720
"4085",1990,1,1,647,848
"4085",1990,1,2,0,0
"4085",1990,1,3,0,0
"4085",1990,1,4,0,0
"4085",1990,1,5 - 9,408,532
"4085",1990,1,10 - 14,328,510
"4085",1990,1,15 - 19,706,1878
"4085",1990,1,20 - 24,1262,3590
"4085",1990,1,25 - 29,1456,4042
"4085",1990,1,30 - 34,1864,4627
"4085",1990,1,35 - 39,2861,5785
"4085",1990,1,40 - 44,3622,7031
"4085",1990,1,45 - 49,6379,13061
"4085",1990,1,50 - 54,10401,23013
"4085",1990,1,55 - 59,13221,28847
"4085",1990,1,60 - 64,21381,39100
"4085",1990,1,65 - 69,36605,45136
"4085",1990,1,70 - 74,38072,38920
"4085",1990,1,75 - 79,88104,70583
"4085",1990,1,80 - 84,115062,71338
"4085",1990,1,85 - 89,151305,62529
"4085",1990,1,90 - 94,0,0
"4085",1990,1,95+,0,0
"4085",1990,1,UNK,3,3
"4085",1990,2,Total,3131,2882
"4085",1990,2,0,39,57
"4085",1990,2,1,32,32
"4085",1990,2,2,0,0
"4085",1990,2,3,0,0
"4085",1990,2,4,0,0
"4085",1990,2,5 - 9,13,9
"4085",1990,2,10 - 14,4,7
"4085",1990,2,15 - 19,15,17
"4085",1990,2,20 - 24,7,21
"4085",1990,2,25 - 29,13,23
"4085",1990,2,30 - 34,22,32
"4085",1990,2,35 - 39,25,60
"4085",1990,2,40 - 44,30,60
"4085",1990,2,45 - 49,45,114
"4085",1990,2,50 - 54,64,168
"4085",1990,2,55 - 59,91,194
"4085",1990,2,60 - 64,174,296
"4085",1990,2,65 - 69,249,330
"4085",1990,2,70 - 74,261,288
"4085",1990,2,75 - 79,537,437
"4085",1990,2,80 - 84,670,422
"4085",1990,2,85 - 89,840,315
"4085",1990,2,90 - 94,0,0
"4085",1990,2,95+,0,0
"4085",1990,2,UNK,0,0
"4085",1990,3,Total,105380,105332
"4085",1990,3,0,21,23
"4085",1990,3,1,72,82
"4085",1990,3,2,0,0
"4085",1990,3,3,0,0
"4085",1990,3,4,0,0
"4085",1990,3,5 - 9,61,86
"4085",1990,3,10 - 14,49,71
"4085",1990,3,15 - 19,83,133
"4085",1990,3,20 - 24,136,260
"4085",1990,3,25 - 29,272,359
"4085",1990,3,30 - 34,524,483
"4085",1990,3,35 - 39,1075,841
"4085",1990,3,40 - 44,1618,1538
"4085",1990,3,45 - 49,3033,3720
"4085",1990,3,50 - 54,5115,7390
"4085",1990,3,55 - 59,6221,9727
"4085",1990,3,60 - 64,9063,13261
"4085",1990,3,65 - 69,13410,14555
"4085",1990,3,70 - 74,11075,11429
"4085",1990,3,75 - 79,18846,17493
"4085",1990,3,80 - 84,18597,14476
"4085",1990,3,85 - 89,16109,9405
"4085",1990,3,90 - 94,0,0
"4085",1990,3,95+,0,0
"4085",1990,3,UNK,0,0
"4085",1990,4,Total,270151,192841
"4085",1990,4,0,30,52
"4085",1990,4,1,36,34
"4085",1990,4,2,0,0
"4085",1990,4,3,0,0
"4085",1990,4,4,0,0
"4085",1990,4,5 - 9,19,25
"4085",1990,4,10 - 14,35,37
"4085",1990,4,15 - 19,54,75
"4085",1990,4,20 - 24,107,141
"4085",1990,4,25 - 29,146,254
"4085",1990,4,30 - 34,207,545
"4085",1990,4,35 - 39,438,965
"4085",1990,4,40 - 44,575,1637
"4085",1990,4,45 - 49,1052,3412
"4085",1990,4,50 - 54,2046,6880
"4085",1990,4,55 - 59,3358,10258
"4085",1990,4,60 - 64,6911,15922
"4085",1990,4,65 - 69,14663,20103
"4085",1990,4,70 - 74,18358,18696
"4085",1990,4,75 - 79,49817,36955
"4085",1990,4,80 - 84,71489,39761
"4085",1990,4,85 - 89,100810,37089
"4085",1990,4,90 - 94,0,0
"4085",1990,4,95+,0,0
"4085",1990,4,UNK,0,0
"4085",1990,5,Total,14634,12962
"4085",1990,5,0,574,851
"4085",1990,5,1,50,70
"4085",1990,5,2,0,0
"4085",1990,5,3,0,0
"4085",1990,5,4,0,0
"4085",1990,5,5 - 9,44,57
"4085",1990,5,10 - 14,53,76
"4085",1990,5,15 - 19,30,76
"4085",1990,5,20 - 24,85,210
"4085",1990,5,25 - 29,95,267
"4085",1990,5,30 - 34,97,345
"4085",1990,5,35 - 39,152,423
"4085",1990,5,40 - 44,153,434
"4085",1990,5,45 - 49,263,702
"4085",1990,5,50 - 54,349,1069
"4085",1990,5,55 - 59,327,1036
"4085",1990,5,60 - 64,516,1041
"4085",1990,5,65 - 69,759,1014
"4085",1990,5,70 - 74,804,746
"4085",1990,5,75 - 79,1695,1184
"4085",1990,5,80 - 84,2627,1370
"4085",1990,5,85 - 89,5959,1988
"4085",1990,5,90 - 94,0,0
"4085",1990,5,95+,0,0
"4085",1990,5,UNK,2,3
"4085",1990,6,Total,3834,6107
"4085",1990,6,0,0,2
"4085",1990,6,1,2,3
"4085",1990,6,2,0,0
"4085",1990,6,3,0,0
"4085",1990,6,4,0,0
"4085",1990,6,5 - 9,2,1
"4085",1990,6,10 - 14,1,3
"4085",1990,6,15 - 19,10,30
"4085",1990,6,20 - 24,71,194
"4085",1990,6,25 - 29,72,342
"4085",1990,6,30 - 34,80,377
"4085",1990,6,35 - 39,101,446
"4085",1990,6,40 - 44,113,377
"4085",1990,6,45 - 49,169,611
"4085",1990,6,50 - 54,201,841
"4085",1990,6,55 - 59,189,669
"4085",1990,6,60 - 64,208,565
"4085",1990,6,65 - 69,257,366
"4085",1990,6,70 - 74,235,210
"4085",1990,6,75 - 79,484,372
"4085",1990,6,80 - 84,687,365
"4085",1990,6,85 - 89,952,333
"4085",1990,6,90 - 94,0,0
"4085",1990,6,95+,0,0
"4085",1990,6,UNK,0,0
"4085",1990,7,Total,6751,5796
"4085",1990,7,0,59,84
"4085",1990,7,1,60,75
"4085",1990,7,2,0,0
"4085",1990,7,3,0,0
"4085",1990,7,4,0,0
"4085",1990,7,5 - 9,29,40
"4085",1990,7,10 - 14,26,29
"4085",1990,7,15 - 19,20,60
"4085",1990,7,20 - 24,53,94
"4085",1990,7,25 - 29,41,91
"4085",1990,7,30 - 34,59,95
"4085",1990,7,35 - 39,67,135
"4085",1990,7,40 - 44,90,128
"4085",1990,7,45 - 49,123,195
"4085",1990,7,50 - 54,197,313
"4085",1990,7,55 - 59,253,313
"4085",1990,7,60 - 64,362,433
"4085",1990,7,65 - 69,636,539
"4085",1990,7,70 - 74,616,548
"4085",1990,7,75 - 79,1447,997
"4085",1990,7,80 - 84,1447,1028
"4085",1990,7,85 - 89,1166,599
"4085",1990,7,90 - 94,0,0
"4085",1990,7,95+,0,0
"4085",1990,7,UNK,0,0
"4085",1990,8,Total,14919,8417
"4085",1990,8,0,25,37
"4085",1990,8,1,17,18
"4085",1990,8,2,0,0
"4085",1990,8,3,0,0
"4085",1990,8,4,0,0
"4085",1990,8,5 - 9,7,13
"4085",1990,8,10 - 14,14,16
"4085",1990,8,15 - 19,21,16
"4085",1990,8,20 - 24,40,50
"4085",1990,8,25 - 29,62,147
"4085",1990,8,30 - 34,60,291
"4085",1990,8,35 - 39,67,274
"4085",1990,8,40 - 44,68,295
"4085",1990,8,45 - 49,114,398
"4085",1990,8,50 - 54,204,488
"4085",1990,8,55 - 59,355,624
"4085",1990,8,60 - 64,689,677
"4085",1990,8,65 - 69,1346,838
"4085",1990,8,70 - 74,1413,770
"4085",1990,8,75 - 79,3326,1342
"4085",1990,8,80 - 84,3741,1300
"4085",1990,8,85 - 89,3350,823
"4085",1990,8,90 - 94,0,0
"4085",1990,8,95+,0,0
"4085",1990,8,UNK,0,0
"4085",1990,9,Total,20209,21573
"4085",1990,9,0,13,23
"4085",1990,9,1,11,6
"4085",1990,9,2,0,0
"4085",1990,9,3,0,0
"4085",1990,9,4,0,0
"4085",1990,9,5 - 9,6,5
"4085",1990,9,10 - 14,5,9
"4085",1990,9,15 - 19,5,6
"4085",1990,9,20 - 24,18,36
"4085",1990,9,25 - 29,64,140
"4085",1990,9,30 - 34,144,383
"4085",1990,9,35 - 39,282,647
"4085",1990,9,40 - 44,372,835
"4085",1990,9,45 - 49,604,1405
"4085",1990,9,50 - 54,856,2372
"4085",1990,9,55 - 59,977,2368
"4085",1990,9,60 - 64,1265,2616
"4085",1990,9,65 - 69,1801,2374
"4085",1990,9,70 - 74,1545,1578
"4085",1990,9,75 - 79,3341,2481
"4085",1990,9,80 - 84,4162,2422
"4085",1990,9,85 - 89,4738,1867
"4085",1990,9,90 - 94,0,0
"4085",1990,9,95+,0,0
"4085",1990,9,UNK,0,0
"4085",1990,10,Total,5928,5145
"4085",1990,10,0,2,1
"4085",1990,10,1,4,4
"4085",1990,10,2,0,0
"4085",1990,10,3,0,0
"4085",1990,10,4,0,0
"4085",1990,10,5 - 9,2,0
"4085",1990,10,10 - 14,3,0
"4085",1990,10,15 - 19,4,4
"4085",1990,10,20 - 24,7,12
"4085",1990,10,25 - 29,12,23
"4085",1990,10,30 - 34,19,30
"4085",1990,10,35 - 39,28,30
"4085",1990,10,40 - 44,30,53
"4085",1990,10,45 - 49,61,78
"4085",1990,10,50 - 54,122,198
"4085",1990,10,55 - 59,172,267
"4085",1990,10,60 - 64,312,324
"4085",1990,10,65 - 69,518,429
"4085",1990,10,70 - 74,521,437
"4085",1990,10,75 - 79,1204,967
"4085",1990,10,80 - 84,1377,1106
"4085",1990,10,85 - 89,1530,1182
"4085",1990,10,90 - 94,0,0
"4085",1990,10,95+,0,0
"4085",1990,10,UNK,0,0
"4085",1990,11,Total,2258,2928
"4085",1990,11,0,1725,2364
"4085",1990,11,1,125,126
"4085",1990,11,2,0,0
"4085",1990,11,3,0,0
"4085",1990,11,4,0,0
"4085",1990,11,5 - 9,40,44
"4085",1990,11,10 - 14,28,32
"4085",1990,11,15 - 19,22,37
"4085",1990,11,20 - 24,23,33
"4085",1990,11,25 - 29,27,30
"4085",1990,11,30 - 34,18,21
"4085",1990,11,35 - 39,17,29
"4085",1990,11,40 - 44,17,21
"4085",1990,11,45 - 49,22,25
"4085",1990,11,50 - 54,32,37
"4085",1990,11,55 - 59,15,27
"4085",1990,11,60 - 64,23,33
"4085",1990,11,65 - 69,25,19
"4085",1990,11,70 - 74,17,7
"4085",1990,11,75 - 79,34,24
"4085",1990,11,80 - 84,32,13
"4085",1990,11,85 - 89,16,6
"4085",1990,11,90 - 94,0,0
"4085",1990,11,95+,0,0
"4085",1990,11,UNK,0,0
"4085",1990,12,Total,26101,31560
"4085",1990,12,0,66,83
"4085",1990,12,1,52,49
"4085",1990,12,2,0,0
"4085",1990,12,3,0,0
"4085",1990,12,4,0,0
"4085",1990,12,5 - 9,18,14
"4085",1990,12,10 - 14,11,16
"4085",1990,12,15 - 19,19,35
"4085",1990,12,20 - 24,38,47
"4085",1990,12,25 - 29,61,83
"4085",1990,12,30 - 34,53,97
"4085",1990,12,35 - 39,75,136
"4085",1990,12,40 - 44,84,159
"4085",1990,12,45 - 49,179,351
"4085",1990,12,50 - 54,292,732
"4085",1990,12,55 - 59,427,1257
"4085",1990,12,60 - 64,876,2181
"4085",1990,12,65 - 69,1566,3125
"4085",1990,12,70 - 74,1809,3111
"4085",1990,12,75 - 79,4345,6300
"4085",1990,12,80 - 84,6125,6926
"4085",1990,12,85 - 89,10005,6858
"4085",1990,12,90 - 94,0,0
"4085",1990,12,95+,0,0
"4085",1990,12,UNK,0,0
"4085",1990,13,Total,18125,27038
"4085",1990,13,0,82,125
"4085",1990,13,1,173,332
"4085",1990,13,2,0,0
"4085",1990,13,3,0,0
"4085",1990,13,4,0,0
"4085",1990,13,5 - 9,151,226
"4085",1990,13,10 - 14,91,207
"4085",1990,13,15 - 19,390,1355
"4085",1990,13,20 - 24,619,2437
"4085",1990,13,25 - 29,527,2226
"4085",1990,13,30 - 34,503,1870
"4085",1990,13,35 - 39,474,1725
"4085",1990,13,40 - 44,424,1419
"4085",1990,13,45 - 49,657,1951
"4085",1990,13,50 - 54,821,2390
"4085",1990,13,55 - 59,685,1944
"4085",1990,13,60 - 64,783,1554
"4085",1990,13,65 - 69,1042,1199
"4085",1990,13,70 - 74,983,902
"4085",1990,13,75 - 79,2163,1650
"4085",1990,13,80 - 84,3074,1791
"4085",1990,13,85 - 89,4482,1735
"4085",1990,13,90 - 94,0,0
"4085",1990,13,95+,0,0
"4085",1990,13,UNK,1,0
"4085",1990,14,Total,335,465
"4085",1990,14,0,23,11
"4085",1990,14,1,8,9
"4085",1990,14,2,0,0
"4085",1990,14,3,0,0
"4085",1990,14,4,0,0
"4085",1990,14,5 - 9,10,9
"4085",1990,14,10 - 14,4,1
"4085",1990,14,15 - 19,24,23
"4085",1990,14,20 - 24,22,40
"4085",1990,14,25 - 29,22,42
"4085",1990,14,30 - 34,32,43
"4085",1990,14,35 - 39,27,53
"4085",1990,14,40 - 44,26,46
"4085",1990,14,45 - 49,20,46
"4085",1990,14,50 - 54,18,52
"4085",1990,14,55 - 59,25,35
"4085",1990,14,60 - 64,5,23
"4085",1990,14,65 - 69,12,11
"4085",1990,14,70 - 74,14,8
"4085",1990,14,75 - 79,14,4
"4085",1990,14,80 - 84,17,7
"4085",1990,14,85 - 89,12,2
"4085",1990,14,90 - 94,0,0
"4085",1990,14,95+,0,0
"4085",1990,14,UNK,0,0
"4085",1991,1,Total,489427,421818
"4085",1991,1,0,2432,3279
"4085",1991,1,1,619,832
"4085",1991,1,2,0,0
"4085",1991,1,3,0,0
"4085",1991,1,4,0,0
"4085",1991,1,5 - 9,357,482
"4085",1991,1,10 - 14,309,449
"4085",1991,1,15 - 19,716,1819
"4085",1991,1,20 - 24,1106,3590
"4085",1991,1,25 - 29,1476,4389
"4085",1991,1,30 - 34,2029,4939
"4085",1991,1,35 - 39,2798,6156
"4085",1991,1,40 - 44,3855,7953
"4085",1991,1,45 - 49,5852,11898
"4085",1991,1,50 - 54,10838,23249
"4085",1991,1,55 - 59,13177,28892
"4085",1991,1,60 - 64,20787,40542
"4085",1991,1,65 - 69,34846,43896
"4085",1991,1,70 - 74,41284,42072
"4085",1991,1,75 - 79,79964,64084
"4085",1991,1,80 - 84,113670,69509
"4085",1991,1,85 - 89,153312,63788
"4085",1991,1,90 - 94,0,0
"4085",1991,1,95+,0,0
"4085",1991,1,UNK,0,0
"4085",1991,2,Total,2880,2665
"4085",1991,2,0,47,54
"4085",1991,2,1,33,39
"4085",1991,2,2,0,0
"4085",1991,2,3,0,0
"4085",1991,2,4,0,0
"4085",1991,2,5 - 9,7,7
"4085",1991,2,10 - 14,6,8
"4085",1991,2,15 - 19,7,16
"4085",1991,2,20 - 24,17,22
"4085",1991,2,25 - 29,24,33
"4085",1991,2,30 - 34,12,31
"4085",1991,2,35 - 39,24,43
"4085",1991,2,40 - 44,35,72
"4085",1991,2,45 - 49,34,73
"4085",1991,2,50 - 54,73,135
"4085",1991,2,55 - 59,85,208
"4085",1991,2,60 - 64,124,270
"4085",1991,2,65 - 69,246,268
"4085",1991,2,70 - 74,241,282
"4085",1991,2,75 - 79,457,368
"4085",1991,2,80 - 84,624,395
"4085",1991,2,85 - 89,784,341
"4085",1991,2,90 - 94,0,0
"4085",1991,2,95+,0,0
"4085",1991,2,UNK,0,0
"4085",1991,3,Total,108349,107626
"4085",1991,3,0,17,17
"4085",1991,3,1,75,101
"4085",1991,3,2,0,0
"4085",1991,3,3,0,0
"4085",1991,3,4,0,0
"4085",1991,3,5 - 9,72,93
"4085",1991,3,10 - 14,75,86
"4085",1991,3,15 - 19,88,131
"4085",1991,3,20 - 24,153,230
"4085",1991,3,25 - 29,310,372
"4085",1991,3,30 - 34,571,497
"4085",1991,3,35 - 39,1043,852
"4085",1991,3,40 - 44,1659,1738
"4085",1991,3,45 - 49,2874,3357
"4085",1991,3,50 - 54,5433,7415
"4085",1991,3,55 - 59,6279,9943
"4085",1991,3,60 - 64,9023,14223
"4085",1991,3,65 - 69,13092,14732
"4085",1991,3,70 - 74,12712,12819
"4085",1991,3,75 - 79,18225,16305
"4085",1991,3,80 - 84,19413,14693
"4085",1991,3,85 - 89,17235,10022
"4085",1991,3,90 - 94,0,0
"4085",1991,3,95+,0,0
"4085",1991,3,UNK,0,0
"4085",1991,4,Total,265390,190384
"4085",1991,4,0,23,36
"4085",1991,4,1,31,38
"4085",1991,4,2,0,0
"4085",1991,4,3,0,0
"4085",1991,4,4,0,0
"4085",1991,4,5 - 9,21,12
"4085",1991,4,10 - 14,17,23
"4085",1991,4,15 - 19,43,59
"4085",1991,4,20 - 24,81,141
"4085",1991,4,25 - 29,173,283
"4085",1991,4,30 - 34,236,498
"4085",1991,4,35 - 39,398,982
"4085",1991,4,40 - 44,598,1747
"4085",1991,4,45 - 49,940,3127
"4085",1991,4,50 - 54,2055,7049
"4085",1991,4,55 - 59,3259,10224
"4085",1991,4,60 - 64,6761,16348
"4085",1991,4,65 - 69,13661,19385
"4085",1991,4,70 - 74,19382,20065
"4085",1991,4,75 - 79,44700,33473
"4085",1991,4,80 - 84,70477,38760
"4085",1991,4,85 - 89,102534,38134
"4085",1991,4,90 - 94,0,0
"4085",1991,4,95+,0,0
"4085",1991,4,UNK,0,0
"4085",1991,5,Total,12045,10797
"4085",1991,5,0,554,824
"4085",1991,5,1,47,53
"4085",1991,5,2,0,0
"4085",1991,5,3,0,0
"4085",1991,5,4,0,0
"4085",1991,5,5 - 9,15,16
"4085",1991,5,10 - 14,14,14
"4085",1991,5,15 - 19,24,62
"4085",1991,5,20 - 24,42,135
"4085",1991,5,25 - 29,71,208
"4085",1991,5,30 - 34,99,288
"4085",1991,5,35 - 39,106,371
"4085",1991,5,40 - 44,164,428
"4085",1991,5,45 - 49,206,596
"4085",1991,5,50 - 54,284,950
"4085",1991,5,55 - 59,324,876
"4085",1991,5,60 - 64,410,954
"4085",1991,5,65 - 69,666,766
"4085",1991,5,70 - 74,705,651
"4085",1991,5,75 - 79,1260,913
"4085",1991,5,80 - 84,2041,1057
"4085",1991,5,85 - 89,5013,1635
"4085",1991,5,90 - 94,0,0
"4085",1991,5,95+,0,0
"4085",1991,5,UNK,0,0
"4085",1991,6,Total,3629,6689
"4085",1991,6,0,1,0
"4085",1991,6,1,0,0
"4085",1991,6,2,0,0
"4085",1991,6,3,0,0
"4085",1991,6,4,0,0
"4085",1991,6,5 - 9,1,1
"4085",1991,6,10 - 14,2,3
"4085",1991,6,15 - 19,30,50
"4085",1991,6,20 - 24,67,276
"4085",1991,6,25 - 29,87,432
"4085",1991,6,30 - 34,102,538
"4085",1991,6,35 - 39,97,530
"4085",1991,6,40 - 44,126,485
"4085",1991,6,45 - 49,155,548
"4085",1991,6,50 - 54,221,895
"4085",1991,6,55 - 59,181,747
"4085",1991,6,60 - 64,168,587
"4085",1991,6,65 - 69,219,364
"4085",1991,6,70 - 74,209,235
"4085",1991,6,75 - 79,369,322
"4085",1991,6,80 - 84,617,333
"4085",1991,6,85 - 89,977,343
"4085",1991,6,90 - 94,0,0
"4085",1991,6,95+,0,0
"4085",1991,6,UNK,0,0
"4085",1991,7,Total,7142,5942
"4085",1991,7,0,37,64
"4085",1991,7,1,51,77
"4085",1991,7,2,0,0
"4085",1991,7,3,0,0
"4085",1991,7,4,0,0
"4085",1991,7,5 - 9,40,42
"4085",1991,7,10 - 14,27,50
"4085",1991,7,15 - 19,30,82
"4085",1991,7,20 - 24,39,83
"4085",1991,7,25 - 29,41,87
"4085",1991,7,30 - 34,73,110
"4085",1991,7,35 - 39,82,123
"4085",1991,7,40 - 44,94,136
"4085",1991,7,45 - 49,129,183
"4085",1991,7,50 - 54,196,316
"4085",1991,7,55 - 59,232,352
"4085",1991,7,60 - 64,404,435
"4085",1991,7,65 - 69,627,528
"4085",1991,7,70 - 74,765,591
"4085",1991,7,75 - 79,1433,1005
"4085",1991,7,80 - 84,1571,1041
"4085",1991,7,85 - 89,1271,637
"4085",1991,7,90 - 94,0,0
"4085",1991,7,95+,0,0
"4085",1991,7,UNK,0,0
"4085",1991,8,Total,14912,8686
"4085",1991,8,0,33,36
"4085",1991,8,1,14,23
"4085",1991,8,2,0,0
"4085",1991,8,3,0,0
"4085",1991,8,4,0,0
"4085",1991,8,5 - 9,6,13
"4085",1991,8,10 - 14,11,15
"4085",1991,8,15 - 19,13,26
"4085",1991,8,20 - 24,26,51
"4085",1991,8,25 - 29,40,179
"4085",1991,8,30 - 34,89,342
"4085",1991,8,35 - 39,76,369
"4085",1991,8,40 - 44,74,316
"4085",1991,8,45 - 49,86,419
"4085",1991,8,50 - 54,195,534
"4085",1991,8,55 - 59,355,586
"4085",1991,8,60 - 64,612,682
"4085",1991,8,65 - 69,1258,821
"4085",1991,8,70 - 74,1678,850
"4085",1991,8,75 - 79,3033,1234
"4085",1991,8,80 - 84,3742,1283
"4085",1991,8,85 - 89,3571,907
"4085",1991,8,90 - 94,0,0
"4085",1991,8,95+,0,0
"4085",1991,8,UNK,0,0
"4085",1991,9,Total,20624,22420
"4085",1991,9,0,19,12
"4085",1991,9,1,16,8
"4085",1991,9,2,0,0
"4085",1991,9,3,0,0
"4085",1991,9,4,0,0
"4085",1991,9,5 - 9,2,4
"4085",1991,9,10 - 14,4,4
"4085",1991,9,15 - 19,3,10
"4085",1991,9,20 - 24,25,30
"4085",1991,9,25 - 29,59,171
"4085",1991,9,30 - 34,174,402
"4085",1991,9,35 - 39,292,799
"4085",1991,9,40 - 44,424,1039
"4085",1991,9,45 - 49,568,1392
"4085",1991,9,50 - 54,1035,2525
"4085",1991,9,55 - 59,1099,2599
"4085",1991,9,60 - 64,1309,2749
"4085",1991,9,65 - 69,1806,2334
"4085",1991,9,70 - 74,1742,1710
"4085",1991,9,75 - 79,2990,2337
"4085",1991,9,80 - 84,4098,2343
"4085",1991,9,85 - 89,4959,1952
"4085",1991,9,90 - 94,0,0
"4085",1991,9,95+,0,0
"4085",1991,9,UNK,0,0
"4085",1991,10,Total,5478,4528
"4085",1991,10,0,4,3
"4085",1991,10,1,4,6
"4085",1991,10,2,0,0
"4085",1991,10,3,0,0
"4085",1991,10,4,0,0
"4085",1991,10,5 - 9,1,1
"4085",1991,10,10 - 14,1,2
"4085",1991,10,15 - 19,1,3
"4085",1991,10,20 - 24,3,12
"4085",1991,10,25 - 29,12,17
"4085",1991,10,30 - 34,10,10
"4085",1991,10,35 - 39,24,31
"4085",1991,10,40 - 44,30,31
"4085",1991,10,45 - 49,47,66
"4085",1991,10,50 - 54,112,151
"4085",1991,10,55 - 59,166,208
"4085",1991,10,60 - 64,259,298
"4085",1991,10,65 - 69,403,393
"4085",1991,10,70 - 74,544,438
"4085",1991,10,75 - 79,988,768
"4085",1991,10,80 - 84,1333,1003
"4085",1991,10,85 - 89,1536,1087
"4085",1991,10,90 - 94,0,0
"4085",1991,10,95+,0,0
"4085",1991,10,UNK,0,0
"4085",1991,11,Total,2051,2564
"4085",1991,11,0,1557,2052
"4085",1991,11,1,132,146
"4085",1991,11,2,0,0
"4085",1991,11,3,0,0
"4085",1991,11,4,0,0
"4085",1991,11,5 - 9,41,36
"4085",1991,11,10 - 14,21,27
"4085",1991,11,15 - 19,29,32
"4085",1991,11,20 - 24,24,34
"4085",1991,11,25 - 29,21,25
"4085",1991,11,30 - 34,27,22
"4085",1991,11,35 - 39,20,20
"4085",1991,11,40 - 44,8,7
"4085",1991,11,45 - 49,13,15
"4085",1991,11,50 - 54,22,16
"4085",1991,11,55 - 59,20,24
"4085",1991,11,60 - 64,18,19
"4085",1991,11,65 - 69,15,30
"4085",1991,11,70 - 74,20,15
"4085",1991,11,75 - 79,16,17
"4085",1991,11,80 - 84,27,13
"4085",1991,11,85 - 89,20,14
"4085",1991,11,90 - 94,0,0
"4085",1991,11,95+,0,0
"4085",1991,11,UNK,0,0
"4085",1991,12,Total,24111,29681
"4085",1991,12,0,36,60
"4085",1991,12,1,33,39
"4085",1991,12,2,0,0
"4085",1991,12,3,0,0
"4085",1991,12,4,0,0
"4085",1991,12,5 - 9,15,13
"4085",1991,12,10 - 14,12,18
"4085",1991,12,15 - 19,16,41
"4085",1991,12,20 - 24,34,49
"4085",1991,12,25 - 29,47,79
"4085",1991,12,30 - 34,53,90
"4085",1991,12,35 - 39,80,115
"4085",1991,12,40 - 44,79,172
"4085",1991,12,45 - 49,143,279
"4085",1991,12,50 - 54,308,714
"4085",1991,12,55 - 59,420,1139
"4085",1991,12,60 - 64,797,2142
"4085",1991,12,65 - 69,1522,2903
"4085",1991,12,70 - 74,1784,3301
"4085",1991,12,75 - 79,3743,5446
"4085",1991,12,80 - 84,5720,6554
"4085",1991,12,85 - 89,9269,6527
"4085",1991,12,90 - 94,0,0
"4085",1991,12,95+,0,0
"4085",1991,12,UNK,0,0
"4085",1991,13,Total,18289,27474
"4085",1991,13,0,82,103
"4085",1991,13,1,163,277
"4085",1991,13,2,0,0
"4085",1991,13,3,0,0
"4085",1991,13,4,0,0
"4085",1991,13,5 - 9,122,233
"4085",1991,13,10 - 14,101,186
"4085",1991,13,15 - 19,397,1283
"4085",1991,13,20 - 24,529,2477
"4085",1991,13,25 - 29,520,2438
"4085",1991,13,30 - 34,506,2034
"4085",1991,13,35 - 39,513,1829
"4085",1991,13,40 - 44,512,1703
"4085",1991,13,45 - 49,601,1754
"4085",1991,13,50 - 54,807,2430
"4085",1991,13,55 - 59,651,1842
"4085",1991,13,60 - 64,716,1654
"4085",1991,13,65 - 69,985,1191
"4085",1991,13,70 - 74,1078,915
"4085",1991,13,75 - 79,2044,1580
"4085",1991,13,80 - 84,3067,1694
"4085",1991,13,85 - 89,4895,1851
"4085",1991,13,90 - 94,0,0
"4085",1991,13,95+,0,0
"4085",1991,13,UNK,0,0
"4085",1991,14,Total,379,537
"4085",1991,14,0,18,11
"4085",1991,14,1,12,17
"4085",1991,14,2,0,0
"4085",1991,14,3,0,0
"4085",1991,14,4,0,0
