"","Year","Cause","Age","Female","Male"
"4070",1990,1,Total,25053,25034
"4070",1990,1,0,182,186
"4070",1990,1,1,9,21
"4070",1990,1,2,6,9
"4070",1990,1,3,5,10
"4070",1990,1,4,5,1
"4070",1990,1,5 - 9,29,39
"4070",1990,1,10 - 14,20,43
"4070",1990,1,15 - 19,72,161
"4070",1990,1,20 - 24,91,287
"4070",1990,1,25 - 29,73,277
"4070",1990,1,30 - 34,121,400
"4070",1990,1,35 - 39,157,598
"4070",1990,1,40 - 44,338,917
"4070",1990,1,45 - 49,335,891
"4070",1990,1,50 - 54,473,1167
"4070",1990,1,55 - 59,602,1624
"4070",1990,1,60 - 64,1088,2480
"4070",1990,1,65 - 69,1893,2994
"4070",1990,1,70 - 74,2777,3123
"4070",1990,1,75 - 79,4346,3795
"4070",1990,1,80 - 84,5555,3309
"4070",1990,1,85 - 89,6876,2702
"4070",1990,1,90 - 94,0,0
"4070",1990,1,95+,0,0
"4070",1990,1,UNK,0,0
"4070",1990,2,Total,237,198
"4070",1990,2,0,5,6
"4070",1990,2,1,0,1
"4070",1990,2,2,0,0
"4070",1990,2,3,0,0
"4070",1990,2,4,0,0
"4070",1990,2,5 - 9,1,0
"4070",1990,2,10 - 14,0,1
"4070",1990,2,15 - 19,1,2
"4070",1990,2,20 - 24,0,2
"4070",1990,2,25 - 29,0,1
"4070",1990,2,30 - 34,1,7
"4070",1990,2,35 - 39,0,8
"4070",1990,2,40 - 44,4,13
"4070",1990,2,45 - 49,4,8
"4070",1990,2,50 - 54,7,9
"4070",1990,2,55 - 59,8,11
"4070",1990,2,60 - 64,18,15
"4070",1990,2,65 - 69,22,16
"4070",1990,2,70 - 74,22,27
"4070",1990,2,75 - 79,29,28
"4070",1990,2,80 - 84,42,28
"4070",1990,2,85 - 89,73,15
"4070",1990,2,90 - 94,0,0
"4070",1990,2,95+,0,0
"4070",1990,2,UNK,0,0
"4070",1990,3,Total,4931,5151
"4070",1990,3,0,4,0
"4070",1990,3,1,1,4
"4070",1990,3,2,1,1
"4070",1990,3,3,1,2
"4070",1990,3,4,1,0
"4070",1990,3,5 - 9,7,2
"4070",1990,3,10 - 14,4,5
"4070",1990,3,15 - 19,8,3
"4070",1990,3,20 - 24,10,11
"4070",1990,3,25 - 29,15,16
"4070",1990,3,30 - 34,27,22
"4070",1990,3,35 - 39,49,35
"4070",1990,3,40 - 44,121,93
"4070",1990,3,45 - 49,147,130
"4070",1990,3,50 - 54,218,212
"4070",1990,3,55 - 59,268,368
"4070",1990,3,60 - 64,434,671
"4070",1990,3,65 - 69,633,841
"4070",1990,3,70 - 74,702,843
"4070",1990,3,75 - 79,852,860
"4070",1990,3,80 - 84,826,617
"4070",1990,3,85 - 89,602,415
"4070",1990,3,90 - 94,0,0
"4070",1990,3,95+,0,0
"4070",1990,3,UNK,0,0
"4070",1990,4,Total,12926,11663
"4070",1990,4,0,3,2
"4070",1990,4,1,1,0
"4070",1990,4,2,0,0
"4070",1990,4,3,0,0
"4070",1990,4,4,0,0
"4070",1990,4,5 - 9,2,3
"4070",1990,4,10 - 14,1,2
"4070",1990,4,15 - 19,2,5
"4070",1990,4,20 - 24,5,5
"4070",1990,4,25 - 29,5,9
"4070",1990,4,30 - 34,9,41
"4070",1990,4,35 - 39,25,103
"4070",1990,4,40 - 44,52,233
"4070",1990,4,45 - 49,59,295
"4070",1990,4,50 - 54,109,499
"4070",1990,4,55 - 59,186,784
"4070",1990,4,60 - 64,403,1261
"4070",1990,4,65 - 69,867,1568
"4070",1990,4,70 - 74,1497,1583
"4070",1990,4,75 - 79,2496,2097
"4070",1990,4,80 - 84,3242,1766
"4070",1990,4,85 - 89,3962,1407
"4070",1990,4,90 - 94,0,0
"4070",1990,4,95+,0,0
"4070",1990,4,UNK,0,0
"4070",1990,5,Total,122,131
"4070",1990,5,0,21,20
"4070",1990,5,1,0,2
"4070",1990,5,2,0,0
"4070",1990,5,3,1,0
"4070",1990,5,4,1,0
"4070",1990,5,5 - 9,0,0
"4070",1990,5,10 - 14,0,1
"4070",1990,5,15 - 19,1,0
"4070",1990,5,20 - 24,2,5
"4070",1990,5,25 - 29,4,4
"4070",1990,5,30 - 34,2,10
"4070",1990,5,35 - 39,0,10
"4070",1990,5,40 - 44,9,8
