"","Year","Cause","Age","Female","Male"
"4080",1990,1,Total,253537,272664
"4080",1990,1,0,2315,3284
"4080",1990,1,1,184,269
"4080",1990,1,2,119,184
"4080",1990,1,3,86,134
"4080",1990,1,4,74,109
"4080",1990,1,5 - 9,276,363
"4080",1990,1,10 - 14,292,426
"4080",1990,1,15 - 19,678,1700
"4080",1990,1,20 - 24,903,3264
"4080",1990,1,25 - 29,1168,3504
"4080",1990,1,30 - 34,1421,3947
"4080",1990,1,35 - 39,2092,5114
"4080",1990,1,40 - 44,2896,7225
"4080",1990,1,45 - 49,3019,7299
"4080",1990,1,50 - 54,4354,10677
"4080",1990,1,55 - 59,6783,16863
"4080",1990,1,60 - 64,9843,23842
"4080",1990,1,65 - 69,14179,29513
"4080",1990,1,70 - 74,14385,24049
"4080",1990,1,75 - 79,31554,38393
"4080",1990,1,80 - 84,50378,43216
"4080",1990,1,85 - 89,106538,49289
"4080",1990,1,90 - 94,0,0
"4080",1990,1,95+,0,0
"4080",1990,1,UNK,0,0
"4080",1990,2,Total,3480,3409
"4080",1990,2,0,31,46
"4080",1990,2,1,12,16
"4080",1990,2,2,7,4
"4080",1990,2,3,1,2
"4080",1990,2,4,0,1
"4080",1990,2,5 - 9,8,1
"4080",1990,2,10 - 14,4,3
"4080",1990,2,15 - 19,8,10
"4080",1990,2,20 - 24,5,16
"4080",1990,2,25 - 29,11,24
"4080",1990,2,30 - 34,19,33
"4080",1990,2,35 - 39,20,50
"4080",1990,2,40 - 44,35,81
"4080",1990,2,45 - 49,31,71
"4080",1990,2,50 - 54,37,97
"4080",1990,2,55 - 59,76,154
"4080",1990,2,60 - 64,110,232
"4080",1990,2,65 - 69,172,329
"4080",1990,2,70 - 74,209,344
"4080",1990,2,75 - 79,473,529
"4080",1990,2,80 - 84,782,656
"4080",1990,2,85 - 89,1429,710
"4080",1990,2,90 - 94,0,0
"4080",1990,2,95+,0,0
"4080",1990,2,UNK,0,0
"4080",1990,3,Total,55665,86166
"4080",1990,3,0,15,25
"4080",1990,3,1,18,26
"4080",1990,3,2,17,20
"4080",1990,3,3,14,20
"4080",1990,3,4,15,24
"4080",1990,3,5 - 9,58,86
"4080",1990,3,10 - 14,73,82
"4080",1990,3,15 - 19,84,113
"4080",1990,3,20 - 24,97,152
"4080",1990,3,25 - 29,175,203
"4080",1990,3,30 - 34,305,348
"4080",1990,3,35 - 39,697,808
"4080",1990,3,40 - 44,1218,1881
"4080",1990,3,45 - 49,1399,2702
"4080",1990,3,50 - 54,2178,4595
"4080",1990,3,55 - 59,3454,8031
"4080",1990,3,60 - 64,4846,11316
"4080",1990,3,65 - 69,6276,13152
"4080",1990,3,70 - 74,5127,9565
"4080",1990,3,75 - 79,8370,12768
"4080",1990,3,80 - 84,9392,11399
"4080",1990,3,85 - 89,11837,8850
"4080",1990,3,90 - 94,0,0
"4080",1990,3,95+,0,0
"4080",1990,3,UNK,0,0
"4080",1990,4,Total,95187,79357
"4080",1990,4,0,39,49
"4080",1990,4,1,11,8
"4080",1990,4,2,4,6
"4080",1990,4,3,2,3
"4080",1990,4,4,1,3
"4080",1990,4,5 - 9,5,14
"4080",1990,4,10 - 14,13,16
"4080",1990,4,15 - 19,45,41
"4080",1990,4,20 - 24,37,92
"4080",1990,4,25 - 29,77,152
"4080",1990,4,30 - 34,118,264
"4080",1990,4,35 - 39,185,625
"4080",1990,4,40 - 44,274,1110
"4080",1990,4,45 - 49,337,1130
"4080",1990,4,50 - 54,530,1936
"4080",1990,4,55 - 59,1072,3304
"4080",1990,4,60 - 64,1943,5579
"4080",1990,4,65 - 69,3686,8119
"4080",1990,4,70 - 74,4700,7415
"4080",1990,4,75 - 79,12582,13675
"4080",1990,4,80 - 84,22350,16574
"4080",1990,4,85 - 89,47176,19242
"4080",1990,4,90 - 94,0,0
"4080",1990,4,95+,0,0
"4080",1990,4,UNK,0,0
"4080",1990,5,Total,17448,14020
"4080",1990,5,0,818,1285
"4080",1990,5,1,18,40
"4080",1990,5,2,5,11
"4080",1990,5,3,5,11
"4080",1990,5,4,3,5
"4080",1990,5,5 - 9,15,18
"4080",1990,5,10 - 14,7,20
"4080",1990,5,15 - 19,31,99
"4080",1990,5,20 - 24,99,258
"4080",1990,5,25 - 29,108,364
"4080",1990,5,30 - 34,126,385
"4080",1990,5,35 - 39,159,388
"4080",1990,5,40 - 44,138,490
"4080",1990,5,45 - 49,140,402
"4080",1990,5,50 - 54,150,488
"4080",1990,5,55 - 59,192,590
"4080",1990,5,60 - 64,290,784
"4080",1990,5,65 - 69,427,865
"4080",1990,5,70 - 74,504,784
"4080",1990,5,75 - 79,1309,1283
"4080",1990,5,80 - 84,2736,1890
"4080",1990,5,85 - 89,10168,3560
"4080",1990,5,90 - 94,0,0
"4080",1990,5,95+,0,0
"4080",1990,5,UNK,0,0
"4080",1990,6,Total,7427,5485
"4080",1990,6,0,0,0
"4080",1990,6,1,0,0
"4080",1990,6,2,0,0
"4080",1990,6,3,1,0
"4080",1990,6,4,0,1
"4080",1990,6,5 - 9,0,0
"4080",1990,6,10 - 14,0,0
"4080",1990,6,15 - 19,7,9
"4080",1990,6,20 - 24,15,69
"4080",1990,6,25 - 29,21,124
"4080",1990,6,30 - 34,36,107
"4080",1990,6,35 - 39,61,192
"4080",1990,6,40 - 44,65,241
"4080",1990,6,45 - 49,60,203
"4080",1990,6,50 - 54,85,278
"4080",1990,6,55 - 59,106,407
"4080",1990,6,60 - 64,144,427
"4080",1990,6,65 - 69,183,387
"4080",1990,6,70 - 74,208,309
"4080",1990,6,75 - 79,753,572
"4080",1990,6,80 - 84,1590,920
"4080",1990,6,85 - 89,4092,1239
"4080",1990,6,90 - 94,0,0
"4080",1990,6,95+,0,0
"4080",1990,6,UNK,0,0
"4080",1990,7,Total,5874,5419
"4080",1990,7,0,60,81
"4080",1990,7,1,15,20
"4080",1990,7,2,9,15
"4080",1990,7,3,8,9
"4080",1990,7,4,4,11
"4080",1990,7,5 - 9,19,29
"4080",1990,7,10 - 14,21,34
"4080",1990,7,15 - 19,26,60
"4080",1990,7,20 - 24,36,82
"4080",1990,7,25 - 29,29,68
"4080",1990,7,30 - 34,45,72
"4080",1990,7,35 - 39,60,113
"4080",1990,7,40 - 44,56,136
"4080",1990,7,45 - 49,48,123
"4080",1990,7,50 - 54,99,164
"4080",1990,7,55 - 59,181,251
"4080",1990,7,60 - 64,286,310
"4080",1990,7,65 - 69,424,502
"4080",1990,7,70 - 74,471,548
"4080",1990,7,75 - 79,958,863
"4080",1990,7,80 - 84,1251,1088
"4080",1990,7,85 - 89,1768,840
"4080",1990,7,90 - 94,0,0
"4080",1990,7,95+,0,0
"4080",1990,7,UNK,0,0
"4080",1990,8,Total,8701,7417
"4080",1990,8,0,38,46
"4080",1990,8,1,6,15
"4080",1990,8,2,6,3
"4080",1990,8,3,6,5
"4080",1990,8,4,3,4
"4080",1990,8,5 - 9,19,14
"4080",1990,8,10 - 14,12,19
"4080",1990,8,15 - 19,6,16
"4080",1990,8,20 - 24,22,58
"4080",1990,8,25 - 29,118,355
"4080",1990,8,30 - 34,103,530
"4080",1990,8,35 - 39,66,455
"4080",1990,8,40 - 44,51,462
"4080",1990,8,45 - 49,49,308
"4080",1990,8,50 - 54,82,263
"4080",1990,8,55 - 59,151,311
"4080",1990,8,60 - 64,233,394
"4080",1990,8,65 - 69,417,488
"4080",1990,8,70 - 74,484,449
"4080",1990,8,75 - 79,1077,794
"4080",1990,8,80 - 84,1725,983
"4080",1990,8,85 - 89,4027,1445
"4080",1990,8,90 - 94,0,0
"4080",1990,8,95+,0,0
"4080",1990,8,UNK,0,0
"4080",1990,9,Total,12596,14486
"4080",1990,9,0,19,37
"4080",1990,9,1,5,2
"4080",1990,9,2,2,2
"4080",1990,9,3,0,3
"4080",1990,9,4,2,1
"4080",1990,9,5 - 9,6,4
"4080",1990,9,10 - 14,6,2
"4080",1990,9,15 - 19,1,9
"4080",1990,9,20 - 24,10,17
"4080",1990,9,25 - 29,18,45
"4080",1990,9,30 - 34,55,128
"4080",1990,9,35 - 39,170,344
"4080",1990,9,40 - 44,303,596
"4080",1990,9,45 - 49,322,570
"4080",1990,9,50 - 54,418,876
"4080",1990,9,55 - 59,550,1434
"4080",1990,9,60 - 64,704,1747
"4080",1990,9,65 - 69,783,1810
"4080",1990,9,70 - 74,768,1271
"4080",1990,9,75 - 79,1420,1780
"4080",1990,9,80 - 84,2333,1755
"4080",1990,9,85 - 89,4701,2053
"4080",1990,9,90 - 94,0,0
"4080",1990,9,95+,0,0
"4080",1990,9,UNK,0,0
"4080",1990,10,Total,3563,3615
"4080",1990,10,0,5,4
"4080",1990,10,1,0,0
"4080",1990,10,2,0,4
"4080",1990,10,3,0,0
"4080",1990,10,4,0,0
"4080",1990,10,5 - 9,0,0
"4080",1990,10,10 - 14,2,1
"4080",1990,10,15 - 19,2,1
"4080",1990,10,20 - 24,1,5
"4080",1990,10,25 - 29,3,10
"4080",1990,10,30 - 34,8,4
"4080",1990,10,35 - 39,11,24
"4080",1990,10,40 - 44,18,22
"4080",1990,10,45 - 49,10,26
"4080",1990,10,50 - 54,23,40
"4080",1990,10,55 - 59,53,76
"4080",1990,10,60 - 64,71,167
"4080",1990,10,65 - 69,132,230
"4080",1990,10,70 - 74,175,244
"4080",1990,10,75 - 79,437,575
