"","Year","Cause","Age","Female","Male"
"4290",1990,1,Total,46092,49050
"4290",1990,1,0,318,421
"4290",1990,1,1,22,23
"4290",1990,1,2,10,21
"4290",1990,1,3,9,18
"4290",1990,1,4,5,11
"4290",1990,1,5 - 9,31,46
"4290",1990,1,10 - 14,40,42
"4290",1990,1,15 - 19,74,181
"4290",1990,1,20 - 24,95,265
"4290",1990,1,25 - 29,127,298
"4290",1990,1,30 - 34,151,319
"4290",1990,1,35 - 39,223,411
"4290",1990,1,40 - 44,403,706
"4290",1990,1,45 - 49,589,976
"4290",1990,1,50 - 54,658,1168
"4290",1990,1,55 - 59,1077,1858
"4290",1990,1,60 - 64,1617,2961
"4290",1990,1,65 - 69,2886,4926
"4290",1990,1,70 - 74,4399,6986
"4290",1990,1,75 - 79,7101,9175
"4290",1990,1,80 - 84,9694,9030
"4290",1990,1,85 - 89,16563,9208
"4290",1990,1,90 - 94,0,0
"4290",1990,1,95+,0,0
"4290",1990,1,UNK,0,0
"4290",1990,2,Total,310,316
"4290",1990,2,0,7,6
"4290",1990,2,1,2,2
"4290",1990,2,2,0,0
"4290",1990,2,3,0,0
"4290",1990,2,4,0,1
"4290",1990,2,5 - 9,0,1
"4290",1990,2,10 - 14,1,0
"4290",1990,2,15 - 19,0,3
"4290",1990,2,20 - 24,1,1
"4290",1990,2,25 - 29,0,2
"4290",1990,2,30 - 34,1,3
"4290",1990,2,35 - 39,2,5
"4290",1990,2,40 - 44,1,3
"4290",1990,2,45 - 49,2,11
"4290",1990,2,50 - 54,3,5
"4290",1990,2,55 - 59,5,9
"4290",1990,2,60 - 64,12,18
"4290",1990,2,65 - 69,19,32
"4290",1990,2,70 - 74,31,50
"4290",1990,2,75 - 79,55,51
"4290",1990,2,80 - 84,72,59
"4290",1990,2,85 - 89,96,54
"4290",1990,2,90 - 94,0,0
"4290",1990,2,95+,0,0
"4290",1990,2,UNK,0,0
"4290",1990,3,Total,9989,10949
"4290",1990,3,0,7,5
"4290",1990,3,1,1,1
"4290",1990,3,2,0,4
"4290",1990,3,3,2,3
"4290",1990,3,4,1,3
"4290",1990,3,5 - 9,12,18
"4290",1990,3,10 - 14,10,3
"4290",1990,3,15 - 19,12,12
"4290",1990,3,20 - 24,8,19
"4290",1990,3,25 - 29,29,26
"4290",1990,3,30 - 34,35,28
"4290",1990,3,35 - 39,80,70
"4290",1990,3,40 - 44,197,137
"4290",1990,3,45 - 49,312,226
"4290",1990,3,50 - 54,342,318
"4290",1990,3,55 - 59,564,559
"4290",1990,3,60 - 64,767,915
"4290",1990,3,65 - 69,1266,1529
"4290",1990,3,70 - 74,1476,1971
"4290",1990,3,75 - 79,1696,2102
"4290",1990,3,80 - 84,1628,1720
"4290",1990,3,85 - 89,1544,1280
"4290",1990,3,90 - 94,0,0
"4290",1990,3,95+,0,0
"4290",1990,3,UNK,0,0
"4290",1990,4,Total,23837,24725
"4290",1990,4,0,3,4
"4290",1990,4,1,2,1
"4290",1990,4,2,0,1
"4290",1990,4,3,0,2
"4290",1990,4,4,1,0
"4290",1990,4,5 - 9,1,3
"4290",1990,4,10 - 14,3,3
"4290",1990,4,15 - 19,3,7
"4290",1990,4,20 - 24,8,8
"4290",1990,4,25 - 29,10,17
"4290",1990,4,30 - 34,12,26
"4290",1990,4,35 - 39,29,49
"4290",1990,4,40 - 44,51,157
"4290",1990,4,45 - 49,83,284
"4290",1990,4,50 - 54,111,407
"4290",1990,4,55 - 59,249,771
"4290",1990,4,60 - 64,468,1382
"4290",1990,4,65 - 69,1043,2504
"4290",1990,4,70 - 74,2012,3759
"4290",1990,4,75 - 79,3877,5115
"4290",1990,4,80 - 84,5678,5040
"4290",1990,4,85 - 89,10193,5185
"4290",1990,4,90 - 94,0,0
"4290",1990,4,95+,0,0
"4290",1990,4,UNK,0,0
"4290",1990,5,Total,846,605
"4290",1990,5,0,57,95
"4290",1990,5,1,1,2
"4290",1990,5,2,1,2
"4290",1990,5,3,0,0
"4290",1990,5,4,1,0
"4290",1990,5,5 - 9,0,0
"4290",1990,5,10 - 14,0,0
"4290",1990,5,15 - 19,0,1
"4290",1990,5,20 - 24,2,2
"4290",1990,5,25 - 29,4,4
"4290",1990,5,30 - 34,0,13
"4290",1990,5,35 - 39,3,8
"4290",1990,5,40 - 44,3,15
"4290",1990,5,45 - 49,4,10
"4290",1990,5,50 - 54,4,20
"4290",1990,5,55 - 59,3,27
"4290",1990,5,60 - 64,8,22
"4290",1990,5,65 - 69,10,19
"4290",1990,5,70 - 74,12,20
"4290",1990,5,75 - 79,41,38
"4290",1990,5,80 - 84,87,76
"4290",1990,5,85 - 89,605,231
"4290",1990,5,90 - 94,0,0
"4290",1990,5,95+,0,0
"4290",1990,5,UNK,0,0
"4290",1990,6,Total,1510,1095
"4290",1990,6,0,0,0
"4290",1990,6,1,0,0
"4290",1990,6,2,0,0
"4290",1990,6,3,0,0
"4290",1990,6,4,0,0
"4290",1990,6,5 - 9,0,0
"4290",1990,6,10 - 14,0,0
"4290",1990,6,15 - 19,1,1
"4290",1990,6,20 - 24,1,6
"4290",1990,6,25 - 29,0,18
"4290",1990,6,30 - 34,1,18
"4290",1990,6,35 - 39,10,34
"4290",1990,6,40 - 44,10,52
"4290",1990,6,45 - 49,12,52
"4290",1990,6,50 - 54,12,49
"4290",1990,6,55 - 59,22,61
"4290",1990,6,60 - 64,23,54
"4290",1990,6,65 - 69,37,63
"4290",1990,6,70 - 74,78,91
"4290",1990,6,75 - 79,171,160
"4290",1990,6,80 - 84,346,214
"4290",1990,6,85 - 89,786,222
"4290",1990,6,90 - 94,0,0
"4290",1990,6,95+,0,0
"4290",1990,6,UNK,0,0
"4290",1990,7,Total,559,557
"4290",1990,7,0,9,8
"4290",1990,7,1,2,1
"4290",1990,7,2,0,3
"4290",1990,7,3,0,1
"4290",1990,7,4,0,0
"4290",1990,7,5 - 9,1,3
"4290",1990,7,10 - 14,5,3
"4290",1990,7,15 - 19,0,7
"4290",1990,7,20 - 24,6,13
