"","Year","Cause","Age","Female","Male"
"2440",1990,1,Total,3769,4427
"2440",1990,1,0,135,169
"2440",1990,1,1,11,19
"2440",1990,1,2,11,13
"2440",1990,1,3,10,14
"2440",1990,1,4,4,3
"2440",1990,1,5 - 9,25,34
"2440",1990,1,10 - 14,25,34
"2440",1990,1,15 - 19,34,69
"2440",1990,1,20 - 24,47,90
"2440",1990,1,25 - 29,48,115
"2440",1990,1,30 - 34,73,142
"2440",1990,1,35 - 39,85,138
"2440",1990,1,40 - 44,92,139
"2440",1990,1,45 - 49,150,192
"2440",1990,1,50 - 54,186,252
"2440",1990,1,55 - 59,198,277
"2440",1990,1,60 - 64,281,359
"2440",1990,1,65 - 69,371,487
"2440",1990,1,70 - 74,471,541
"2440",1990,1,75 - 79,484,546
"2440",1990,1,80 - 84,429,413
"2440",1990,1,85 - 89,599,380
"2440",1990,1,90 - 94,0,0
"2440",1990,1,95+,0,0
"2440",1990,1,UNK,0,1
"2440",1990,2,Total,74,99
"2440",1990,2,0,2,3
"2440",1990,2,1,1,0
"2440",1990,2,2,1,0
"2440",1990,2,3,2,1
"2440",1990,2,4,0,1
"2440",1990,2,5 - 9,2,1
"2440",1990,2,10 - 14,0,1
"2440",1990,2,15 - 19,1,2
"2440",1990,2,20 - 24,1,1
"2440",1990,2,25 - 29,2,6
"2440",1990,2,30 - 34,3,6
"2440",1990,2,35 - 39,3,4
"2440",1990,2,40 - 44,2,3
"2440",1990,2,45 - 49,4,5
"2440",1990,2,50 - 54,3,4
"2440",1990,2,55 - 59,2,7
"2440",1990,2,60 - 64,3,3
"2440",1990,2,65 - 69,4,4
"2440",1990,2,70 - 74,10,12
"2440",1990,2,75 - 79,3,10
"2440",1990,2,80 - 84,11,14
"2440",1990,2,85 - 89,14,11
"2440",1990,2,90 - 94,0,0
"2440",1990,2,95+,0,0
"2440",1990,2,UNK,0,0
"2440",1990,3,Total,488,557
"2440",1990,3,0,2,0
"2440",1990,3,1,1,0
"2440",1990,3,2,0,1
"2440",1990,3,3,0,2
"2440",1990,3,4,0,0
"2440",1990,3,5 - 9,4,6
"2440",1990,3,10 - 14,5,4
"2440",1990,3,15 - 19,6,3
"2440",1990,3,20 - 24,6,1
"2440",1990,3,25 - 29,8,6
"2440",1990,3,30 - 34,15,11
"2440",1990,3,35 - 39,17,15
"2440",1990,3,40 - 44,27,13
"2440",1990,3,45 - 49,32,21
"2440",1990,3,50 - 54,45,23
"2440",1990,3,55 - 59,34,42
"2440",1990,3,60 - 64,45,62
"2440",1990,3,65 - 69,47,77
"2440",1990,3,70 - 74,58,84
"2440",1990,3,75 - 79,51,88
"2440",1990,3,80 - 84,47,64
"2440",1990,3,85 - 89,38,34
"2440",1990,3,90 - 94,0,0
"2440",1990,3,95+,0,0
"2440",1990,3,UNK,0,0
"2440",1990,4,Total,1514,1554
"2440",1990,4,0,0,0
"2440",1990,4,1,0,0
"2440",1990,4,2,1,0
"2440",1990,4,3,1,1
"2440",1990,4,4,0,0
"2440",1990,4,5 - 9,1,1
"2440",1990,4,10 - 14,2,1
"2440",1990,4,15 - 19,1,3
"2440",1990,4,20 - 24,3,4
"2440",1990,4,25 - 29,5,7
"2440",1990,4,30 - 34,8,16
"2440",1990,4,35 - 39,7,24
"2440",1990,4,40 - 44,18,27
"2440",1990,4,45 - 49,50,62
