"","Year","Cause","Age","Female","Male"
"2370",1990,1,Total,33698,38812
"2370",1990,1,0,6169,7356
"2370",1990,1,1,1580,1662
"2370",1990,1,2,642,706
"2370",1990,1,3,323,356
"2370",1990,1,4,200,219
"2370",1990,1,5 - 9,640,700
"2370",1990,1,10 - 14,493,625
"2370",1990,1,15 - 19,694,999
"2370",1990,1,20 - 24,833,1273
"2370",1990,1,25 - 29,769,1167
"2370",1990,1,30 - 34,729,1108
"2370",1990,1,35 - 39,818,1110
"2370",1990,1,40 - 44,822,1076
"2370",1990,1,45 - 49,922,1267
"2370",1990,1,50 - 54,1045,1370
"2370",1990,1,55 - 59,1259,1712
"2370",1990,1,60 - 64,1612,2013
"2370",1990,1,65 - 69,1703,2136
"2370",1990,1,70 - 74,1946,2399
"2370",1990,1,75 - 79,2209,2403
"2370",1990,1,80 - 84,2341,2346
"2370",1990,1,85 - 89,4934,3481
"2370",1990,1,90 - 94,0,0
"2370",1990,1,95+,0,0
"2370",1990,1,UNK,1015,1328
"2370",1990,2,Total,2953,3711
"2370",1990,2,0,582,689
"2370",1990,2,1,296,316
"2370",1990,2,2,80,96
"2370",1990,2,3,38,44
"2370",1990,2,4,26,21
"2370",1990,2,5 - 9,78,73
"2370",1990,2,10 - 14,74,62
"2370",1990,2,15 - 19,100,116
"2370",1990,2,20 - 24,136,181
"2370",1990,2,25 - 29,111,150
"2370",1990,2,30 - 34,97,160
"2370",1990,2,35 - 39,99,146
"2370",1990,2,40 - 44,92,117
"2370",1990,2,45 - 49,87,139
"2370",1990,2,50 - 54,76,151
"2370",1990,2,55 - 59,107,161
"2370",1990,2,60 - 64,114,168
"2370",1990,2,65 - 69,114,159
"2370",1990,2,70 - 74,104,186
"2370",1990,2,75 - 79,135,157
"2370",1990,2,80 - 84,131,148
"2370",1990,2,85 - 89,207,166
"2370",1990,2,90 - 94,0,0
"2370",1990,2,95+,0,0
"2370",1990,2,UNK,69,105
"2370",1990,3,Total,3289,2660
"2370",1990,3,0,4,14
"2370",1990,3,1,7,7
"2370",1990,3,2,10,7
"2370",1990,3,3,6,7
"2370",1990,3,4,5,11
"2370",1990,3,5 - 9,23,28
"2370",1990,3,10 - 14,28,36
"2370",1990,3,15 - 19,40,43
"2370",1990,3,20 - 24,44,49
"2370",1990,3,25 - 29,54,39
"2370",1990,3,30 - 34,98,52
"2370",1990,3,35 - 39,107,65
"2370",1990,3,40 - 44,184,70
"2370",1990,3,45 - 49,241,104
"2370",1990,3,50 - 54,279,155
"2370",1990,3,55 - 59,340,221
"2370",1990,3,60 - 64,363,270
"2370",1990,3,65 - 69,335,298
"2370",1990,3,70 - 74,295,358
"2370",1990,3,75 - 79,315,303
