"","Year","Cause","Age","Female","Male"
"2350",1996,1,Total,4650,6547
"2350",1996,1,0,456,567
"2350",1996,1,1,67,90
"2350",1996,1,2,50,29
"2350",1996,1,3,22,24
"2350",1996,1,4,14,21
"2350",1996,1,5 - 9,45,61
"2350",1996,1,10 - 14,42,57
"2350",1996,1,15 - 19,71,122
"2350",1996,1,20 - 24,89,221
"2350",1996,1,25 - 29,91,228
"2350",1996,1,30 - 34,87,251
"2350",1996,1,35 - 39,122,223
"2350",1996,1,40 - 44,123,212
"2350",1996,1,45 - 49,113,231
"2350",1996,1,50 - 54,165,279
"2350",1996,1,55 - 59,190,315
"2350",1996,1,60 - 64,239,393
"2350",1996,1,65 - 69,327,502
"2350",1996,1,70 - 74,376,590
"2350",1996,1,75 - 79,486,694
"2350",1996,1,80 - 84,574,674
"2350",1996,1,85 - 89,880,727
"2350",1996,1,90 - 94,0,0
"2350",1996,1,95+,0,0
"2350",1996,1,UNK,21,36
"2350",1996,2,Total,161,220
"2350",1996,2,0,29,33
"2350",1996,2,1,2,17
"2350",1996,2,2,9,5
"2350",1996,2,3,1,4
"2350",1996,2,4,4,3
"2350",1996,2,5 - 9,5,6
"2350",1996,2,10 - 14,4,3
"2350",1996,2,15 - 19,8,3
"2350",1996,2,20 - 24,5,4
"2350",1996,2,25 - 29,6,10
"2350",1996,2,30 - 34,6,7
"2350",1996,2,35 - 39,1,9
"2350",1996,2,40 - 44,7,6
"2350",1996,2,45 - 49,3,6
"2350",1996,2,50 - 54,8,11
"2350",1996,2,55 - 59,6,14
"2350",1996,2,60 - 64,9,11
"2350",1996,2,65 - 69,3,11
"2350",1996,2,70 - 74,10,18
"2350",1996,2,75 - 79,10,16
"2350",1996,2,80 - 84,12,17
"2350",1996,2,85 - 89,13,5
"2350",1996,2,90 - 94,0,0
"2350",1996,2,95+,0,0
"2350",1996,2,UNK,0,1
"2350",1996,3,Total,747,865
"2350",1996,3,0,2,2
"2350",1996,3,1,2,2
"2350",1996,3,2,2,1
