"","Year","Cause","Age","Female","Male"
"2240",2000,1,Total,1252,1443
"2240",2000,1,0,25,32
"2240",2000,1,1,1,4
"2240",2000,1,2,1,2
"2240",2000,1,3,0,1
"2240",2000,1,4,1,2
"2240",2000,1,5 - 9,5,4
"2240",2000,1,10 - 14,1,6
"2240",2000,1,15 - 19,2,9
"2240",2000,1,20 - 24,10,30
"2240",2000,1,25 - 29,16,33
"2240",2000,1,30 - 34,9,32
"2240",2000,1,35 - 39,17,47
"2240",2000,1,40 - 44,34,50
"2240",2000,1,45 - 49,25,73
"2240",2000,1,50 - 54,27,89
"2240",2000,1,55 - 59,33,68
"2240",2000,1,60 - 64,44,96
"2240",2000,1,65 - 69,87,124
"2240",2000,1,70 - 74,117,149
"2240",2000,1,75 - 79,158,187
"2240",2000,1,80 - 84,189,165
"2240",2000,1,85 - 89,197,151
"2240",2000,1,90 - 94,166,59
"2240",2000,1,95+,87,30
"2240",2000,1,UNK,0,0
"2240",2000,2,Total,38,40
"2240",2000,2,0,0,0
"2240",2000,2,1,0,0
"2240",2000,2,2,0,0
"2240",2000,2,3,0,0
"2240",2000,2,4,0,0
"2240",2000,2,5 - 9,0,0
"2240",2000,2,10 - 14,1,0
"2240",2000,2,15 - 19,0,1
"2240",2000,2,20 - 24,2,0
"2240",2000,2,25 - 29,2,1
"2240",2000,2,30 - 34,2,0
"2240",2000,2,35 - 39,0,4
"2240",2000,2,40 - 44,2,4
"2240",2000,2,45 - 49,0,5
"2240",2000,2,50 - 54,1,3
"2240",2000,2,55 - 59,0,2
"2240",2000,2,60 - 64,1,3
"2240",2000,2,65 - 69,5,4
"2240",2000,2,70 - 74,5,0
"2240",2000,2,75 - 79,4,3
"2240",2000,2,80 - 84,6,2
"2240",2000,2,85 - 89,3,5
"2240",2000,2,90 - 94,1,2
"2240",2000,2,95+,3,1
"2240",2000,2,UNK,0,0
"2240",2000,3,Total,248,307
"2240",2000,3,0,0,0
"2240",2000,3,1,0,0
"2240",2000,3,2,0,0
"2240",2000,3,3,0,0
"2240",2000,3,4,0,0
"2240",2000,3,5 - 9,0,1
"2240",2000,3,10 - 14,0,0
"2240",2000,3,15 - 19,0,0
"2240",2000,3,20 - 24,0,0
"2240",2000,3,25 - 29,3,2
"2240",2000,3,30 - 34,3,0
"2240",2000,3,35 - 39,6,5
"2240",2000,3,40 - 44,9,3
"2240",2000,3,45 - 49,11,13
"2240",2000,3,50 - 54,13,14
"2240",2000,3,55 - 59,16,19
"2240",2000,3,60 - 64,16,26
"2240",2000,3,65 - 69,29,34
"2240",2000,3,70 - 74,28,42
"2240",2000,3,75 - 79,40,56
"2240",2000,3,80 - 84,26,43
"2240",2000,3,85 - 89,31,32
"2240",2000,3,90 - 94,14,12
"2240",2000,3,95+,3,5
"2240",2000,3,UNK,0,0
"2240",2000,4,Total,410,373
"2240",2000,4,0,0,0
"2240",2000,4,1,0,0
