"","Year","Cause","Age","Female","Male"
"2070",1996,1,Total,375901,529928
"2070",1996,1,0,32325,42095
"2070",1996,1,1,2999,3469
"2070",1996,1,2,1311,1567
"2070",1996,1,3,818,1046
"2070",1996,1,4,666,828
"2070",1996,1,5 - 9,2356,3553
"2070",1996,1,10 - 14,2760,4612
"2070",1996,1,15 - 19,4645,13691
"2070",1996,1,20 - 24,5339,19454
"2070",1996,1,25 - 29,6374,20934
"2070",1996,1,30 - 34,8101,22926
"2070",1996,1,35 - 39,10004,24460
"2070",1996,1,40 - 44,12265,26044
"2070",1996,1,45 - 49,14805,27526
"2070",1996,1,50 - 54,17128,29400
"2070",1996,1,55 - 59,21678,34330
"2070",1996,1,60 - 64,26900,40173
"2070",1996,1,65 - 69,33830,46671
"2070",1996,1,70 - 74,37107,47427
"2070",1996,1,75 - 79,39698,42742
"2070",1996,1,80 - 84,40258,36020
"2070",1996,1,85 - 89,29986,22346
"2070",1996,1,90 - 94,16338,9192
"2070",1996,1,95+,5310,2573
"2070",1996,1,UNK,2900,6849
"2070",1996,2,Total,19363,33033
"2070",1996,2,0,3659,4724
"2070",1996,2,1,579,667
"2070",1996,2,2,214,237
"2070",1996,2,3,145,155
"2070",1996,2,4,103,104
"2070",1996,2,5 - 9,239,295
"2070",1996,2,10 - 14,177,247
"2070",1996,2,15 - 19,299,428
"2070",1996,2,20 - 24,628,1071
"2070",1996,2,25 - 29,1110,2704
"2070",1996,2,30 - 34,1242,3475
"2070",1996,2,35 - 39,1071,3234
"2070",1996,2,40 - 44,943,2713
"2070",1996,2,45 - 49,807,2105
"2070",1996,2,50 - 54,833,1712
"2070",1996,2,55 - 59,869,1630
"2070",1996,2,60 - 64,935,1465
"2070",1996,2,65 - 69,1068,1496
"2070",1996,2,70 - 74,1069,1347
"2070",1996,2,75 - 79,1046,1147
"2070",1996,2,80 - 84,989,899
"2070",1996,2,85 - 89,679,569
"2070",1996,2,90 - 94,345,193
"2070",1996,2,95+,103,54
"2070",1996,2,UNK,211,362
"2070",1996,3,Total,47414,55888
"2070",1996,3,0,78,80
"2070",1996,3,1,58,64
"2070",1996,3,2,70,80
"2070",1996,3,3,68,91
"2070",1996,3,4,60,83
"2070",1996,3,5 - 9,256,346
"2070",1996,3,10 - 14,287,345
"2070",1996,3,15 - 19,326,506
"2070",1996,3,20 - 24,404,462
