"","Year","Cause","Age","Female","Male"
"2010",1998,1,Total,210,241
"2010",1998,1,0,6,9
"2010",1998,1,1,2,0
"2010",1998,1,2,0,1
"2010",1998,1,3,0,0
"2010",1998,1,4,0,0
"2010",1998,1,5 - 9,1,1
"2010",1998,1,10 - 14,0,0
"2010",1998,1,15 - 19,2,4
"2010",1998,1,20 - 24,4,7
"2010",1998,1,25 - 29,2,8
"2010",1998,1,30 - 34,1,4
"2010",1998,1,35 - 39,5,5
"2010",1998,1,40 - 44,4,7
"2010",1998,1,45 - 49,5,8
"2010",1998,1,50 - 54,6,10
"2010",1998,1,55 - 59,9,14
"2010",1998,1,60 - 64,14,9
"2010",1998,1,65 - 69,18,21
"2010",1998,1,70 - 74,23,30
"2010",1998,1,75 - 79,31,37
"2010",1998,1,80 - 84,31,32
"2010",1998,1,85 - 89,23,17
"2010",1998,1,90 - 94,15,14
"2010",1998,1,95+,8,2
"2010",1998,1,UNK,0,1
"2010",1998,2,Total,10,5
"2010",1998,2,0,0,0
"2010",1998,2,1,0,0
"2010",1998,2,2,0,0
"2010",1998,2,3,0,0
"2010",1998,2,4,0,0
"2010",1998,2,5 - 9,0,0
"2010",1998,2,10 - 14,0,0
"2010",1998,2,15 - 19,0,0
"2010",1998,2,20 - 24,1,1
"2010",1998,2,25 - 29,0,0
"2010",1998,2,30 - 34,1,0
"2010",1998,2,35 - 39,1,1
"2010",1998,2,40 - 44,3,0
"2010",1998,2,45 - 49,0,0
"2010",1998,2,50 - 54,0,1
"2010",1998,2,55 - 59,0,1
"2010",1998,2,60 - 64,0,0
"2010",1998,2,65 - 69,0,0
"2010",1998,2,70 - 74,1,0
"2010",1998,2,75 - 79,0,1
"2010",1998,2,80 - 84,0,0
"2010",1998,2,85 - 89,3,0
"2010",1998,2,90 - 94,0,0
"2010",1998,2,95+,0,0
"2010",1998,2,UNK,0,0
"2010",1998,3,Total,28,41
"2010",1998,3,0,0,0
"2010",1998,3,1,0,0
"2010",1998,3,2,0,0
"2010",1998,3,3,0,0
"2010",1998,3,4,0,0
"2010",1998,3,5 - 9,0,0
"2010",1998,3,10 - 14,0,0
"2010",1998,3,15 - 19,1,0
"2010",1998,3,20 - 24,1,0
"2010",1998,3,25 - 29,0,0
"2010",1998,3,30 - 34,0,1
"2010",1998,3,35 - 39,0,0
"2010",1998,3,40 - 44,1,0
"2010",1998,3,45 - 49,1,1
"2010",1998,3,50 - 54,0,0
"2010",1998,3,55 - 59,3,0
"2010",1998,3,60 - 64,3,3
"2010",1998,3,65 - 69,2,4
"2010",1998,3,70 - 74,7,9
"2010",1998,3,75 - 79,5,11
"2010",1998,3,80 - 84,1,11
"2010",1998,3,85 - 89,1,1
"2010",1998,3,90 - 94,2,0
"2010",1998,3,95+,0,0
"2010",1998,3,UNK,0,0
"2010",1998,4,Total,93,88
"2010",1998,4,0,1,0
"2010",1998,4,1,0,0
"2010",1998,4,2,0,0
"2010",1998,4,3,0,0
"2010",1998,4,4,0,0
"2010",1998,4,5 - 9,0,0
"2010",1998,4,10 - 14,0,0
"2010",1998,4,15 - 19,0,2
"2010",1998,4,20 - 24,1,1
"2010",1998,4,25 - 29,0,0
"2010",1998,4,30 - 34,0,1
"2010",1998,4,35 - 39,2,0
"2010",1998,4,40 - 44,0,2
"2010",1998,4,45 - 49,4,2
"2010",1998,4,50 - 54,1,5
"2010",1998,4,55 - 59,3,5
"2010",1998,4,60 - 64,2,5
"2010",1998,4,65 - 69,8,9
"2010",1998,4,70 - 74,13,10
"2010",1998,4,75 - 79,15,16
"2010",1998,4,80 - 84,19,12
"2010",1998,4,85 - 89,14,8
"2010",1998,4,90 - 94,5,7
"2010",1998,4,95+,5,2
"2010",1998,4,UNK,0,1
"2010",1998,5,Total,10,9
"2010",1998,5,0,0,0
"2010",1998,5,1,0,0
"2010",1998,5,2,0,0
"2010",1998,5,3,0,0
"2010",1998,5,4,0,0
"2010",1998,5,5 - 9,0,0
"2010",1998,5,10 - 14,0,0
"2010",1998,5,15 - 19,0,0
"2010",1998,5,20 - 24,0,0
"2010",1998,5,25 - 29,1,0
"2010",1998,5,30 - 34,0,2
"2010",1998,5,35 - 39,0,1
"2010",1998,5,40 - 44,0,0
"2010",1998,5,45 - 49,0,1
"2010",1998,5,50 - 54,0,0
"2010",1998,5,55 - 59,0,0
"2010",1998,5,60 - 64,0,0
"2010",1998,5,65 - 69,0,0
"2010",1998,5,70 - 74,0,0
"2010",1998,5,75 - 79,1,0
"2010",1998,5,80 - 84,1,2
"2010",1998,5,85 - 89,1,1
"2010",1998,5,90 - 94,4,2
"2010",1998,5,95+,2,0
"2010",1998,5,UNK,0,0
"2010",1998,6,Total,2,3
"2010",1998,6,0,0,0
"2010",1998,6,1,0,0
"2010",1998,6,2,0,0
"2010",1998,6,3,0,0
"2010",1998,6,4,0,0
"2010",1998,6,5 - 9,0,0
"2010",1998,6,10 - 14,0,0
"2010",1998,6,15 - 19,0,0
"2010",1998,6,20 - 24,0,0
"2010",1998,6,25 - 29,0,0
"2010",1998,6,30 - 34,0,0
"2010",1998,6,35 - 39,0,0
"2010",1998,6,40 - 44,0,0
"2010",1998,6,45 - 49,0,0
"2010",1998,6,50 - 54,1,1
"2010",1998,6,55 - 59,0,0
"2010",1998,6,60 - 64,0,0
"2010",1998,6,65 - 69,0,1
"2010",1998,6,70 - 74,1,1
"2010",1998,6,75 - 79,0,0
"2010",1998,6,80 - 84,0,0
"2010",1998,6,85 - 89,0,0
"2010",1998,6,90 - 94,0,0
"2010",1998,6,95+,0,0
"2010",1998,6,UNK,0,0
"2010",1998,7,Total,2,12
"2010",1998,7,0,0,0
"2010",1998,7,1,0,0
"2010",1998,7,2,0,0
"2010",1998,7,3,0,0
"2010",1998,7,4,0,0
"2010",1998,7,5 - 9,0,1
"2010",1998,7,10 - 14,0,0
"2010",1998,7,15 - 19,0,0
"2010",1998,7,20 - 24,0,0
"2010",1998,7,25 - 29,0,2
"2010",1998,7,30 - 34,0,0
"2010",1998,7,35 - 39,0,1
"2010",1998,7,40 - 44,0,1
"2010",1998,7,45 - 49,0,1
"2010",1998,7,50 - 54,0,0
"2010",1998,7,55 - 59,1,0
"2010",1998,7,60 - 64,0,0
"2010",1998,7,65 - 69,0,1
"2010",1998,7,70 - 74,1,1
"2010",1998,7,75 - 79,0,0
"2010",1998,7,80 - 84,0,2
"2010",1998,7,85 - 89,0,2
"2010",1998,7,90 - 94,0,0
"2010",1998,7,95+,0,0
"2010",1998,7,UNK,0,0
"2010",1998,8,Total,38,19
"2010",1998,8,0,0,0
"2010",1998,8,1,0,0
"2010",1998,8,2,0,0
"2010",1998,8,3,0,0
