"","Year","Cause","Age","Female","Male"
"2440",1999,1,Total,4488,5521
"2440",1999,1,0,150,172
"2440",1999,1,1,14,17
"2440",1999,1,2,6,10
"2440",1999,1,3,5,10
"2440",1999,1,4,4,5
"2440",1999,1,5 - 9,18,21
"2440",1999,1,10 - 14,22,18
"2440",1999,1,15 - 19,42,60
"2440",1999,1,20 - 24,62,101
"2440",1999,1,25 - 29,80,127
"2440",1999,1,30 - 34,77,164
"2440",1999,1,35 - 39,117,205
"2440",1999,1,40 - 44,157,249
"2440",1999,1,45 - 49,166,289
"2440",1999,1,50 - 54,221,349
"2440",1999,1,55 - 59,286,411
"2440",1999,1,60 - 64,366,480
"2440",1999,1,65 - 69,408,506
"2440",1999,1,70 - 74,474,590
"2440",1999,1,75 - 79,495,647
"2440",1999,1,80 - 84,500,534
"2440",1999,1,85 - 89,447,338
"2440",1999,1,90 - 94,244,160
"2440",1999,1,95+,123,51
"2440",1999,1,UNK,4,7
"2440",1999,2,Total,252,448
"2440",1999,2,0,9,9
"2440",1999,2,1,2,7
"2440",1999,2,2,3,0
"2440",1999,2,3,2,1
"2440",1999,2,4,0,1
"2440",1999,2,5 - 9,6,1
"2440",1999,2,10 - 14,4,0
"2440",1999,2,15 - 19,9,3
"2440",1999,2,20 - 24,31,17
"2440",1999,2,25 - 29,26,33
"2440",1999,2,30 - 34,26,52
"2440",1999,2,35 - 39,29,75
"2440",1999,2,40 - 44,21,66
"2440",1999,2,45 - 49,17,43
"2440",1999,2,50 - 54,14,36
"2440",1999,2,55 - 59,9,25
"2440",1999,2,60 - 64,6,12
"2440",1999,2,65 - 69,6,19
"2440",1999,2,70 - 74,10,12
"2440",1999,2,75 - 79,5,9
"2440",1999,2,80 - 84,7,17
"2440",1999,2,85 - 89,8,6
"2440",1999,2,90 - 94,1,3
"2440",1999,2,95+,0,0
"2440",1999,2,UNK,1,1
"2440",1999,3,Total,613,702
"2440",1999,3,0,2,1
"2440",1999,3,1,0,1
"2440",1999,3,2,1,0
"2440",1999,3,3,0,2
"2440",1999,3,4,1,1
"2440",1999,3,5 - 9,2,3
"2440",1999,3,10 - 14,3,1
"2440",1999,3,15 - 19,1,6
"2440",1999,3,20 - 24,3,3
"2440",1999,3,25 - 29,6,5
"2440",1999,3,30 - 34,14,9
"2440",1999,3,35 - 39,20,12
"2440",1999,3,40 - 44,45,24
"2440",1999,3,45 - 49,45,27
"2440",1999,3,50 - 54,45,39
"2440",1999,3,55 - 59,68,48
"2440",1999,3,60 - 64,60,72
"2440",1999,3,65 - 69,60,77
"2440",1999,3,70 - 74,62,85
"2440",1999,3,75 - 79,74,113
"2440",1999,3,80 - 84,49,97
"2440",1999,3,85 - 89,29,49
"2440",1999,3,90 - 94,14,22
"2440",1999,3,95+,8,4
"2440",1999,3,UNK,1,1
"2440",1999,4,Total,1855,2009
"2440",1999,4,0,2,0
"2440",1999,4,1,2,3
"2440",1999,4,2,0,0
"2440",1999,4,3,0,0
"2440",1999,4,4,0,0
"2440",1999,4,5 - 9,4,1
"2440",1999,4,10 - 14,3,3
"2440",1999,4,15 - 19,4,3
"2440",1999,4,20 - 24,5,6
"2440",1999,4,25 - 29,6,10
"2440",1999,4,30 - 34,7,13
"2440",1999,4,35 - 39,21,32
"2440",1999,4,40 - 44,33,55
"2440",1999,4,45 - 49,50,80
"2440",1999,4,50 - 54,80,134
"2440",1999,4,55 - 59,100,165
"2440",1999,4,60 - 64,158,208
"2440",1999,4,65 - 69,192,232
"2440",1999,4,70 - 74,234,270
"2440",1999,4,75 - 79,250,300
"2440",1999,4,80 - 84,281,235
"2440",1999,4,85 - 89,237,162
"2440",1999,4,90 - 94,131,69
"2440",1999,4,95+,54,27
"2440",1999,4,UNK,1,1
"2440",1999,5,Total,98,91
"2440",1999,5,0,1,3
"2440",1999,5,1,0,2
"2440",1999,5,2,0,0
"2440",1999,5,3,0,0
"2440",1999,5,4,0,0
"2440",1999,5,5 - 9,0,0
"2440",1999,5,10 - 14,1,0
"2440",1999,5,15 - 19,2,1
"2440",1999,5,20 - 24,1,1
"2440",1999,5,25 - 29,0,3
"2440",1999,5,30 - 34,0,2
"2440",1999,5,35 - 39,1,1
"2440",1999,5,40 - 44,0,4
"2440",1999,5,45 - 49,2,4
"2440",1999,5,50 - 54,1,3
"2440",1999,5,55 - 59,1,5
"2440",1999,5,60 - 64,0,2
"2440",1999,5,65 - 69,2,5
"2440",1999,5,70 - 74,6,5
"2440",1999,5,75 - 79,8,11
"2440",1999,5,80 - 84,20,12
"2440",1999,5,85 - 89,21,15
"2440",1999,5,90 - 94,16,8
"2440",1999,5,95+,15,3
"2440",1999,5,UNK,0,1
"2440",1999,6,Total,8,29
"2440",1999,6,0,0,0
"2440",1999,6,1,0,0
"2440",1999,6,2,0,0
"2440",1999,6,3,0,0
"2440",1999,6,4,0,0
"2440",1999,6,5 - 9,0,0
"2440",1999,6,10 - 14,0,0
"2440",1999,6,15 - 19,0,0
"2440",1999,6,20 - 24,0,0
