"","Year","Cause","Age","Female","Male"
"2140",1997,1,Total,6007,8237
"2140",1997,1,0,484,624
"2140",1997,1,1,41,60
"2140",1997,1,2,15,15
"2140",1997,1,3,15,17
"2140",1997,1,4,7,13
"2140",1997,1,5 - 9,39,61
"2140",1997,1,10 - 14,51,72
"2140",1997,1,15 - 19,69,168
"2140",1997,1,20 - 24,68,215
"2140",1997,1,25 - 29,75,252
"2140",1997,1,30 - 34,104,266
"2140",1997,1,35 - 39,132,288
"2140",1997,1,40 - 44,159,282
"2140",1997,1,45 - 49,181,337
"2140",1997,1,50 - 54,196,379
"2140",1997,1,55 - 59,277,382
"2140",1997,1,60 - 64,370,519
"2140",1997,1,65 - 69,458,672
"2140",1997,1,70 - 74,537,780
"2140",1997,1,75 - 79,710,829
"2140",1997,1,80 - 84,710,810
"2140",1997,1,85 - 89,707,666
"2140",1997,1,90 - 94,465,369
"2140",1997,1,95+,131,130
"2140",1997,1,UNK,6,31
"2140",1997,2,Total,170,336
"2140",1997,2,0,29,22
"2140",1997,2,1,5,8
"2140",1997,2,2,3,0
"2140",1997,2,3,1,2
"2140",1997,2,4,1,0
"2140",1997,2,5 - 9,1,1
"2140",1997,2,10 - 14,0,3
"2140",1997,2,15 - 19,2,3
"2140",1997,2,20 - 24,3,16
"2140",1997,2,25 - 29,8,28
"2140",1997,2,30 - 34,8,32
"2140",1997,2,35 - 39,11,41
"2140",1997,2,40 - 44,2,32
"2140",1997,2,45 - 49,3,16
"2140",1997,2,50 - 54,3,21
"2140",1997,2,55 - 59,15,16
"2140",1997,2,60 - 64,9,10
"2140",1997,2,65 - 69,11,14
"2140",1997,2,70 - 74,8,19
"2140",1997,2,75 - 79,7,15
"2140",1997,2,80 - 84,17,18
"2140",1997,2,85 - 89,13,15
"2140",1997,2,90 - 94,7,4
"2140",1997,2,95+,3,0
"2140",1997,2,UNK,0,0
"2140",1997,3,Total,1333,1523
"2140",1997,3,0,1,0
"2140",1997,3,1,0,2
"2140",1997,3,2,1,0
"2140",1997,3,3,1,4
"2140",1997,3,4,2,2
"2140",1997,3,5 - 9,8,21
"2140",1997,3,10 - 14,12,6
"2140",1997,3,15 - 19,13,19
"2140",1997,3,20 - 24,12,17
"2140",1997,3,25 - 29,17,16
"2140",1997,3,30 - 34,23,20
"2140",1997,3,35 - 39,47,30
"2140",1997,3,40 - 44,69,39
"2140",1997,3,45 - 49,69,60
"2140",1997,3,50 - 54,87,80
"2140",1997,3,55 - 59,111,94
"2140",1997,3,60 - 64,123,148
"2140",1997,3,65 - 69,135,184
"2140",1997,3,70 - 74,151,213
"2140",1997,3,75 - 79,157,193
"2140",1997,3,80 - 84,137,178
"2140",1997,3,85 - 89,106,130
"2140",1997,3,90 - 94,40,57
"2140",1997,3,95+,10,10
"2140",1997,3,UNK,1,0
"2140",1997,4,Total,1814,2273
"2140",1997,4,0,6,7
"2140",1997,4,1,2,1
"2140",1997,4,2,1,0
"2140",1997,4,3,1,0
"2140",1997,4,4,0,1
"2140",1997,4,5 - 9,2,3
"2140",1997,4,10 - 14,1,1
"2140",1997,4,15 - 19,5,8
"2140",1997,4,20 - 24,6,10
"2140",1997,4,25 - 29,7,12
"2140",1997,4,30 - 34,18,30
"2140",1997,4,35 - 39,21,29
"2140",1997,4,40 - 44,27,44
"2140",1997,4,45 - 49,24,60
"2140",1997,4,50 - 54,40,115
"2140",1997,4,55 - 59,64,118
