"","Year","Cause","Age","Female","Male"
"2060",2000,1,Total,9409,10759
"2060",2000,1,0,696,764
"2060",2000,1,1,185,186
"2060",2000,1,2,54,65
"2060",2000,1,3,37,27
"2060",2000,1,4,32,27
"2060",2000,1,5 - 9,69,122
"2060",2000,1,10 - 14,102,110
"2060",2000,1,15 - 19,189,292
"2060",2000,1,20 - 24,192,385
"2060",2000,1,25 - 29,192,332
"2060",2000,1,30 - 34,215,339
"2060",2000,1,35 - 39,280,431
"2060",2000,1,40 - 44,317,512
"2060",2000,1,45 - 49,382,561
"2060",2000,1,50 - 54,480,605
"2060",2000,1,55 - 59,514,629
"2060",2000,1,60 - 64,553,676
"2060",2000,1,65 - 69,830,865
"2060",2000,1,70 - 74,1033,1019
"2060",2000,1,75 - 79,913,878
"2060",2000,1,80 - 84,843,683
"2060",2000,1,85 - 89,585,486
"2060",2000,1,90 - 94,295,206
"2060",2000,1,95+,126,58
"2060",2000,1,UNK,295,501
"2060",2000,2,Total,431,530
"2060",2000,2,0,74,88
"2060",2000,2,1,36,34
"2060",2000,2,2,5,7
"2060",2000,2,3,2,1
"2060",2000,2,4,5,2
"2060",2000,2,5 - 9,5,8
"2060",2000,2,10 - 14,5,2
"2060",2000,2,15 - 19,10,13
"2060",2000,2,20 - 24,22,13
"2060",2000,2,25 - 29,16,18
"2060",2000,2,30 - 34,6,15
"2060",2000,2,35 - 39,17,23
"2060",2000,2,40 - 44,13,24
"2060",2000,2,45 - 49,14,28
"2060",2000,2,50 - 54,14,30
"2060",2000,2,55 - 59,18,21
"2060",2000,2,60 - 64,16,24
"2060",2000,2,65 - 69,22,46
"2060",2000,2,70 - 74,32,33
"2060",2000,2,75 - 79,44,33
"2060",2000,2,80 - 84,18,22
"2060",2000,2,85 - 89,16,23
"2060",2000,2,90 - 94,2,5
"2060",2000,2,95+,6,1
"2060",2000,2,UNK,13,16
"2060",2000,3,Total,693,413
"2060",2000,3,0,0,0
"2060",2000,3,1,2,0
"2060",2000,3,2,1,0
"2060",2000,3,3,0,0
"2060",2000,3,4,1,2
"2060",2000,3,5 - 9,4,5
"2060",2000,3,10 - 14,4,3
"2060",2000,3,15 - 19,5,8
"2060",2000,3,20 - 24,5,4
"2060",2000,3,25 - 29,7,6
"2060",2000,3,30 - 34,21,13
"2060",2000,3,35 - 39,32,12
"2060",2000,3,40 - 44,36,11
"2060",2000,3,45 - 49,67,19
"2060",2000,3,50 - 54,72,21
"2060",2000,3,55 - 59,80,40
"2060",2000,3,60 - 64,66,38
"2060",2000,3,65 - 69,79,53
"2060",2000,3,70 - 74,86,56
"2060",2000,3,75 - 79,55,59
"2060",2000,3,80 - 84,33,39
"2060",2000,3,85 - 89,21,13
"2060",2000,3,90 - 94,7,8
"2060",2000,3,95+,0,0
"2060",2000,3,UNK,9,3
"2060",2000,4,Total,854,751
"2060",2000,4,0,10,13
"2060",2000,4,1,2,6
