"","Year","Cause","Age","Female","Male"
"2090",2000,1,Total,0,0
"2090",2000,1,0,751,985
"2090",2000,1,1,55,57
"2090",2000,1,2,35,33
"2090",2000,1,3,24,41
"2090",2000,1,4,16,39
"2090",2000,1,5 - 9,104,150
"2090",2000,1,10 - 14,139,190
"2090",2000,1,15 - 19,336,712
"2090",2000,1,20 - 24,359,958
"2090",2000,1,25 - 29,360,860
"2090",2000,1,30 - 34,522,1120
"2090",2000,1,35 - 39,939,1740
"2090",2000,1,40 - 44,1456,2432
"2090",2000,1,45 - 49,2009,3205
"2090",2000,1,50 - 54,2993,4482
"2090",2000,1,55 - 59,3576,5762
"2090",2000,1,60 - 64,4599,7606
"2090",2000,1,65 - 69,6791,11085
"2090",2000,1,70 - 74,10334,15072
"2090",2000,1,75 - 79,14944,17941
"2090",2000,1,80 - 84,17258,16317
"2090",2000,1,85 - 89,38682,20926
"2090",2000,1,90 - 94,0,0
"2090",2000,1,95+,0,0
"2090",2000,1,UNK,2,5
"2090",2000,2,Total,0,0
"2090",2000,2,0,10,12
"2090",2000,2,1,4,2
"2090",2000,2,2,1,0
"2090",2000,2,3,1,4
"2090",2000,2,4,0,0
"2090",2000,2,5 - 9,8,4
"2090",2000,2,10 - 14,5,1
"2090",2000,2,15 - 19,7,6
"2090",2000,2,20 - 24,7,4
"2090",2000,2,25 - 29,14,18
"2090",2000,2,30 - 34,20,55
"2090",2000,2,35 - 39,36,108
"2090",2000,2,40 - 44,31,139
"2090",2000,2,45 - 49,35,136
"2090",2000,2,50 - 54,45,128
"2090",2000,2,55 - 59,54,94
"2090",2000,2,60 - 64,72,82
"2090",2000,2,65 - 69,80,132
"2090",2000,2,70 - 74,153,176
"2090",2000,2,75 - 79,176,198
"2090",2000,2,80 - 84,228,179
"2090",2000,2,85 - 89,396,251
"2090",2000,2,90 - 94,0,0
"2090",2000,2,95+,0,0
"2090",2000,2,UNK,0,0
"2090",2000,3,Total,0,0
"2090",2000,3,0,11,8
"2090",2000,3,1,3,1
"2090",2000,3,2,7,7
"2090",2000,3,3,7,5
"2090",2000,3,4,2,5
"2090",2000,3,5 - 9,22,36
"2090",2000,3,10 - 14,18,27
"2090",2000,3,15 - 19,44,44
"2090",2000,3,20 - 24,41,80
"2090",2000,3,25 - 29,73,73
"2090",2000,3,30 - 34,158,119
"2090",2000,3,35 - 39,379,235
"2090",2000,3,40 - 44,707,516
"2090",2000,3,45 - 49,1076,862
"2090",2000,3,50 - 54,1757,1692
"2090",2000,3,55 - 59,2092,2402
"2090",2000,3,60 - 64,2523,3368
"2090",2000,3,65 - 69,3265,4546
"2090",2000,3,70 - 74,4212,5939
"2090",2000,3,75 - 79,4770,5936
"2090",2000,3,80 - 84,3951,4344
"2090",2000,3,85 - 89,4897,3849
"2090",2000,3,90 - 94,0,0
"2090",2000,3,95+,0,0
"2090",2000,3,UNK,0,2
"2090",2000,4,Total,0,0
"2090",2000,4,0,14,10
"2090",2000,4,1,4,4
"2090",2000,4,2,0,3
"2090",2000,4,3,1,1
"2090",2000,4,4,1,2
"2090",2000,4,5 - 9,3,5
"2090",2000,4,10 - 14,9,5
"2090",2000,4,15 - 19,14,18
"2090",2000,4,20 - 24,25,34
"2090",2000,4,25 - 29,25,49
"2090",2000,4,30 - 34,47,75
"2090",2000,4,35 - 39,88,226
"2090",2000,4,40 - 44,172,447
"2090",2000,4,45 - 49,255,778
"2090",2000,4,50 - 54,426,1225
"2090",2000,4,55 - 59,599,1743
"2090",2000,4,60 - 64,947,2352
"2090",2000,4,65 - 69,1706,3677
"2090",2000,4,70 - 74,3103,5172
"2090",2000,4,75 - 79,5399,6712
"2090",2000,4,80 - 84,7311,6513
"2090",2000,4,85 - 89,18196,9029
"2090",2000,4,90 - 94,0,0
"2090",2000,4,95+,0,0
"2090",2000,4,UNK,1,0
"2090",2000,5,Total,0,0
"2090",2000,5,0,71,97
"2090",2000,5,1,1,4
"2090",2000,5,2,2,2
"2090",2000,5,3,2,0
"2090",2000,5,4,0,2
"2090",2000,5,5 - 9,3,3
"2090",2000,5,10 - 14,6,5
"2090",2000,5,15 - 19,15,18
"2090",2000,5,20 - 24,13,48
"2090",2000,5,25 - 29,16,45
"2090",2000,5,30 - 34,14,48
"2090",2000,5,35 - 39,24,82
"2090",2000,5,40 - 44,29,89
"2090",2000,5,45 - 49,43,98
"2090",2000,5,50 - 54,36,86
"2090",2000,5,55 - 59,26,81
"2090",2000,5,60 - 64,38,80
"2090",2000,5,65 - 69,62,99
"2090",2000,5,70 - 74,67,93
"2090",2000,5,75 - 79,83,100
"2090",2000,5,80 - 84,117,110
"2090",2000,5,85 - 89,676,202
"2090",2000,5,90 - 94,0,0
"2090",2000,5,95+,0,0
"2090",2000,5,UNK,1,0
"2090",2000,6,Total,0,0
"2090",2000,6,0,0,0
"2090",2000,6,1,0,0
"2090",2000,6,2,0,0
"2090",2000,6,3,0,0
"2090",2000,6,4,0,0
"2090",2000,6,5 - 9,1,0
"2090",2000,6,10 - 14,1,0
"2090",2000,6,15 - 19,4,2
"2090",2000,6,20 - 24,6,3
"2090",2000,6,25 - 29,5,9
"2090",2000,6,30 - 34,8,20
"2090",2000,6,35 - 39,11,41
"2090",2000,6,40 - 44,19,51
"2090",2000,6,45 - 49,25,62
"2090",2000,6,50 - 54,29,65
"2090",2000,6,55 - 59,29,68
"2090",2000,6,60 - 64,47,79
"2090",2000,6,65 - 69,52,137
"2090",2000,6,70 - 74,117,184
"2090",2000,6,75 - 79,324,342
"2090",2000,6,80 - 84,559,397
