"","Year","Cause","Age","Female","Male"
"2290",2000,1,Total,7575,8200
"2290",2000,1,0,207,232
"2290",2000,1,1,95,125
"2290",2000,1,2,14,18
"2290",2000,1,3,20,15
"2290",2000,1,4,12,12
"2290",2000,1,5 - 9,28,41
"2290",2000,1,10 - 14,25,39
"2290",2000,1,15 - 19,48,96
"2290",2000,1,20 - 24,61,159
"2290",2000,1,25 - 29,139,200
"2290",2000,1,30 - 34,172,242
"2290",2000,1,35 - 39,200,251
"2290",2000,1,40 - 44,201,288
"2290",2000,1,45 - 49,215,275
"2290",2000,1,50 - 54,233,325
"2290",2000,1,55 - 59,285,404
"2290",2000,1,60 - 64,430,529
"2290",2000,1,65 - 69,574,785
"2290",2000,1,70 - 74,725,939
"2290",2000,1,75 - 79,896,1028
"2290",2000,1,80 - 84,983,883
"2290",2000,1,85 - 89,974,801
"2290",2000,1,90 - 94,621,338
"2290",2000,1,95+,416,174
"2290",2000,1,UNK,1,1
"2290",2000,2,Total,312,441
"2290",2000,2,0,3,1
"2290",2000,2,1,9,12
"2290",2000,2,2,3,2
"2290",2000,2,3,1,3
"2290",2000,2,4,2,0
"2290",2000,2,5 - 9,1,7
"2290",2000,2,10 - 14,2,1
"2290",2000,2,15 - 19,4,1
"2290",2000,2,20 - 24,14,12
"2290",2000,2,25 - 29,39,37
"2290",2000,2,30 - 34,39,72
"2290",2000,2,35 - 39,41,54
"2290",2000,2,40 - 44,22,44
"2290",2000,2,45 - 49,12,46
"2290",2000,2,50 - 54,15,31
"2290",2000,2,55 - 59,9,14
"2290",2000,2,60 - 64,9,22
"2290",2000,2,65 - 69,8,15
"2290",2000,2,70 - 74,9,17
"2290",2000,2,75 - 79,12,16
"2290",2000,2,80 - 84,18,14
"2290",2000,2,85 - 89,22,12
"2290",2000,2,90 - 94,8,6
"2290",2000,2,95+,10,2
"2290",2000,2,UNK,0,0
"2290",2000,3,Total,1215,1608
"2290",2000,3,0,1,1
"2290",2000,3,1,2,2
"2290",2000,3,2,0,1
"2290",2000,3,3,5,2
"2290",2000,3,4,1,2
"2290",2000,3,5 - 9,6,4
"2290",2000,3,10 - 14,4,5
"2290",2000,3,15 - 19,1,8
"2290",2000,3,20 - 24,6,8
"2290",2000,3,25 - 29,21,4
"2290",2000,3,30 - 34,26,21
"2290",2000,3,35 - 39,29,19
"2290",2000,3,40 - 44,64,39
"2290",2000,3,45 - 49,69,58
"2290",2000,3,50 - 54,71,68
"2290",2000,3,55 - 59,85,98
"2290",2000,3,60 - 64,104,142
"2290",2000,3,65 - 69,139,210
"2290",2000,3,70 - 74,148,259
"2290",2000,3,75 - 79,145,239
"2290",2000,3,80 - 84,125,198
"2290",2000,3,85 - 89,107,143
"2290",2000,3,90 - 94,39,51
"2290",2000,3,95+,17,26
"2290",2000,3,UNK,0,0
"2290",2000,4,Total,2687,2259
"2290",2000,4,0,0,0
"2290",2000,4,1,1,0
"2290",2000,4,2,0,0
"2290",2000,4,3,0,0
"2290",2000,4,4,2,0
"2290",2000,4,5 - 9,2,3
"2290",2000,4,10 - 14,2,4
"2290",2000,4,15 - 19,3,7
"2290",2000,4,20 - 24,3,6
"2290",2000,4,25 - 29,11,12
"2290",2000,4,30 - 34,19,9
"2290",2000,4,35 - 39,27,26
"2290",2000,4,40 - 44,33,36
"2290",2000,4,45 - 49,44,37
"2290",2000,4,50 - 54,52,73
"2290",2000,4,55 - 59,68,113
"2290",2000,4,60 - 64,121,143
"2290",2000,4,65 - 69,201,239
"2290",2000,4,70 - 74,261,304
"2290",2000,4,75 - 79,376,381
"2290",2000,4,80 - 84,457,335
"2290",2000,4,85 - 89,467,322
"2290",2000,4,90 - 94,320,142
"2290",2000,4,95+,217,66
"2290",2000,4,UNK,0,1
"2290",2000,5,Total,691,1079
"2290",2000,5,0,5,4
"2290",2000,5,1,7,17
"2290",2000,5,2,0,1
"2290",2000,5,3,0,1
"2290",2000,5,4,1,5
"2290",2000,5,5 - 9,2,3
"2290",2000,5,10 - 14,3,8
"2290",2000,5,15 - 19,13,47
"2290",2000,5,20 - 24,14,69
"2290",2000,5,25 - 29,25,75
"2290",2000,5,30 - 34,23,68
"2290",2000,5,35 - 39,24,70
"2290",2000,5,40 - 44,20,59
"2290",2000,5,45 - 49,23,54
"2290",2000,5,50 - 54,21,41
"2290",2000,5,55 - 59,34,59
"2290",2000,5,60 - 64,36,58
"2290",2000,5,65 - 69,34,60
"2290",2000,5,70 - 74,48,77
"2290",2000,5,75 - 79,63,86
"2290",2000,5,80 - 84,64,65
"2290",2000,5,85 - 89,81,88
"2290",2000,5,90 - 94,76,33
"2290",2000,5,95+,74,31
"2290",2000,5,UNK,0,0
"2290",2000,6,Total,26,13
"2290",2000,6,0,0,0
"2290",2000,6,1,0,0
