"","Year","Cause","Age","Female","Male"
"2180",1997,1,Total,22732,29322
"2180",1997,1,0,2367,3096
"2180",1997,1,1,660,731
"2180",1997,1,2,271,319
"2180",1997,1,3,148,163
"2180",1997,1,4,100,122
"2180",1997,1,5 - 9,293,398
"2180",1997,1,10 - 14,327,469
"2180",1997,1,15 - 19,502,877
"2180",1997,1,20 - 24,470,1166
"2180",1997,1,25 - 29,459,1221
"2180",1997,1,30 - 34,476,1229
"2180",1997,1,35 - 39,552,1174
"2180",1997,1,40 - 44,629,1137
"2180",1997,1,45 - 49,717,1163
"2180",1997,1,50 - 54,851,1285
"2180",1997,1,55 - 59,1010,1349
"2180",1997,1,60 - 64,1263,1672
"2180",1997,1,65 - 69,1525,1916
"2180",1997,1,70 - 74,1648,2068
"2180",1997,1,75 - 79,1876,2242
"2180",1997,1,80 - 84,2222,2277
"2180",1997,1,85 - 89,2058,1794
"2180",1997,1,90 - 94,1344,951
"2180",1997,1,95+,910,437
"2180",1997,1,UNK,54,66
"2180",1997,2,Total,1431,2006
"2180",1997,2,0,261,321
"2180",1997,2,1,159,186
"2180",1997,2,2,45,59
"2180",1997,2,3,21,23
"2180",1997,2,4,12,14
"2180",1997,2,5 - 9,28,44
"2180",1997,2,10 - 14,33,41
"2180",1997,2,15 - 19,47,52
"2180",1997,2,20 - 24,47,80
"2180",1997,2,25 - 29,43,112
"2180",1997,2,30 - 34,52,116
"2180",1997,2,35 - 39,45,100
"2180",1997,2,40 - 44,43,97
"2180",1997,2,45 - 49,42,92
"2180",1997,2,50 - 54,49,86
"2180",1997,2,55 - 59,49,67
"2180",1997,2,60 - 64,52,82
"2180",1997,2,65 - 69,58,85
"2180",1997,2,70 - 74,70,94
"2180",1997,2,75 - 79,82,82
"2180",1997,2,80 - 84,82,74
"2180",1997,2,85 - 89,60,64
"2180",1997,2,90 - 94,36,28
"2180",1997,2,95+,13,5
"2180",1997,2,UNK,2,2
"2180",1997,3,Total,3465,3031
"2180",1997,3,0,5,5
"2180",1997,3,1,4,8
"2180",1997,3,2,6,9
"2180",1997,3,3,6,7
"2180",1997,3,4,5,10
"2180",1997,3,5 - 9,27,29
"2180",1997,3,10 - 14,37,44
"2180",1997,3,15 - 19,36,41
"2180",1997,3,20 - 24,54,37
"2180",1997,3,25 - 29,47,49
"2180",1997,3,30 - 34,78,60
"2180",1997,3,35 - 39,136,75
"2180",1997,3,40 - 44,163,85
"2180",1997,3,45 - 49,209,122
"2180",1997,3,50 - 54,238,149
"2180",1997,3,55 - 59,289,201
"2180",1997,3,60 - 64,362,291
"2180",1997,3,65 - 69,376,339
"2180",1997,3,70 - 74,372,388
"2180",1997,3,75 - 79,325,379
"2180",1997,3,80 - 84,304,360
"2180",1997,3,85 - 89,246,231
"2180",1997,3,90 - 94,99,78
"2180",1997,3,95+,37,29
"2180",1997,3,UNK,4,5
"2180",1997,4,Total,5095,5425
"2180",1997,4,0,39,48
"2180",1997,4,1,14,10
"2180",1997,4,2,10,6
"2180",1997,4,3,4,6
"2180",1997,4,4,4,3
"2180",1997,4,5 - 9,15,19
"2180",1997,4,10 - 14,30,17
"2180",1997,4,15 - 19,38,52
"2180",1997,4,20 - 24,56,85
"2180",1997,4,25 - 29,69,78
"2180",1997,4,30 - 34,62,110
"2180",1997,4,35 - 39,61,129
"2180",1997,4,40 - 44,122,160
"2180",1997,4,45 - 49,164,190
"2180",1997,4,50 - 54,201,250
"2180",1997,4,55 - 59,229,295
"2180",1997,4,60 - 64,249,402
"2180",1997,4,65 - 69,390,534
"2180",1997,4,70 - 74,457,539
"2180",1997,4,75 - 79,602,690
"2180",1997,4,80 - 84,792,737
"2180",1997,4,85 - 89,703,590
"2180",1997,4,90 - 94,467,330
"2180",1997,4,95+,301,136
"2180",1997,4,UNK,16,9
"2180",1997,5,Total,3481,3680
"2180",1997,5,0,367,443
"2180",1997,5,1,163,157
"2180",1997,5,2,54,69
"2180",1997,5,3,26,32
"2180",1997,5,4,22,25
"2180",1997,5,5 - 9,50,60
"2180",1997,5,10 - 14,43,52
"2180",1997,5,15 - 19,36,58
"2180",1997,5,20 - 24,55,70
"2180",1997,5,25 - 29,56,73
"2180",1997,5,30 - 34,54,93
"2180",1997,5,35 - 39,64,70
"2180",1997,5,40 - 44,68,78
"2180",1997,5,45 - 49,69,109
"2180",1997,5,50 - 54,90,109
"2180",1997,5,55 - 59,111,154
"2180",1997,5,60 - 64,132,211
"2180",1997,5,65 - 69,184,221
"2180",1997,5,70 - 74,242,285
"2180",1997,5,75 - 79,252,327
"2180",1997,5,80 - 84,364,357
"2180",1997,5,85 - 89,380,311
"2180",1997,5,90 - 94,320,194
"2180",1997,5,95+,273,112
"2180",1997,5,UNK,6,10
"2180",1997,6,Total,27,194
"2180",1997,6,0,0,0
"2180",1997,6,1,0,1
"2180",1997,6,2,0,0
