"","Year","Cause","Age","Female","Male"
"2380",1999,1,Total,12527,16440
"2380",1999,1,0,302,328
"2380",1999,1,1,10,16
"2380",1999,1,2,8,12
"2380",1999,1,3,5,5
"2380",1999,1,4,6,6
"2380",1999,1,5 - 9,32,35
"2380",1999,1,10 - 14,21,47
"2380",1999,1,15 - 19,48,226
"2380",1999,1,20 - 24,80,363
"2380",1999,1,25 - 29,92,307
"2380",1999,1,30 - 34,144,397
"2380",1999,1,35 - 39,187,438
"2380",1999,1,40 - 44,229,552
"2380",1999,1,45 - 49,297,651
"2380",1999,1,50 - 54,451,857
"2380",1999,1,55 - 59,490,1021
"2380",1999,1,60 - 64,731,1255
"2380",1999,1,65 - 69,1004,1373
"2380",1999,1,70 - 74,1313,1758
"2380",1999,1,75 - 79,1583,1981
"2380",1999,1,80 - 84,1870,1913
"2380",1999,1,85 - 89,1842,1646
"2380",1999,1,90 - 94,1144,848
"2380",1999,1,95+,637,400
"2380",1999,1,UNK,1,5
"2380",1999,2,Total,604,1051
"2380",1999,2,0,12,22
"2380",1999,2,1,1,1
"2380",1999,2,2,0,0
"2380",1999,2,3,1,1
"2380",1999,2,4,0,0
"2380",1999,2,5 - 9,2,2
"2380",1999,2,10 - 14,2,2
"2380",1999,2,15 - 19,3,3
"2380",1999,2,20 - 24,7,10
"2380",1999,2,25 - 29,21,33
"2380",1999,2,30 - 34,43,89
"2380",1999,2,35 - 39,44,124
"2380",1999,2,40 - 44,31,130
"2380",1999,2,45 - 49,38,84
"2380",1999,2,50 - 54,28,72
"2380",1999,2,55 - 59,21,50
"2380",1999,2,60 - 64,22,52
"2380",1999,2,65 - 69,30,60
"2380",1999,2,70 - 74,46,54
"2380",1999,2,75 - 79,51,67
"2380",1999,2,80 - 84,51,67
"2380",1999,2,85 - 89,73,72
"2380",1999,2,90 - 94,49,42
"2380",1999,2,95+,28,14
"2380",1999,2,UNK,0,0
"2380",1999,3,Total,1971,2766
"2380",1999,3,0,3,1
"2380",1999,3,1,0,0
"2380",1999,3,2,0,3
"2380",1999,3,3,0,0
"2380",1999,3,4,1,0
"2380",1999,3,5 - 9,5,8
"2380",1999,3,10 - 14,3,10
"2380",1999,3,15 - 19,6,8
"2380",1999,3,20 - 24,7,6
"2380",1999,3,25 - 29,8,17
"2380",1999,3,30 - 34,25,22
"2380",1999,3,35 - 39,47,17
"2380",1999,3,40 - 44,68,40
"2380",1999,3,45 - 49,91,88
"2380",1999,3,50 - 54,143,128
"2380",1999,3,55 - 59,133,207
"2380",1999,3,60 - 64,188,270
"2380",1999,3,65 - 69,217,319
"2380",1999,3,70 - 74,232,363
"2380",1999,3,75 - 79,257,436
"2380",1999,3,80 - 84,232,355
"2380",1999,3,85 - 89,176,285
"2380",1999,3,90 - 94,91,133
"2380",1999,3,95+,38,49
"2380",1999,3,UNK,0,1
"2380",1999,4,Total,4192,4673
"2380",1999,4,0,3,7
"2380",1999,4,1,1,2
"2380",1999,4,2,1,0
"2380",1999,4,3,1,0
"2380",1999,4,4,0,0
"2380",1999,4,5 - 9,2,0
"2380",1999,4,10 - 14,2,2
"2380",1999,4,15 - 19,1,2
"2380",1999,4,20 - 24,0,10
"2380",1999,4,25 - 29,10,14
"2380",1999,4,30 - 34,12,17
"2380",1999,4,35 - 39,22,41
"2380",1999,4,40 - 44,31,79
