"","Year","Cause","Age","Female","Male"
"2470",1996,1,Total,41839,58206
"2470",1996,1,0,5083,6830
"2470",1996,1,1,740,829
"2470",1996,1,2,279,359
"2470",1996,1,3,162,220
"2470",1996,1,4,129,178
"2470",1996,1,5 - 9,426,632
"2470",1996,1,10 - 14,414,654
"2470",1996,1,15 - 19,674,2130
"2470",1996,1,20 - 24,677,2665
"2470",1996,1,25 - 29,767,2466
"2470",1996,1,30 - 34,919,2170
"2470",1996,1,35 - 39,1098,2125
"2470",1996,1,40 - 44,1295,2242
"2470",1996,1,45 - 49,1484,2438
"2470",1996,1,50 - 54,1701,2668
"2470",1996,1,55 - 59,2110,3199
"2470",1996,1,60 - 64,2593,3910
"2470",1996,1,65 - 69,3399,4794
"2470",1996,1,70 - 74,3620,4850
"2470",1996,1,75 - 79,4131,4580
"2470",1996,1,80 - 84,4144,3880
"2470",1996,1,85 - 89,3305,2594
"2470",1996,1,90 - 94,1730,1210
"2470",1996,1,95+,927,538
"2470",1996,1,UNK,32,45
"2470",1996,2,Total,2851,4473
"2470",1996,2,0,941,1278
"2470",1996,2,1,243,265
"2470",1996,2,2,67,84
"2470",1996,2,3,33,37
"2470",1996,2,4,25,24
"2470",1996,2,5 - 9,47,71
"2470",1996,2,10 - 14,24,33
"2470",1996,2,15 - 19,26,36
"2470",1996,2,20 - 24,46,74
"2470",1996,2,25 - 29,55,197
"2470",1996,2,30 - 34,64,271
"2470",1996,2,35 - 39,66,234
"2470",1996,2,40 - 44,62,201
"2470",1996,2,45 - 49,64,163
"2470",1996,2,50 - 54,64,134
"2470",1996,2,55 - 59,82,131
"2470",1996,2,60 - 64,118,170
"2470",1996,2,65 - 69,121,189
"2470",1996,2,70 - 74,156,213
"2470",1996,2,75 - 79,154,227
"2470",1996,2,80 - 84,180,217
"2470",1996,2,85 - 89,121,122
"2470",1996,2,90 - 94,53,69
"2470",1996,2,95+,34,22
"2470",1996,2,UNK,5,11
"2470",1996,3,Total,7270,7106
"2470",1996,3,0,18,14
"2470",1996,3,1,11,22
"2470",1996,3,2,11,24
"2470",1996,3,3,17,17
"2470",1996,3,4,17,37
"2470",1996,3,5 - 9,68,104
"2470",1996,3,10 - 14,62,66
"2470",1996,3,15 - 19,74,99
"2470",1996,3,20 - 24,67,87
"2470",1996,3,25 - 29,112,110
"2470",1996,3,30 - 34,217,127
"2470",1996,3,35 - 39,349,179
"2470",1996,3,40 - 44,484,270
"2470",1996,3,45 - 49,529,320
"2470",1996,3,50 - 54,598,437
"2470",1996,3,55 - 59,678,566
"2470",1996,3,60 - 64,721,785
"2470",1996,3,65 - 69,831,981
"2470",1996,3,70 - 74,728,958
"2470",1996,3,75 - 79,711,790
"2470",1996,3,80 - 84,511,612
"2470",1996,3,85 - 89,308,335
"2470",1996,3,90 - 94,109,122
"2470",1996,3,95+,39,44
"2470",1996,3,UNK,0,0
"2470",1996,4,Total,14315,16779
"2470",1996,4,0,20,31
"2470",1996,4,1,13,18
"2470",1996,4,2,5,1
"2470",1996,4,3,1,4
"2470",1996,4,4,6,2
"2470",1996,4,5 - 9,16,21
"2470",1996,4,10 - 14,37,23
"2470",1996,4,15 - 19,43,55
"2470",1996,4,20 - 24,66,86
"2470",1996,4,25 - 29,88,121
"2470",1996,4,30 - 34,151,198
"2470",1996,4,35 - 39,228,320
"2470",1996,4,40 - 44,338,493
"2470",1996,4,45 - 49,457,781
"2470",1996,4,50 - 54,564,967
"2470",1996,4,55 - 59,718,1307
"2470",1996,4,60 - 64,972,1664
"2470",1996,4,65 - 69,1415,2146
"2470",1996,4,70 - 74,1653,2228
"2470",1996,4,75 - 79,2039,2204
"2470",1996,4,80 - 84,2187,1864
"2470",1996,4,85 - 89,1852,1350
"2470",1996,4,90 - 94,953,627
"2470",1996,4,95+,493,267
"2470",1996,4,UNK,0,1
"2470",1996,5,Total,864,900
"2470",1996,5,0,74,83
"2470",1996,5,1,11,14
"2470",1996,5,2,8,12
"2470",1996,5,3,3,4
"2470",1996,5,4,4,5
"2470",1996,5,5 - 9,7,6
"2470",1996,5,10 - 14,6,7
"2470",1996,5,15 - 19,13,15
"2470",1996,5,20 - 24,12,12
"2470",1996,5,25 - 29,14,13
"2470",1996,5,30 - 34,14,20
"2470",1996,5,35 - 39,13,11
"2470",1996,5,40 - 44,13,21
"2470",1996,5,45 - 49,12,27
"2470",1996,5,50 - 54,19,33
"2470",1996,5,55 - 59,21,36
"2470",1996,5,60 - 64,25,50
"2470",1996,5,65 - 69,50,58
"2470",1996,5,70 - 74,56,60
"2470",1996,5,75 - 79,73,101
"2470",1996,5,80 - 84,99,114
"2470",1996,5,85 - 89,113,97
"2470",1996,5,90 - 94,126,54
"2470",1996,5,95+,78,44
"2470",1996,5,UNK,0,3
"2470",1996,6,Total,41,140
"2470",1996,6,0,0,0
"2470",1996,6,1,0,0
"2470",1996,6,2,0,0
"2470",1996,6,3,0,0
"2470",1996,6,4,0,0
"2470",1996,6,5 - 9,0,0
"2470",1996,6,10 - 14,2,1
"2470",1996,6,15 - 19,2,1
"2470",1996,6,20 - 24,0,2
"2470",1996,6,25 - 29,2,3
"2470",1996,6,30 - 34,0,9
"2470",1996,6,35 - 39,2,15
"2470",1996,6,40 - 44,4,14
"2470",1996,6,45 - 49,0,20
"2470",1996,6,50 - 54,1,15
"2470",1996,6,55 - 59,1,19
"2470",1996,6,60 - 64,2,11
"2470",1996,6,65 - 69,2,12
"2470",1996,6,70 - 74,3,6
"2470",1996,6,75 - 79,10,6
"2470",1996,6,80 - 84,4,5
"2470",1996,6,85 - 89,4,1
"2470",1996,6,90 - 94,1,0
"2470",1996,6,95+,1,0
"2470",1996,6,UNK,0,0
"2470",1996,7,Total,869,1089
"2470",1996,7,0,119,153
"2470",1996,7,1,42,44
"2470",1996,7,2,17,24
"2470",1996,7,3,12,25
"2470",1996,7,4,11,19
