"","Year","Cause","Age","Female","Male"
"2430",1995,1,Total,697,836
"2430",1995,1,0,67,73
"2430",1995,1,1,8,18
"2430",1995,1,2,4,3
"2430",1995,1,3,2,4
"2430",1995,1,4,0,1
"2430",1995,1,5 - 9,10,7
"2430",1995,1,10 - 14,4,10
"2430",1995,1,15 - 19,12,15
"2430",1995,1,20 - 24,22,31
"2430",1995,1,25 - 29,17,30
"2430",1995,1,30 - 34,22,39
"2430",1995,1,35 - 39,18,40
"2430",1995,1,40 - 44,23,29
"2430",1995,1,45 - 49,25,28
"2430",1995,1,50 - 54,33,42
"2430",1995,1,55 - 59,34,60
"2430",1995,1,60 - 64,60,72
"2430",1995,1,65 - 69,46,70
"2430",1995,1,70 - 74,61,73
"2430",1995,1,75 - 79,49,50
"2430",1995,1,80 - 84,60,51
"2430",1995,1,85 - 89,40,24
"2430",1995,1,90 - 94,31,15
"2430",1995,1,95+,10,8
"2430",1995,1,UNK,39,43
"2430",1995,2,Total,57,83
"2430",1995,2,0,7,4
"2430",1995,2,1,1,7
"2430",1995,2,2,1,2
"2430",1995,2,3,0,1
"2430",1995,2,4,0,1
"2430",1995,2,5 - 9,3,0
"2430",1995,2,10 - 14,0,1
"2430",1995,2,15 - 19,3,2
"2430",1995,2,20 - 24,5,4
"2430",1995,2,25 - 29,0,4
"2430",1995,2,30 - 34,2,12
"2430",1995,2,35 - 39,8,5
"2430",1995,2,40 - 44,0,3
"2430",1995,2,45 - 49,4,4
"2430",1995,2,50 - 54,1,3
"2430",1995,2,55 - 59,2,3
"2430",1995,2,60 - 64,4,6
"2430",1995,2,65 - 69,3,3
"2430",1995,2,70 - 74,7,3
"2430",1995,2,75 - 79,3,2
"2430",1995,2,80 - 84,1,6
"2430",1995,2,85 - 89,1,4
"2430",1995,2,90 - 94,0,1
"2430",1995,2,95+,0,0
"2430",1995,2,UNK,1,2
"2430",1995,3,Total,73,58
"2430",1995,3,0,0,0
"2430",1995,3,1,1,0
"2430",1995,3,2,0,0
"2430",1995,3,3,0,0
"2430",1995,3,4,0,0
"2430",1995,3,5 - 9,0,0
"2430",1995,3,10 - 14,0,0
"2430",1995,3,15 - 19,1,0
"2430",1995,3,20 - 24,1,2
"2430",1995,3,25 - 29,1,0
"2430",1995,3,30 - 34,1,1
"2430",1995,3,35 - 39,1,3
"2430",1995,3,40 - 44,7,3
"2430",1995,3,45 - 49,6,2
"2430",1995,3,50 - 54,1,4
"2430",1995,3,55 - 59,8,6
"2430",1995,3,60 - 64,7,5
"2430",1995,3,65 - 69,10,6
"2430",1995,3,70 - 74,8,9
"2430",1995,3,75 - 79,5,7
"2430",1995,3,80 - 84,5,3
"2430",1995,3,85 - 89,0,1
"2430",1995,3,90 - 94,2,2
"2430",1995,3,95+,0,0
"2430",1995,3,UNK,8,4
"2430",1995,4,Total,195,238
"2430",1995,4,0,1,0
"2430",1995,4,1,0,1
"2430",1995,4,2,0,0
"2430",1995,4,3,0,0
"2430",1995,4,4,0,0
"2430",1995,4,5 - 9,0,1
"2430",1995,4,10 - 14,1,0
"2430",1995,4,15 - 19,0,0
"2430",1995,4,20 - 24,3,1
"2430",1995,4,25 - 29,4,2
"2430",1995,4,30 - 34,3,4
"2430",1995,4,35 - 39,0,6
"2430",1995,4,40 - 44,4,7
"2430",1995,4,45 - 49,7,11
"2430",1995,4,50 - 54,11,18
"2430",1995,4,55 - 59,10,28
"2430",1995,4,60 - 64,26,29
"2430",1995,4,65 - 69,21,31
"2430",1995,4,70 - 74,24,33
"2430",1995,4,75 - 79,17,19
"2430",1995,4,80 - 84,30,22
"2430",1995,4,85 - 89,15,5
"2430",1995,4,90 - 94,9,3
"2430",1995,4,95+,1,3
"2430",1995,4,UNK,8,14
"2430",1995,5,Total,113,109
"2430",1995,5,0,7,7
"2430",1995,5,1,2,0
"2430",1995,5,2,0,0
"2430",1995,5,3,1,1
"2430",1995,5,4,0,0
"2430",1995,5,5 - 9,1,0
"2430",1995,5,10 - 14,0,0
"2430",1995,5,15 - 19,1,1
"2430",1995,5,20 - 24,3,1
"2430",1995,5,25 - 29,0,1
"2430",1995,5,30 - 34,4,1
"2430",1995,5,35 - 39,0,4
"2430",1995,5,40 - 44,1,3
"2430",1995,5,45 - 49,1,1
"2430",1995,5,50 - 54,5,3
"2430",1995,5,55 - 59,4,11
"2430",1995,5,60 - 64,9,9
"2430",1995,5,65 - 69,2,13
"2430",1995,5,70 - 74,7,9
"2430",1995,5,75 - 79,10,12
"2430",1995,5,80 - 84,16,10
"2430",1995,5,85 - 89,13,10
"2430",1995,5,90 - 94,15,5
"2430",1995,5,95+,7,5
"2430",1995,5,UNK,4,2
"2430",1995,6,Total,1,4
