"","Year","Cause","Age","Female","Male"
"2360",1996,1,Total,7885,9562
"2360",1996,1,0,800,1079
"2360",1996,1,1,128,144
"2360",1996,1,2,51,58
"2360",1996,1,3,39,49
"2360",1996,1,4,26,30
"2360",1996,1,5 - 9,94,103
"2360",1996,1,10 - 14,73,108
"2360",1996,1,15 - 19,129,232
"2360",1996,1,20 - 24,116,290
"2360",1996,1,25 - 29,119,303
"2360",1996,1,30 - 34,143,255
"2360",1996,1,35 - 39,199,280
"2360",1996,1,40 - 44,203,315
"2360",1996,1,45 - 49,271,390
"2360",1996,1,50 - 54,308,454
"2360",1996,1,55 - 59,368,532
"2360",1996,1,60 - 64,416,631
"2360",1996,1,65 - 69,532,804
"2360",1996,1,70 - 74,650,871
"2360",1996,1,75 - 79,764,863
"2360",1996,1,80 - 84,907,752
"2360",1996,1,85 - 89,827,622
"2360",1996,1,90 - 94,525,321
"2360",1996,1,95+,197,76
"2360",1996,1,UNK,0,0
"2360",1996,2,Total,585,741
"2360",1996,2,0,140,199
"2360",1996,2,1,47,46
"2360",1996,2,2,16,11
"2360",1996,2,3,9,12
"2360",1996,2,4,4,8
"2360",1996,2,5 - 9,10,16
"2360",1996,2,10 - 14,3,8
"2360",1996,2,15 - 19,10,8
"2360",1996,2,20 - 24,8,13
"2360",1996,2,25 - 29,12,23
"2360",1996,2,30 - 34,13,16
"2360",1996,2,35 - 39,12,20
"2360",1996,2,40 - 44,9,23
"2360",1996,2,45 - 49,11,27
"2360",1996,2,50 - 54,12,29
"2360",1996,2,55 - 59,12,24
"2360",1996,2,60 - 64,25,35
"2360",1996,2,65 - 69,31,40
"2360",1996,2,70 - 74,30,53
"2360",1996,2,75 - 79,32,36
"2360",1996,2,80 - 84,55,40
"2360",1996,2,85 - 89,48,38
"2360",1996,2,90 - 94,26,14
"2360",1996,2,95+,10,2
"2360",1996,2,UNK,0,0
"2360",1996,3,Total,1105,1057
"2360",1996,3,0,9,3
"2360",1996,3,1,3,5
"2360",1996,3,2,3,4
"2360",1996,3,3,3,3
"2360",1996,3,4,4,4
