"","Year","Cause","Age","Female","Male"
"2370",1999,1,Total,39732,46807
"2370",1999,1,0,4036,4966
"2370",1999,1,1,692,753
"2370",1999,1,2,348,369
"2370",1999,1,3,178,215
"2370",1999,1,4,144,216
"2370",1999,1,5 - 9,479,670
"2370",1999,1,10 - 14,424,604
"2370",1999,1,15 - 19,715,996
"2370",1999,1,20 - 24,806,1510
"2370",1999,1,25 - 29,846,1501
"2370",1999,1,30 - 34,862,1566
"2370",1999,1,35 - 39,1061,1628
"2370",1999,1,40 - 44,1092,1604
"2370",1999,1,45 - 49,1390,1848
"2370",1999,1,50 - 54,1617,1888
"2370",1999,1,55 - 59,1730,2308
"2370",1999,1,60 - 64,2172,2817
"2370",1999,1,65 - 69,2792,3411
"2370",1999,1,70 - 74,3186,3964
"2370",1999,1,75 - 79,3642,4303
"2370",1999,1,80 - 84,3681,3682
"2370",1999,1,85 - 89,3611,3084
"2370",1999,1,90 - 94,2550,1713
"2370",1999,1,95+,1204,633
"2370",1999,1,UNK,474,558
"2370",1999,2,Total,2582,3308
"2370",1999,2,0,255,270
"2370",1999,2,1,122,120
"2370",1999,2,2,46,37
"2370",1999,2,3,24,16
"2370",1999,2,4,12,20
"2370",1999,2,5 - 9,57,45
"2370",1999,2,10 - 14,42,45
"2370",1999,2,15 - 19,77,125
"2370",1999,2,20 - 24,121,184
"2370",1999,2,25 - 29,114,219
"2370",1999,2,30 - 34,118,215
"2370",1999,2,35 - 39,96,191
"2370",1999,2,40 - 44,88,181
"2370",1999,2,45 - 49,87,163
"2370",1999,2,50 - 54,98,126
"2370",1999,2,55 - 59,92,139
"2370",1999,2,60 - 64,101,173
"2370",1999,2,65 - 69,131,180
"2370",1999,2,70 - 74,161,185
"2370",1999,2,75 - 79,190,200
"2370",1999,2,80 - 84,196,175
"2370",1999,2,85 - 89,173,162
"2370",1999,2,90 - 94,95,70
"2370",1999,2,95+,46,24
"2370",1999,2,UNK,40,43
"2370",1999,3,Total,7054,5987
"2370",1999,3,0,6,12
"2370",1999,3,1,8,9
"2370",1999,3,2,12,16
"2370",1999,3,3,10,13
"2370",1999,3,4,14,16
"2370",1999,3,5 - 9,37,75
"2370",1999,3,10 - 14,52,77
"2370",1999,3,15 - 19,57,76
"2370",1999,3,20 - 24,55,86
"2370",1999,3,25 - 29,117,92
"2370",1999,3,30 - 34,168,125
"2370",1999,3,35 - 39,277,122
"2370",1999,3,40 - 44,335,162
"2370",1999,3,45 - 49,493,242
"2370",1999,3,50 - 54,558,274
"2370",1999,3,55 - 59,607,405
"2370",1999,3,60 - 64,691,540
"2370",1999,3,65 - 69,787,711
"2370",1999,3,70 - 74,820,846
"2370",1999,3,75 - 79,737,837
"2370",1999,3,80 - 84,555,592
"2370",1999,3,85 - 89,392,424
"2370",1999,3,90 - 94,180,144
"2370",1999,3,95+,40,42
"2370",1999,3,UNK,46,49
"2370",1999,4,Total,6153,5979
"2370",1999,4,0,50,76
"2370",1999,4,1,15,13
"2370",1999,4,2,5,4
"2370",1999,4,3,1,3
"2370",1999,4,4,2,7
"2370",1999,4,5 - 9,17,13
"2370",1999,4,10 - 14,27,25
"2370",1999,4,15 - 19,46,44
"2370",1999,4,20 - 24,51,80
"2370",1999,4,25 - 29,61,74
"2370",1999,4,30 - 34,58,98
"2370",1999,4,35 - 39,91,112
"2370",1999,4,40 - 44,127,141
"2370",1999,4,45 - 49,179,172
"2370",1999,4,50 - 54,213,238
"2370",1999,4,55 - 59,229,330
"2370",1999,4,60 - 64,301,416
"2370",1999,4,65 - 69,449,552
"2370",1999,4,70 - 74,590,704
"2370",1999,4,75 - 79,762,791
"2370",1999,4,80 - 84,890,799
"2370",1999,4,85 - 89,921,696
"2370",1999,4,90 - 94,693,416
"2370",1999,4,95+,317,131
"2370",1999,4,UNK,58,44
"2370",1999,5,Total,6346,6735
"2370",1999,5,0,1024,1198
"2370",1999,5,1,175,202
"2370",1999,5,2,74,88
"2370",1999,5,3,30,53
"2370",1999,5,4,29,39
"2370",1999,5,5 - 9,78,98
"2370",1999,5,10 - 14,61,79
"2370",1999,5,15 - 19,110,107
"2370",1999,5,20 - 24,109,143
"2370",1999,5,25 - 29,118,124
"2370",1999,5,30 - 34,114,118
"2370",1999,5,35 - 39,141,157
"2370",1999,5,40 - 44,138,172
"2370",1999,5,45 - 49,156,218
"2370",1999,5,50 - 54,182,208
"2370",1999,5,55 - 59,212,272
"2370",1999,5,60 - 64,267,370
"2370",1999,5,65 - 69,389,419
"2370",1999,5,70 - 74,455,498
"2370",1999,5,75 - 79,512,604
"2370",1999,5,80 - 84,521,534
"2370",1999,5,85 - 89,544,449
"2370",1999,5,90 - 94,465,278
"2370",1999,5,95+,308,155
"2370",1999,5,UNK,134,152
"2370",1999,6,Total,38,170
"2370",1999,6,0,0,0
"2370",1999,6,1,0,0
"2370",1999,6,2,0,0
"2370",1999,6,3,0,0
"2370",1999,6,4,0,0
"2370",1999,6,5 - 9,0,0
"2370",1999,6,10 - 14,0,0
"2370",1999,6,15 - 19,0,1
"2370",1999,6,20 - 24,0,3
"2370",1999,6,25 - 29,1,5
"2370",1999,6,30 - 34,1,10
"2370",1999,6,35 - 39,2,12
"2370",1999,6,40 - 44,0,21
"2370",1999,6,45 - 49,2,24
"2370",1999,6,50 - 54,4,13
"2370",1999,6,55 - 59,10,15
"2370",1999,6,60 - 64,4,15
"2370",1999,6,65 - 69,5,13
"2370",1999,6,70 - 74,3,21
"2370",1999,6,75 - 79,3,5
"2370",1999,6,80 - 84,0,6
"2370",1999,6,85 - 89,2,2
"2370",1999,6,90 - 94,1,3
"2370",1999,6,95+,0,1
"2370",1999,6,UNK,0,0
"2370",1999,7,Total,648,900
"2370",1999,7,0,54,88
"2370",1999,7,1,28,23
"2370",1999,7,2,10,12
"2370",1999,7,3,8,9
"2370",1999,7,4,7,9
"2370",1999,7,5 - 9,20,26
"2370",1999,7,10 - 14,20,36
"2370",1999,7,15 - 19,36,35
"2370",1999,7,20 - 24,45,54
"2370",1999,7,25 - 29,29,40
"2370",1999,7,30 - 34,36,55
"2370",1999,7,35 - 39,31,69
"2370",1999,7,40 - 44,27,46
"2370",1999,7,45 - 49,29,51
"2370",1999,7,50 - 54,27,40
"2370",1999,7,55 - 59,26,53
"2370",1999,7,60 - 64,27,37
"2370",1999,7,65 - 69,31,38
"2370",1999,7,70 - 74,19,46
"2370",1999,7,75 - 79,41,55
"2370",1999,7,80 - 84,29,33
"2370",1999,7,85 - 89,32,18
"2370",1999,7,90 - 94,16,9
"2370",1999,7,95+,8,2
"2370",1999,7,UNK,12,16
"2370",1999,8,Total,1643,1404
"2370",1999,8,0,89,87
"2370",1999,8,1,52,52
"2370",1999,8,2,15,19
"2370",1999,8,3,12,8
