"","Year","Cause","Age","Female","Male"
"2340",1997,1,Total,5993,7923
"2340",1997,1,0,1001,1473
"2340",1997,1,1,147,135
"2340",1997,1,2,68,71
"2340",1997,1,3,37,41
"2340",1997,1,4,37,50
"2340",1997,1,5 - 9,92,126
"2340",1997,1,10 - 14,90,143
"2340",1997,1,15 - 19,168,260
"2340",1997,1,20 - 24,136,309
"2340",1997,1,25 - 29,134,290
"2340",1997,1,30 - 34,157,276
"2340",1997,1,35 - 39,154,330
"2340",1997,1,40 - 44,179,308
"2340",1997,1,45 - 49,207,343
"2340",1997,1,50 - 54,191,326
"2340",1997,1,55 - 59,247,331
"2340",1997,1,60 - 64,328,428
"2340",1997,1,65 - 69,391,499
"2340",1997,1,70 - 74,417,514
"2340",1997,1,75 - 79,438,523
"2340",1997,1,80 - 84,422,434
"2340",1997,1,85 - 89,425,367
"2340",1997,1,90 - 94,265,189
"2340",1997,1,95+,170,106
"2340",1997,1,UNK,92,51
"2340",1997,2,Total,524,715
"2340",1997,2,0,235,299
"2340",1997,2,1,53,62
"2340",1997,2,2,17,11
"2340",1997,2,3,4,11
"2340",1997,2,4,6,9
"2340",1997,2,5 - 9,15,19
"2340",1997,2,10 - 14,15,12
"2340",1997,2,15 - 19,6,13
"2340",1997,2,20 - 24,10,15
"2340",1997,2,25 - 29,10,12
"2340",1997,2,30 - 34,12,14
"2340",1997,2,35 - 39,12,26
"2340",1997,2,40 - 44,10,16
"2340",1997,2,45 - 49,13,18
"2340",1997,2,50 - 54,9,17
"2340",1997,2,55 - 59,15,16
"2340",1997,2,60 - 64,19,26
"2340",1997,2,65 - 69,11,22
"2340",1997,2,70 - 74,14,24
"2340",1997,2,75 - 79,6,31
"2340",1997,2,80 - 84,14,16
"2340",1997,2,85 - 89,8,18
"2340",1997,2,90 - 94,5,2
"2340",1997,2,95+,4,6
"2340",1997,2,UNK,1,0
"2340",1997,3,Total,752,614
"2340",1997,3,0,0,1
"2340",1997,3,1,1,2
"2340",1997,3,2,4,0
"2340",1997,3,3,1,1
"2340",1997,3,4,3,2
"2340",1997,3,5 - 9,8,12
"2340",1997,3,10 - 14,7,16
"2340",1997,3,15 - 19,16,15
"2340",1997,3,20 - 24,9,16
"2340",1997,3,25 - 29,22,12
"2340",1997,3,30 - 34,35,14
"2340",1997,3,35 - 39,42,22
"2340",1997,3,40 - 44,58,22
"2340",1997,3,45 - 49,61,29
"2340",1997,3,50 - 54,59,43
"2340",1997,3,55 - 59,54,32
"2340",1997,3,60 - 64,71,64
"2340",1997,3,65 - 69,75,68
"2340",1997,3,70 - 74,70,75
"2340",1997,3,75 - 79,61,75
"2340",1997,3,80 - 84,40,45
"2340",1997,3,85 - 89,37,27
"2340",1997,3,90 - 94,11,16
"2340",1997,3,95+,4,4
"2340",1997,3,UNK,3,1
"2340",1997,4,Total,1685,1547
"2340",1997,4,0,6,4
"2340",1997,4,1,0,3
"2340",1997,4,2,0,1
"2340",1997,4,3,0,2
"2340",1997,4,4,1,4
"2340",1997,4,5 - 9,4,3
"2340",1997,4,10 - 14,8,7
"2340",1997,4,15 - 19,6,6
"2340",1997,4,20 - 24,7,10
"2340",1997,4,25 - 29,14,13
"2340",1997,4,30 - 34,19,16
"2340",1997,4,35 - 39,30,29
"2340",1997,4,40 - 44,41,36
"2340",1997,4,45 - 49,59,59
"2340",1997,4,50 - 54,49,67
"2340",1997,4,55 - 59,77,88
"2340",1997,4,60 - 64,109,115
"2340",1997,4,65 - 69,144,170
"2340",1997,4,70 - 74,174,192
"2340",1997,4,75 - 79,212,187
"2340",1997,4,80 - 84,216,186
"2340",1997,4,85 - 89,224,183
"2340",1997,4,90 - 94,157,90
"2340",1997,4,95+,84,49
"2340",1997,4,UNK,44,27
"2340",1997,5,Total,254,260
"2340",1997,5,0,9,30
"2340",1997,5,1,5,6
"2340",1997,5,2,2,4
"2340",1997,5,3,2,1
"2340",1997,5,4,0,4
"2340",1997,5,5 - 9,6,3
"2340",1997,5,10 - 14,1,5
"2340",1997,5,15 - 19,2,0
"2340",1997,5,20 - 24,1,1
"2340",1997,5,25 - 29,1,5
"2340",1997,5,30 - 34,3,4
"2340",1997,5,35 - 39,5,5
"2340",1997,5,40 - 44,6,5
"2340",1997,5,45 - 49,4,5
"2340",1997,5,50 - 54,3,7
"2340",1997,5,55 - 59,8,12
"2340",1997,5,60 - 64,8,12
"2340",1997,5,65 - 69,12,17
"2340",1997,5,70 - 74,18,13
"2340",1997,5,75 - 79,15,17
"2340",1997,5,80 - 84,28,32
"2340",1997,5,85 - 89,35,32
"2340",1997,5,90 - 94,32,17
"2340",1997,5,95+,27,13
"2340",1997,5,UNK,21,10
"2340",1997,6,Total,10,173
"2340",1997,6,0,0,1
