"","Year","Cause","Age","Female","Male"
"2250",2005,1,Total,29698,41240
"2250",2005,1,0,4392,5550
"2250",2005,1,1,1267,1404
"2250",2005,1,2,459,516
"2250",2005,1,3,206,257
"2250",2005,1,4,147,181
"2250",2005,1,5 - 9,470,556
"2250",2005,1,10 - 14,382,558
"2250",2005,1,15 - 19,684,1651
"2250",2005,1,20 - 24,770,2334
"2250",2005,1,25 - 29,749,2290
"2250",2005,1,30 - 34,757,1915
"2250",2005,1,35 - 39,852,1867
"2250",2005,1,40 - 44,942,1821
"2250",2005,1,45 - 49,1000,1802
"2250",2005,1,50 - 54,1273,1770
"2250",2005,1,55 - 59,1439,1873
"2250",2005,1,60 - 64,1480,1855
"2250",2005,1,65 - 69,1820,2209
"2250",2005,1,70 - 74,2186,2459
"2250",2005,1,75 - 79,2544,2863
"2250",2005,1,80 - 84,2451,2383
"2250",2005,1,85 - 89,1819,1836
"2250",2005,1,90 - 94,1096,770
"2250",2005,1,95+,447,316
"2250",2005,1,UNK,66,204
"2250",2005,2,Total,2685,3443
"2250",2005,2,0,632,812
"2250",2005,2,1,474,501
"2250",2005,2,2,151,147
"2250",2005,2,3,52,65
"2250",2005,2,4,29,37
"2250",2005,2,5 - 9,71,96
"2250",2005,2,10 - 14,39,44
"2250",2005,2,15 - 19,49,54
"2250",2005,2,20 - 24,95,99
"2250",2005,2,25 - 29,85,180
"2250",2005,2,30 - 34,101,168
"2250",2005,2,35 - 39,85,144
"2250",2005,2,40 - 44,80,138
"2250",2005,2,45 - 49,71,121
"2250",2005,2,50 - 54,79,114
"2250",2005,2,55 - 59,83,100
"2250",2005,2,60 - 64,66,106
"2250",2005,2,65 - 69,86,104
"2250",2005,2,70 - 74,80,96
"2250",2005,2,75 - 79,98,122
"2250",2005,2,80 - 84,98,88
"2250",2005,2,85 - 89,48,65
"2250",2005,2,90 - 94,28,23
"2250",2005,2,95+,4,12
"2250",2005,2,UNK,1,7
"2250",2005,3,Total,3402,2994
"2250",2005,3,0,11,9
"2250",2005,3,1,6,11
"2250",2005,3,2,7,10
"2250",2005,3,3,6,13
"2250",2005,3,4,5,11
"2250",2005,3,5 - 9,19,38
"2250",2005,3,10 - 14,35,39
"2250",2005,3,15 - 19,56,72
"2250",2005,3,20 - 24,58,48
"2250",2005,3,25 - 29,61,59
"2250",2005,3,30 - 34,86,84
"2250",2005,3,35 - 39,155,73
"2250",2005,3,40 - 44,196,97
"2250",2005,3,45 - 49,229,131
"2250",2005,3,50 - 54,322,165
"2250",2005,3,55 - 59,313,228
"2250",2005,3,60 - 64,296,255
"2250",2005,3,65 - 69,359,324
"2250",2005,3,70 - 74,369,378
"2250",2005,3,75 - 79,360,412
"2250",2005,3,80 - 84,242,290
"2250",2005,3,85 - 89,139,182
"2250",2005,3,90 - 94,48,51
"2250",2005,3,95+,21,12
"2250",2005,3,UNK,3,2
"2250",2005,4,Total,4384,4359
"2250",2005,4,0,47,57
"2250",2005,4,1,15,13
"2250",2005,4,2,7,8
"2250",2005,4,3,6,4
"2250",2005,4,4,1,0
"2250",2005,4,5 - 9,15,20
"2250",2005,4,10 - 14,25,22
"2250",2005,4,15 - 19,41,38
"2250",2005,4,20 - 24,52,55
"2250",2005,4,25 - 29,59,75
"2250",2005,4,30 - 34,85,92
"2250",2005,4,35 - 39,86,85
"2250",2005,4,40 - 44,121,120
"2250",2005,4,45 - 49,154,172
"2250",2005,4,50 - 54,204,212
"2250",2005,4,55 - 59,213,246
"2250",2005,4,60 - 64,273,306
"2250",2005,4,65 - 69,366,387
"2250",2005,4,70 - 74,475,500
"2250",2005,4,75 - 79,533,643
"2250",2005,4,80 - 84,632,513
"2250",2005,4,85 - 89,486,460
"2250",2005,4,90 - 94,336,230
"2250",2005,4,95+,142,90
"2250",2005,4,UNK,10,11
"2250",2005,5,Total,2728,2798
"2250",2005,5,0,223,269
"2250",2005,5,1,86,104
"2250",2005,5,2,36,44
"2250",2005,5,3,12,21
"2250",2005,5,4,7,8
"2250",2005,5,5 - 9,37,35
"2250",2005,5,10 - 14,10,27
"2250",2005,5,15 - 19,53,47
"2250",2005,5,20 - 24,47,62
"2250",2005,5,25 - 29,50,79
"2250",2005,5,30 - 34,35,56
"2250",2005,5,35 - 39,46,63
"2250",2005,5,40 - 44,48,71
"2250",2005,5,45 - 49,64,59
"2250",2005,5,50 - 54,60,64
"2250",2005,5,55 - 59,74,94
"2250",2005,5,60 - 64,87,113
"2250",2005,5,65 - 69,104,147
"2250",2005,5,70 - 74,235,212
"2250",2005,5,75 - 79,326,303
"2250",2005,5,80 - 84,392,355
"2250",2005,5,85 - 89,325,300
"2250",2005,5,90 - 94,247,142
"2250",2005,5,95+,113,66
"2250",2005,5,UNK,11,57
"2250",2005,6,Total,209,1534
"2250",2005,6,0,1,0
"2250",2005,6,1,0,1
"2250",2005,6,2,0,0
"2250",2005,6,3,0,0
"2250",2005,6,4,0,0
"2250",2005,6,5 - 9,0,2
"2250",2005,6,10 - 14,0,1
"2250",2005,6,15 - 19,2,14
"2250",2005,6,20 - 24,4,56
"2250",2005,6,25 - 29,10,113
"2250",2005,6,30 - 34,24,141
"2250",2005,6,35 - 39,23,192
"2250",2005,6,40 - 44,30,226
"2250",2005,6,45 - 49,22,211
"2250",2005,6,50 - 54,23,148
"2250",2005,6,55 - 59,20,132
"2250",2005,6,60 - 64,17,97
"2250",2005,6,65 - 69,9,77
"2250",2005,6,70 - 74,10,64
"2250",2005,6,75 - 79,8,24
"2250",2005,6,80 - 84,4,15
"2250",2005,6,85 - 89,1,8
"2250",2005,6,90 - 94,1,1
"2250",2005,6,95+,0,1
"2250",2005,6,UNK,0,10
"2250",2005,7,Total,736,943
"2250",2005,7,0,61,68
"2250",2005,7,1,32,32
"2250",2005,7,2,8,12
"2250",2005,7,3,6,12
"2250",2005,7,4,2,11
"2250",2005,7,5 - 9,21,26
"2250",2005,7,10 - 14,23,39
"2250",2005,7,15 - 19,37,34
"2250",2005,7,20 - 24,37,47
"2250",2005,7,25 - 29,42,40
"2250",2005,7,30 - 34,25,35
"2250",2005,7,35 - 39,17,52
"2250",2005,7,40 - 44,24,40
"2250",2005,7,45 - 49,24,34
"2250",2005,7,50 - 54,34,31
"2250",2005,7,55 - 59,38,43
"2250",2005,7,60 - 64,23,32
"2250",2005,7,65 - 69,41,66
"2250",2005,7,70 - 74,43,71
"2250",2005,7,75 - 79,60,81
"2250",2005,7,80 - 84,70,63
"2250",2005,7,85 - 89,41,45
"2250",2005,7,90 - 94,14,19
"2250",2005,7,95+,10,8
"2250",2005,7,UNK,3,2
"2250",2005,8,Total,3218,2946
"2250",2005,8,0,218,280
"2250",2005,8,1,109,131
"2250",2005,8,2,43,60
"2250",2005,8,3,23,14
"2250",2005,8,4,18,18
"2250",2005,8,5 - 9,38,40
"2250",2005,8,10 - 14,25,23
"2250",2005,8,15 - 19,24,21
"2250",2005,8,20 - 24,40,32
"2250",2005,8,25 - 29,37,48
"2250",2005,8,30 - 34,40,60
"2250",2005,8,35 - 39,32,61
"2250",2005,8,40 - 44,85,90
"2250",2005,8,45 - 49,110,128
"2250",2005,8,50 - 54,170,155
"2250",2005,8,55 - 59,233,198
"2250",2005,8,60 - 64,243,212
"2250",2005,8,65 - 69,311,271
"2250",2005,8,70 - 74,321,235
"2250",2005,8,75 - 79,396,296
"2250",2005,8,80 - 84,288,257
"2250",2005,8,85 - 89,235,190
"2250",2005,8,90 - 94,128,81
"2250",2005,8,95+,49,41
"2250",2005,8,UNK,2,4
"2250",2005,9,Total,1726,2922
"2250",2005,9,0,43,55
"2250",2005,9,1,16,28
"2250",2005,9,2,11,9
"2250",2005,9,3,5,8
"2250",2005,9,4,3,7
"2250",2005,9,5 - 9,18,25
"2250",2005,9,10 - 14,13,21
"2250",2005,9,15 - 19,23,45
"2250",2005,9,20 - 24,50,74
"2250",2005,9,25 - 29,51,154
"2250",2005,9,30 - 34,49,161
"2250",2005,9,35 - 39,87,210
"2250",2005,9,40 - 44,81,262
"2250",2005,9,45 - 49,99,250
"2250",2005,9,50 - 54,125,266
"2250",2005,9,55 - 59,134,267
"2250",2005,9,60 - 64,168,199
"2250",2005,9,65 - 69,153,225
"2250",2005,9,70 - 74,165,223
"2250",2005,9,75 - 79,167,199
"2250",2005,9,80 - 84,122,133
"2250",2005,9,85 - 89,88,68
"2250",2005,9,90 - 94,43,23
"2250",2005,9,95+,11,6
"2250",2005,9,UNK,1,4
"2250",2005,10,Total,787,1000
"2250",2005,10,0,22,28
"2250",2005,10,1,8,10
"2250",2005,10,2,4,5
"2250",2005,10,3,2,3
"2250",2005,10,4,3,2
"2250",2005,10,5 - 9,15,8
"2250",2005,10,10 - 14,12,16
"2250",2005,10,15 - 19,18,16
"2250",2005,10,20 - 24,25,28
"2250",2005,10,25 - 29,23,21
"2250",2005,10,30 - 34,35,28
"2250",2005,10,35 - 39,32,32
"2250",2005,10,40 - 44,22,27
"2250",2005,10,45 - 49,30,33
"2250",2005,10,50 - 54,45,64
"2250",2005,10,55 - 59,47,69
"2250",2005,10,60 - 64,51,74
