"","Year","Cause","Age","Female","Male"
"2020",1997,1,Total,119432,147704
"2020",1997,1,0,5680,7270
"2020",1997,1,1,478,560
"2020",1997,1,2,252,310
"2020",1997,1,3,151,204
"2020",1997,1,4,134,161
"2020",1997,1,5 - 9,402,540
"2020",1997,1,10 - 14,425,617
"2020",1997,1,15 - 19,712,1766
"2020",1997,1,20 - 24,951,2249
"2020",1997,1,25 - 29,974,2306
"2020",1997,1,30 - 34,1139,2296
"2020",1997,1,35 - 39,1509,2651
"2020",1997,1,40 - 44,2191,3655
"2020",1997,1,45 - 49,2950,5507
"2020",1997,1,50 - 54,3873,7599
"2020",1997,1,55 - 59,4728,9962
"2020",1997,1,60 - 64,6457,13046
"2020",1997,1,65 - 69,9556,17182
"2020",1997,1,70 - 74,12842,19289
"2020",1997,1,75 - 79,15625,18086
"2020",1997,1,80 - 84,18958,15516
"2020",1997,1,85 - 89,17011,10671
"2020",1997,1,90 - 94,8964,4237
"2020",1997,1,95+,2955,1077
"2020",1997,1,UNK,515,947
"2020",1997,2,Total,5530,6901
"2020",1997,2,0,327,445
"2020",1997,2,1,60,82
"2020",1997,2,2,30,36
"2020",1997,2,3,13,23
"2020",1997,2,4,21,14
"2020",1997,2,5 - 9,35,44
"2020",1997,2,10 - 14,25,22
"2020",1997,2,15 - 19,39,38
"2020",1997,2,20 - 24,116,149
"2020",1997,2,25 - 29,205,410
"2020",1997,2,30 - 34,157,442
"2020",1997,2,35 - 39,127,301
"2020",1997,2,40 - 44,130,266
"2020",1997,2,45 - 49,136,253
"2020",1997,2,50 - 54,147,294
"2020",1997,2,55 - 59,207,380
"2020",1997,2,60 - 64,272,447
"2020",1997,2,65 - 69,394,599
"2020",1997,2,70 - 74,527,702
"2020",1997,2,75 - 79,660,700
"2020",1997,2,80 - 84,815,627
"2020",1997,2,85 - 89,680,414
"2020",1997,2,90 - 94,304,146
"2020",1997,2,95+,88,35
"2020",1997,2,UNK,15,32
"2020",1997,3,Total,24098,29282
"2020",1997,3,0,17,21
"2020",1997,3,1,16,15
"2020",1997,3,2,18,28
"2020",1997,3,3,14,30
"2020",1997,3,4,20,24
"2020",1997,3,5 - 9,62,88
"2020",1997,3,10 - 14,66,62
"2020",1997,3,15 - 19,84,127
"2020",1997,3,20 - 24,119,126
"2020",1997,3,25 - 29,131,166
"2020",1997,3,30 - 34,258,194
"2020",1997,3,35 - 39,508,329
"2020",1997,3,40 - 44,894,611
"2020",1997,3,45 - 49,1203,1148
"2020",1997,3,50 - 54,1574,1794
"2020",1997,3,55 - 59,1820,2774
"2020",1997,3,60 - 64,2278,3493
"2020",1997,3,65 - 69,2904,4486
"2020",1997,3,70 - 74,3318,4777
"2020",1997,3,75 - 79,3277,3931
"2020",1997,3,80 - 84,2843,2796
"2020",1997,3,85 - 89,1815,1606
"2020",1997,3,90 - 94,626,448
"2020",1997,3,95+,147,74
"2020",1997,3,UNK,86,134
"2020",1997,4,Total,43838,48264
"2020",1997,4,0,72,92
"2020",1997,4,1,31,17
"2020",1997,4,2,18,17
"2020",1997,4,3,14,10
"2020",1997,4,4,12,9
"2020",1997,4,5 - 9,22,34
"2020",1997,4,10 - 14,40,39
"2020",1997,4,15 - 19,44,80
"2020",1997,4,20 - 24,87,105
"2020",1997,4,25 - 29,105,170
"2020",1997,4,30 - 34,134,220
"2020",1997,4,35 - 39,242,450
"2020",1997,4,40 - 44,436,873
"2020",1997,4,45 - 49,724,1583
