"","Year","Cause","Age","Female","Male"
"2050",1996,1,Total,0,0
"2050",1996,1,0,3,0
"2050",1996,1,1,0,0
"2050",1996,1,2,0,0
"2050",1996,1,3,0,0
"2050",1996,1,4,0,0
"2050",1996,1,5 - 9,0,0
"2050",1996,1,10 - 14,0,0
"2050",1996,1,15 - 19,2,0
"2050",1996,1,20 - 24,0,1
"2050",1996,1,25 - 29,2,1
"2050",1996,1,30 - 34,1,8
"2050",1996,1,35 - 39,4,12
"2050",1996,1,40 - 44,0,8
"2050",1996,1,45 - 49,4,9
"2050",1996,1,50 - 54,5,19
"2050",1996,1,55 - 59,5,22
"2050",1996,1,60 - 64,7,17
"2050",1996,1,65 - 69,16,22
"2050",1996,1,70 - 74,22,30
"2050",1996,1,75 - 79,24,27
"2050",1996,1,80 - 84,36,34
"2050",1996,1,85 - 89,69,35
"2050",1996,1,90 - 94,0,0
"2050",1996,1,95+,0,0
"2050",1996,1,UNK,0,0
"2050",1996,2,Total,0,0
"2050",1996,2,0,0,0
"2050",1996,2,1,0,0
"2050",1996,2,2,0,0
"2050",1996,2,3,0,0
"2050",1996,2,4,0,0
"2050",1996,2,5 - 9,0,0
"2050",1996,2,10 - 14,0,0
"2050",1996,2,15 - 19,0,0
"2050",1996,2,20 - 24,0,0
"2050",1996,2,25 - 29,1,0
"2050",1996,2,30 - 34,0,3
"2050",1996,2,35 - 39,2,4
"2050",1996,2,40 - 44,0,7
"2050",1996,2,45 - 49,0,3
"2050",1996,2,50 - 54,0,5
"2050",1996,2,55 - 59,0,1
"2050",1996,2,60 - 64,0,0
"2050",1996,2,65 - 69,0,0
"2050",1996,2,70 - 74,0,1
"2050",1996,2,75 - 79,0,0
"2050",1996,2,80 - 84,0,0
"2050",1996,2,85 - 89,0,0
"2050",1996,2,90 - 94,0,0
"2050",1996,2,95+,0,0
"2050",1996,2,UNK,0,0
"2050",1996,3,Total,0,0
"2050",1996,3,0,0,0
"2050",1996,3,1,0,0
"2050",1996,3,2,0,0
"2050",1996,3,3,0,0
"2050",1996,3,4,0,0
"2050",1996,3,5 - 9,0,0
"2050",1996,3,10 - 14,0,0
"2050",1996,3,15 - 19,0,0
"2050",1996,3,20 - 24,0,0
"2050",1996,3,25 - 29,0,0
"2050",1996,3,30 - 34,1,0
"2050",1996,3,35 - 39,0,1
"2050",1996,3,40 - 44,0,0
"2050",1996,3,45 - 49,2,3
"2050",1996,3,50 - 54,2,5
"2050",1996,3,55 - 59,3,4
"2050",1996,3,60 - 64,3,9
"2050",1996,3,65 - 69,5,5
"2050",1996,3,70 - 74,8,8
"2050",1996,3,75 - 79,6,7
"2050",1996,3,80 - 84,6,6
"2050",1996,3,85 - 89,7,9
"2050",1996,3,90 - 94,0,0
"2050",1996,3,95+,0,0
"2050",1996,3,UNK,0,0
"2050",1996,4,Total,0,0
"2050",1996,4,0,0,0
"2050",1996,4,1,0,0
"2050",1996,4,2,0,0
"2050",1996,4,3,0,0
"2050",1996,4,4,0,0
"2050",1996,4,5 - 9,0,0
"2050",1996,4,10 - 14,0,0
"2050",1996,4,15 - 19,0,0
"2050",1996,4,20 - 24,0,0
"2050",1996,4,25 - 29,0,0
"2050",1996,4,30 - 34,0,0
"2050",1996,4,35 - 39,0,0
"2050",1996,4,40 - 44,0,1
"2050",1996,4,45 - 49,1,2
"2050",1996,4,50 - 54,2,5
"2050",1996,4,55 - 59,2,11
"2050",1996,4,60 - 64,3,5
"2050",1996,4,65 - 69,7,15
"2050",1996,4,70 - 74,11,13
"2050",1996,4,75 - 79,13,17
"2050",1996,4,80 - 84,21,16
"2050",1996,4,85 - 89,35,14
"2050",1996,4,90 - 94,0,0
"2050",1996,4,95+,0,0
"2050",1996,4,UNK,0,0
"2050",1996,5,Total,0,0
"2050",1996,5,0,0,0
"2050",1996,5,1,0,0
"2050",1996,5,2,0,0
"2050",1996,5,3,0,0
"2050",1996,5,4,0,0
"2050",1996,5,5 - 9,0,0
"2050",1996,5,10 - 14,0,0
"2050",1996,5,15 - 19,0,0
"2050",1996,5,20 - 24,0,0
"2050",1996,5,25 - 29,0,0
"2050",1996,5,30 - 34,0,0
"2050",1996,5,35 - 39,0,1
"2050",1996,5,40 - 44,0,0
"2050",1996,5,45 - 49,0,0
"2050",1996,5,50 - 54,0,0
"2050",1996,5,55 - 59,0,0
"2050",1996,5,60 - 64,0,0
"2050",1996,5,65 - 69,0,1
"2050",1996,5,70 - 74,0,0
"2050",1996,5,75 - 79,0,0
"2050",1996,5,80 - 84,0,0
"2050",1996,5,85 - 89,1,0
"2050",1996,5,90 - 94,0,0
"2050",1996,5,95+,0,0
"2050",1996,5,UNK,0,0
"2050",0,6,Total,0,0
"2050",0,6,0,0,0
"2050",0,6,1,0,0
"2050",0,6,2,0,0
"2050",0,6,3,0,0
"2050",0,6,4,0,0
"2050",0,6,5 - 9,0,0
"2050",0,6,10 - 14,0,0
"2050",0,6,15 - 19,0,0
"2050",0,6,20 - 24,0,0
"2050",0,6,25 - 29,0,0
"2050",0,6,30 - 34,0,0
"2050",0,6,35 - 39,0,0
"2050",0,6,40 - 44,0,0
"2050",0,6,45 - 49,0,0
"2050",0,6,50 - 54,0,0
"2050",0,6,55 - 59,0,0
"2050",0,6,60 - 64,0,0
"2050",0,6,65 - 69,0,0
"2050",0,6,70 - 74,0,0
"2050",0,6,75 - 79,0,0
"2050",0,6,80 - 84,0,0
"2050",0,6,85 - 89,0,0
"2050",0,6,90 - 94,0,0
"2050",0,6,95+,0,0
"2050",0,6,UNK,0,0
"2050",1996,7,Total,0,0
"2050",1996,7,0,1,0
"2050",1996,7,1,0,0
"2050",1996,7,2,0,0
"2050",1996,7,3,0,0
"2050",1996,7,4,0,0
"2050",1996,7,5 - 9,0,0
"2050",1996,7,10 - 14,0,0
"2050",1996,7,15 - 19,0,0
"2050",1996,7,20 - 24,0,1
"2050",1996,7,25 - 29,0,0
"2050",1996,7,30 - 34,0,0
"2050",1996,7,35 - 39,1,0
"2050",1996,7,40 - 44,0,0
"2050",1996,7,45 - 49,0,0
"2050",1996,7,50 - 54,0,0
"2050",1996,7,55 - 59,0,1
"2050",1996,7,60 - 64,0,0
"2050",1996,7,65 - 69,1,0
"2050",1996,7,70 - 74,0,0
"2050",1996,7,75 - 79,2,0
"2050",1996,7,80 - 84,3,3
"2050",1996,7,85 - 89,5,2
"2050",1996,7,90 - 94,0,0
"2050",1996,7,95+,0,0
"2050",1996,7,UNK,0,0
"2050",1996,8,Total,0,0
"2050",1996,8,0,0,0
"2050",1996,8,1,0,0
"2050",1996,8,2,0,0
"2050",1996,8,3,0,0
"2050",1996,8,4,0,0
"2050",1996,8,5 - 9,0,0
"2050",1996,8,10 - 14,0,0
"2050",1996,8,15 - 19,0,0
"2050",1996,8,20 - 24,0,0
"2050",1996,8,25 - 29,0,0
"2050",1996,8,30 - 34,0,0
"2050",1996,8,35 - 39,0,1
"2050",1996,8,40 - 44,0,0
"2050",1996,8,45 - 49,0,1
"2050",1996,8,50 - 54,1,0
"2050",1996,8,55 - 59,0,1
"2050",1996,8,60 - 64,1,0
"2050",1996,8,65 - 69,1,0
"2050",1996,8,70 - 74,2,1
"2050",1996,8,75 - 79,0,0
"2050",1996,8,80 - 84,1,2
"2050",1996,8,85 - 89,3,0
"2050",1996,8,90 - 94,0,0
"2050",1996,8,95+,0,0
"2050",1996,8,UNK,0,0
"2050",1996,9,Total,0,0
"2050",1996,9,0,0,0
"2050",1996,9,1,0,0
"2050",1996,9,2,0,0
"2050",1996,9,3,0,0
"2050",1996,9,4,0,0
"2050",1996,9,5 - 9,0,0
"2050",1996,9,10 - 14,0,0
"2050",1996,9,15 - 19,0,0
"2050",1996,9,20 - 24,0,0
"2050",1996,9,25 - 29,0,0
"2050",1996,9,30 - 34,0,0
"2050",1996,9,35 - 39,0,0
"2050",1996,9,40 - 44,0,0
"2050",1996,9,45 - 49,0,0
"2050",1996,9,50 - 54,0,0
"2050",1996,9,55 - 59,0,0
"2050",1996,9,60 - 64,0,1
"2050",1996,9,65 - 69,1,0
"2050",1996,9,70 - 74,0,2
"2050",1996,9,75 - 79,1,0
"2050",1996,9,80 - 84,1,1
"2050",1996,9,85 - 89,5,1
"2050",1996,9,90 - 94,0,0
"2050",1996,9,95+,0,0
"2050",1996,9,UNK,0,0
"2050",1996,10,Total,0,0
"2050",1996,10,0,0,0
"2050",1996,10,1,0,0
"2050",1996,10,2,0,0
"2050",1996,10,3,0,0
"2050",1996,10,4,0,0
"2050",1996,10,5 - 9,0,0
"2050",1996,10,10 - 14,0,0
"2050",1996,10,15 - 19,0,0
"2050",1996,10,20 - 24,0,0
"2050",1996,10,25 - 29,0,0
"2050",1996,10,30 - 34,0,0
"2050",1996,10,35 - 39,0,1
"2050",1996,10,40 - 44,0,0
"2050",1996,10,45 - 49,0,0
"2050",1996,10,50 - 54,0,0
"2050",1996,10,55 - 59,0,0
