"","Year","Cause","Age","Female","Male"
"2460",1997,1,Total,13916,16516
"2460",1997,1,0,422,524
"2460",1997,1,1,30,34
"2460",1997,1,2,11,19
"2460",1997,1,3,11,17
"2460",1997,1,4,11,6
"2460",1997,1,5 - 9,33,51
"2460",1997,1,10 - 14,37,53
"2460",1997,1,15 - 19,61,127
"2460",1997,1,20 - 24,79,200
"2460",1997,1,25 - 29,64,196
"2460",1997,1,30 - 34,97,181
"2460",1997,1,35 - 39,143,212
"2460",1997,1,40 - 44,178,370
"2460",1997,1,45 - 49,254,489
"2460",1997,1,50 - 54,366,681
"2460",1997,1,55 - 59,515,1102
"2460",1997,1,60 - 64,702,1438
"2460",1997,1,65 - 69,1058,2068
"2460",1997,1,70 - 74,1461,2259
"2460",1997,1,75 - 79,1949,2230
"2460",1997,1,80 - 84,2264,1901
"2460",1997,1,85 - 89,2256,1407
"2460",1997,1,90 - 94,1487,664
"2460",1997,1,95+,372,143
"2460",1997,1,UNK,55,144
"2460",1997,2,Total,267,353
"2460",1997,2,0,31,27
"2460",1997,2,1,1,6
"2460",1997,2,2,1,0
"2460",1997,2,3,2,1
"2460",1997,2,4,0,2
"2460",1997,2,5 - 9,2,2
"2460",1997,2,10 - 14,0,0
"2460",1997,2,15 - 19,2,1
"2460",1997,2,20 - 24,9,10
"2460",1997,2,25 - 29,6,11
"2460",1997,2,30 - 34,5,19
"2460",1997,2,35 - 39,6,15
"2460",1997,2,40 - 44,5,21
"2460",1997,2,45 - 49,11,15
"2460",1997,2,50 - 54,7,16
"2460",1997,2,55 - 59,8,20
"2460",1997,2,60 - 64,16,37
"2460",1997,2,65 - 69,20,34
"2460",1997,2,70 - 74,24,30
"2460",1997,2,75 - 79,38,28
"2460",1997,2,80 - 84,23,30
"2460",1997,2,85 - 89,27,16
"2460",1997,2,90 - 94,20,7
"2460",1997,2,95+,1,3
"2460",1997,2,UNK,2,2
"2460",1997,3,Total,3254,4297
"2460",1997,3,0,6,1
"2460",1997,3,1,3,1
"2460",1997,3,2,1,2
"2460",1997,3,3,1,3
"2460",1997,3,4,1,1
"2460",1997,3,5 - 9,6,8
"2460",1997,3,10 - 14,5,11
"2460",1997,3,15 - 19,7,11
"2460",1997,3,20 - 24,8,18
"2460",1997,3,25 - 29,15,9
"2460",1997,3,30 - 34,29,15
"2460",1997,3,35 - 39,50,32
"2460",1997,3,40 - 44,78,90
"2460",1997,3,45 - 49,107,148
"2460",1997,3,50 - 54,165,198
"2460",1997,3,55 - 59,219,375
"2460",1997,3,60 - 64,284,496
"2460",1997,3,65 - 69,399,717
"2460",1997,3,70 - 74,421,670
"2460",1997,3,75 - 79,487,628
"2460",1997,3,80 - 84,446,455
"2460",1997,3,85 - 89,331,267
"2460",1997,3,90 - 94,143,97
"2460",1997,3,95+,30,19
"2460",1997,3,UNK,12,25
"2460",1997,4,Total,5395,5196
"2460",1997,4,0,1,1
"2460",1997,4,1,2,2
"2460",1997,4,2,1,1
"2460",1997,4,3,0,1
"2460",1997,4,4,0,0
"2460",1997,4,5 - 9,1,2
"2460",1997,4,10 - 14,5,4
"2460",1997,4,15 - 19,2,7
"2460",1997,4,20 - 24,3,5
"2460",1997,4,25 - 29,4,5
"2460",1997,4,30 - 34,11,12
"2460",1997,4,35 - 39,20,29
"2460",1997,4,40 - 44,31,74
"2460",1997,4,45 - 49,60,106
"2460",1997,4,50 - 54,92,194
"2460",1997,4,55 - 59,146,308
"2460",1997,4,60 - 64,195,441
"2460",1997,4,65 - 69,335,666
"2460",1997,4,70 - 74,556,804
"2460",1997,4,75 - 79,839,846
"2460",1997,4,80 - 84,1025,726
"2460",1997,4,85 - 89,1098,589
"2460",1997,4,90 - 94,749,273
"2460",1997,4,95+,199,59
"2460",1997,4,UNK,20,41
"2460",1997,5,Total,823,1163
"2460",1997,5,0,31,51
"2460",1997,5,1,3,0
"2460",1997,5,2,0,1
"2460",1997,5,3,0,0
"2460",1997,5,4,0,0
"2460",1997,5,5 - 9,2,3
"2460",1997,5,10 - 14,1,3
"2460",1997,5,15 - 19,3,3
"2460",1997,5,20 - 24,4,5
"2460",1997,5,25 - 29,3,6
"2460",1997,5,30 - 34,2,5
"2460",1997,5,35 - 39,10,7
"2460",1997,5,40 - 44,12,21
"2460",1997,5,45 - 49,16,45
"2460",1997,5,50 - 54,16,67
"2460",1997,5,55 - 59,27,100
"2460",1997,5,60 - 64,43,120
"2460",1997,5,65 - 69,64,153
"2460",1997,5,70 - 74,94,177
"2460",1997,5,75 - 79,92,124
"2460",1997,5,80 - 84,128,108
"2460",1997,5,85 - 89,139,90
"2460",1997,5,90 - 94,97,45
"2460",1997,5,95+,32,7
"2460",1997,5,UNK,4,22
"2460",1997,6,Total,500,254
"2460",1997,6,0,0,0
"2460",1997,6,1,0,0
"2460",1997,6,2,0,0
"2460",1997,6,3,0,0
"2460",1997,6,4,0,0
"2460",1997,6,5 - 9,0,0
"2460",1997,6,10 - 14,0,0
"2460",1997,6,15 - 19,0,0
"2460",1997,6,20 - 24,0,2
"2460",1997,6,25 - 29,0,1
"2460",1997,6,30 - 34,1,2
"2460",1997,6,35 - 39,1,3
"2460",1997,6,40 - 44,1,2
"2460",1997,6,45 - 49,0,5
"2460",1997,6,50 - 54,3,6
"2460",1997,6,55 - 59,2,11
