"","Year","Cause","Age","Female","Male"
"2110",1998,1,Total,55,62
"2110",1998,1,0,3,1
"2110",1998,1,1,0,0
"2110",1998,1,2,0,0
"2110",1998,1,3,0,1
"2110",1998,1,4,0,0
"2110",1998,1,5 - 9,1,0
"2110",1998,1,10 - 14,0,1
"2110",1998,1,15 - 19,0,2
"2110",1998,1,20 - 24,0,1
"2110",1998,1,25 - 29,1,0
"2110",1998,1,30 - 34,0,1
"2110",1998,1,35 - 39,0,3
"2110",1998,1,40 - 44,0,4
"2110",1998,1,45 - 49,1,2
"2110",1998,1,50 - 54,0,2
"2110",1998,1,55 - 59,2,4
"2110",1998,1,60 - 64,5,5
"2110",1998,1,65 - 69,4,4
"2110",1998,1,70 - 74,8,5
"2110",1998,1,75 - 79,3,8
"2110",1998,1,80 - 84,9,7
"2110",1998,1,85 - 89,10,5
"2110",1998,1,90 - 94,5,5
"2110",1998,1,95+,3,1
"2110",1998,1,UNK,0,0
"2110",1998,2,Total,1,0
"2110",1998,2,0,0,0
"2110",1998,2,1,0,0
"2110",1998,2,2,0,0
"2110",1998,2,3,0,0
"2110",1998,2,4,0,0
"2110",1998,2,5 - 9,1,0
"2110",1998,2,10 - 14,0,0
"2110",1998,2,15 - 19,0,0
"2110",1998,2,20 - 24,0,0
"2110",1998,2,25 - 29,0,0
"2110",1998,2,30 - 34,0,0
"2110",1998,2,35 - 39,0,0
"2110",1998,2,40 - 44,0,0
"2110",1998,2,45 - 49,0,0
"2110",1998,2,50 - 54,0,0
"2110",1998,2,55 - 59,0,0
"2110",1998,2,60 - 64,0,0
"2110",1998,2,65 - 69,0,0
"2110",1998,2,70 - 74,0,0
"2110",1998,2,75 - 79,0,0
"2110",1998,2,80 - 84,0,0
"2110",1998,2,85 - 89,0,0
"2110",1998,2,90 - 94,0,0
"2110",1998,2,95+,0,0
"2110",1998,2,UNK,0,0
"2110",1998,3,Total,11,15
"2110",1998,3,0,0,0
"2110",1998,3,1,0,0
"2110",1998,3,2,0,0
"2110",1998,3,3,0,0
"2110",1998,3,4,0,0
"2110",1998,3,5 - 9,0,0
"2110",1998,3,10 - 14,0,1
"2110",1998,3,15 - 19,0,0
"2110",1998,3,20 - 24,0,0
"2110",1998,3,25 - 29,0,0
"2110",1998,3,30 - 34,0,0
"2110",1998,3,35 - 39,0,1
"2110",1998,3,40 - 44,0,0
"2110",1998,3,45 - 49,0,0
"2110",1998,3,50 - 54,0,1
"2110",1998,3,55 - 59,1,3
"2110",1998,3,60 - 64,2,3
"2110",1998,3,65 - 69,2,0
"2110",1998,3,70 - 74,3,1
"2110",1998,3,75 - 79,1,2
"2110",1998,3,80 - 84,0,1
"2110",1998,3,85 - 89,1,1
"2110",1998,3,90 - 94,1,1
"2110",1998,3,95+,0,0
"2110",1998,3,UNK,0,0
"2110",1998,4,Total,18,27
"2110",1998,4,0,0,0
"2110",1998,4,1,0,0
"2110",1998,4,2,0,0
"2110",1998,4,3,0,0
"2110",1998,4,4,0,0
"2110",1998,4,5 - 9,0,0
"2110",1998,4,10 - 14,0,0
"2110",1998,4,15 - 19,0,0
"2110",1998,4,20 - 24,0,0
"2110",1998,4,25 - 29,0,0
"2110",1998,4,30 - 34,0,1
"2110",1998,4,35 - 39,0,1
"2110",1998,4,40 - 44,0,2
"2110",1998,4,45 - 49,0,2
"2110",1998,4,50 - 54,0,1
"2110",1998,4,55 - 59,0,1
"2110",1998,4,60 - 64,2,1
"2110",1998,4,65 - 69,0,3
"2110",1998,4,70 - 74,3,3
"2110",1998,4,75 - 79,2,3
"2110",1998,4,80 - 84,2,4
"2110",1998,4,85 - 89,6,2
"2110",1998,4,90 - 94,3,2
"2110",1998,4,95+,0,1
"2110",1998,4,UNK,0,0
"2110",1998,5,Total,1,0
"2110",1998,5,0,0,0
"2110",1998,5,1,0,0
"2110",1998,5,2,0,0
"2110",1998,5,3,0,0
"2110",1998,5,4,0,0
"2110",1998,5,5 - 9,0,0
"2110",1998,5,10 - 14,0,0
"2110",1998,5,15 - 19,0,0
"2110",1998,5,20 - 24,0,0
"2110",1998,5,25 - 29,0,0
"2110",1998,5,30 - 34,0,0
"2110",1998,5,35 - 39,0,0
"2110",1998,5,40 - 44,0,0
"2110",1998,5,45 - 49,0,0
"2110",1998,5,50 - 54,0,0
"2110",1998,5,55 - 59,0,0
